Heurist ID,Creator of the record,Checked,Corpus name,Corpus ID Number,Corpus ID numeric,SEG Number,Modern Location,Ancient Site,Ancient Site -  Region,Location >,Geolocation,Position certainty,Geography notes,Reuse,Archaeological context,Mound,Material category,Stone,Origin of stone,Object category,Preservation,Decoration,Relief Decoration,Architectural Relief,Figural Relief,Decoration notes,Visual record availability,Start Year,End Year,Relative Date,Century,6BC and more,5BC,4BC,3BC,2BC,1BC,1AD,2AD,3AD,4AD,5AD and more,Relative Roman,Undated,Dialect,Latin,Language form,Script,Layout,Document typology,Public documents,Private documents,Document typology notes,Extent of lines,Administrative keywords,Formulaic keywords,Honorific keywords,Religious keywords,Epithet,Context epithet,Collective group names,Collective Identity Type,Collective identity Ethnicity,Geographic names,Total Geographic names,Imperial titulature,Currency,Person,Total people,Total names,Context Names,Community Context
2744,"Janouchova, Petra *",Yes,I Aeg Thrace,222,10222,,Komotini,Maroneia,Maroneia,3792,POINT(25.4117203 41.1109168),3 Region,,No,N/A,No,Stone,Marble,,Architectural feature,1 Intact,1 Relief,1 Architectural / Ornamental,Altar,,,Yes,-399,-300,Not Roman,-4,,,1,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Artheon, child of Theoxenides, partner of, grandchild of,",1,1,Greek only,
2745,"Janouchova, Petra *",Yes,I Aeg Thrace,224,10224,,Maroneia,Maroneia,Maroneia,3789,POINT(25.5111122 40.877699),3 Region,,No,N/A,No,Stone,Marble,,Stele,4 Almost destroyed,4 N/A,,,,,Yes,-325,-300,Not Roman,-4,,,1,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Heroboulos, child of Posis, partner of, grandchild of,",1,1,Greek only,
2746,"Janouchova, Petra *",Yes,I Aeg Thrace,223,10223,,Maroneia,Maroneia,Maroneia,3789,POINT(25.512228 40.8758169),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,3 Heavily damaged,4 N/A,,,,,Yes,-360,-340,Not Roman,-4,,,1,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Herais, child of [P]antakles, partner of, grandchild of,",1,1,Greek only,
2748,"Janouchova, Petra *",Yes,I Aeg Thrace,225,10225,49:888,Maroneia,Maroneia,Maroneia,3789,POINT(25.5108547 40.8756871),3 Region,"Five epitaphs found reused in a Byzantine church at Paliochora near Maroneia. Ed.pr. S.Doukata-Demertzi, ΑΕΜΘ 11 (1997) [1999] 650-654 (nos. 1/2 and 4-6) and ΑΕΜΘ 13 (1999) [2001] 17 (no. 3); cf. ead., AD 51 Bl (1996) [2001] 588/589 (ph.).",Yes,Secondary,No,Stone,Marble,,Stele,2 Slightly damaged,1 Relief,1 Architectural / Ornamental,Architectural moulding,,,Yes,-350,-300,Not Roman,-4,,,1,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Metrofanes, child of Herogeiton, partner of, grandchild of,",1,1,Greek only,
2749,"Janouchova, Petra *",Yes,I Aeg Thrace,226,10226,,Maroneia,Maroneia,Maroneia,3789,POINT(25.5112839 40.8756871),1 Certain,,No,N/A,No,Stone,Marble,,Stele,2 Slightly damaged,4 N/A,,,,,Yes,-350,-300,Not Roman,-4,,,1,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,3,,,,,,,,None,,,,No,No,"Metronassa, child of, partner of Sopolis, grandchild of,",1,1,Greek only,
2750,"Janouchova, Petra *",Yes,I Aeg Thrace,227,10227,,Maroneia,Maroneia,Maroneia,3789,POINT(25.511198 40.8750381),1 Certain,,No,N/A,No,Stone,Marble,,Stele,1 Intact,1 Relief,1 Architectural / Ornamental,Naiskos,,,Yes,-399,-200,Not Roman,-4|-3,,,0.5,0.5,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Andron, child of Difilides, partner of, grandchild of,",1,1,Greek only,
2754,"Janouchova, Petra *",Yes,I Aeg Thrace,230,10230,,Maroneia,Maroneia,Maroneia,3789,POINT(25.5110264 40.8741944),1 Certain,,No,N/A,No,Stone,Other >,,Stele,3 Heavily damaged,4 N/A,,,,,Yes,-320,-250,Not Roman,-4|-3,,,0.5,0.5,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,3,,,,,,,,None,,,,No,No,"[He]ras, child of [S]atyros, partner of, grandchild of, Metrodoros, child of, partner of, grandchild of,",2,3,Greek and Uncertain,
2816,"Janouchova, Petra *",Yes,I Aeg Thrace,260,10260,,Maroneia,Maroneia,Maroneia,3789,POINT(25.5091343 40.8823716),1 Certain,,No,N/A,No,Stone,Marble,,Stele,2 Slightly damaged,4 N/A,,,,,Yes,-350,-300,Not Roman,-4,,,1,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,5,,,,,,,,None,,,,No,No,"[?]pos, child of [?]os, partner of, grandchild of, [?]arete, child of [?]os, partner of, grandchild of,",2,2,Uncertain,
3037,"Janouchova, Petra *",Yes,I Aeg Thrace,362a,10362.2,,Maroneia,Maroneia,Maroneia,3789,POINT(25.5094814 40.8738699),3 Region,,Yes,Secondary,No,Stone,Marble,,Stele,3 Heavily damaged,4 N/A,,,,,Yes,-338,-200,Not Roman,-4|-3,,,0.5,0.5,,,,,,,,,,,No,Undistinguishable,,Irregular,Uncertain,,,,5,,,,,,,,None,,,,No,No,,0,0,No Name,
3063,"Janouchova, Petra *",Yes,I Aeg Thrace,377,10377,,Maroneia,Maroneia,Maroneia,3789,POINT(25.5140305 40.8791267),1 Certain,,No,N/A,No,Stone,Other >,,Stele,3 Heavily damaged,4 N/A,,,,,Yes,-399,-300,Not Roman,-4,,,1,,,,,,,,,,,,No,Undistinguishable,,Stoichedon,Uncertain,,,,9,,,,,,,,None,,,,No,No,,0,0,No Name,
3069,"Janouchova, Petra *",Yes,I Aeg Thrace,381,10381,49:1000,Xylagani,,Maroneia,3795,POINT(25.4214084 40.9683956),1 Certain,"Ed.pr. D.Triantaphyllos, AD 50 B1 (1995) [2000] 668 (ph.)",No,N/A,No,Stone,Marble,,Stele,1 Intact,1 Relief,1 Architectural / Ornamental,Naiskos,,,Yes,-360,-340,Not Roman,-4,,,1,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,4,,,,,,,,None,,,,No,No,"Metronassa, child of Hermofantos, partner of, grandchild of, Theofanes, child of Hermofantos, partner of, grandchild of,",2,2,Greek only,
3121,"Ctibor, Jan *",Yes,IG Bulg 1(2),74,20074,,Varna,Odessos,Odessos,3846,POINT(27.9171664 43.2007337),1 Certain,Found in the church of St. Mother of the God (Matka Bogorodica),No,N/A,No,Stone,Marble,,Sculpture,9 Undeterminable,4 N/A,,,,,Yes,-400,-300,Not Roman,-4,,,1,,,,,,,,,,,,No,Prose,,Irregular,Private,,Dedicatory,,2,,"Epoiesen,",,,,,,None,,,,No,No,"Hekatodoros, child of Zopyros, partner of, grandchild of,",1,1,Greek only,
3150,"Janouchova, Petra *",Yes,I Aeg Thrace,397,10397,,Lofarion,,,3809,POINT(25.57119 41.02913),3 Region,,No,N/A,No,Stone,Marble,Thasos,Stele,3 Heavily damaged,1 Relief,1 Architectural / Ornamental,Other > notes,,"sun clock?, sun",Yes,-399,-300,Not Roman,-4,,,1,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,"two inscriptions, reused",4,,,,,,,,None,,,,No,No,,0,0,No Name,
3154,"Janouchova, Petra *",Yes,I Aeg Thrace,400,10400,,Zoni,Drys,"Drys, Zone",3812,POINT(25.7384849 40.8498715),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,3 Heavily damaged,4 N/A,,,,,Yes,-320,-280,Not Roman,-4|-3,,,0.5,0.5,,,,,,,,,,,No,Prose,,Irregular,Public,Honorary decrees,,,20,"Archon, Polis,","Agathe tyche, Psefizomai,","Eunous, Proxenia, Enktesis, Eisplous and ekplous, Ateleia,",,,,"Dryitai,",City,Greek,,,No,No,"Polyaratos, child of Histiaios, partner of, grandchild of,",1,1,Greek only,Greek
3194,"Janouchova, Petra *",Yes,I Aeg Thrace,402,10402,49:894,Zone,Zone,Zone,3813,POINT(25.6815934 40.8636148),1 Certain,"sanctuary of Demeter; Marble base found in a sanctuary of Demeter. A.K.Vavritsas, PAAH (1973) 79/80 (ph.). Mentioned by S.Pingiatoglou, art.cit. (cf. SEG 49 666) 912, in a collection of evidence for the cult of Demeter in Macedonia and Thrace: Ἀρχήνασσα Κεφάλου Δήμητρι",No,Religious/Ritual,No,Stone,Marble,,Architectural feature,1 Intact,1 Relief,1 Architectural / Ornamental,Base,,,Yes,-350,-300,Not Roman,-4,,,1,,,,,,,,,,,,No,Prose,,Irregular,Private,,Dedicatory,,2,,,,"Demeter,",,,,None,,,,No,No,"Archenassa, child of Kefalos, partner of, grandchild of,",1,1,Greek only,
3206,"Janouchova, Petra *",Yes,I Aeg Thrace,411,10411,,Zone,Zone,Zone,3813,POINT(25.6819797 40.8638095),1 Certain,,No,Funerary,No,Stone,Marble,,Stele,3 Heavily damaged,1 Relief,1 Architectural / Ornamental,Naiskos,,,Yes,-399,-350,Not Roman,-4,,,1,,,,,,,,,,,,No,Undistinguishable,,Irregular,Private,,Funerary,,1,,,,,,,,None,,,,No,No,"Ada, child of Bostas, partner of, grandchild of,",1,1,Greek only,
3208,"Janouchova, Petra *",Yes,I Aeg Thrace,412,10412,,Zone,Zone,Zone,3813,POINT(25.6819797 40.8636959),1 Certain,,No,Funerary,No,Stone,Marble,,Stele,2 Slightly damaged,4 N/A,,,,,Yes,-399,-350,Not Roman,-4,,,1,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Apollodoros, child of [B]ostas, partner of, grandchild of,",1,2,Greek and Uncertain,
3209,"Janouchova, Petra *",Yes,I Aeg Thrace,413,10413,,Zone,Zone,Zone,3813,POINT(25.6765294 40.8675418),2 Vicinity,,No,N/A,No,Stone,Other >,,Stele,3 Heavily damaged,4 N/A,,,,,Yes,-399,-350,Not Roman,-4,,,1,,,,,,,,,,,,No,Undistinguishable,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Artemiste, child of Thrason, partner of, grandchild of,",1,1,Greek only,
3210,"Janouchova, Petra *",Yes,I Aeg Thrace,414,10414,,Zone,Zone,Zone,3813,POINT(25.6818938 40.8633713),3 Region,,Yes,Secondary,No,Stone,Other >,,Stele,3 Heavily damaged,4 N/A,,,,,Yes,-399,-350,Not Roman,-4,,,1,,,,,,,,,,,,No,Undistinguishable,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Eukrates, child of Polychares, partner of, grandchild of,",1,1,Greek only,
3211,"Janouchova, Petra *",Yes,I Aeg Thrace,415,10415,,Zone,Zone,Zone,3813,POINT(25.6771277 40.8672366),2 Vicinity,,No,N/A,No,Stone,Other >,,Architectural feature,3 Heavily damaged,1 Relief,1 Architectural / Ornamental,Base,,,Yes,-399,-350,Not Roman,-4,,,1,,,,,,,,,,,,No,Undistinguishable,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Orfeus, child of, partner of, grandchild of,",1,1,Greek only,
3213,"Janouchova, Petra *",Yes,I Aeg Thrace,417,10417,,Zone,Zone,Zone,3813,POINT(25.6771318 40.8667307),3 Region,,Yes,Secondary,No,Stone,Marble,,Architectural feature,1 Intact,1 Relief,1 Architectural / Ornamental,Base,,,Yes,-399,-350,Not Roman,-4,,,1,,,,,,,,,,,,No,Undistinguishable,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Schineise, child of Droson, partner of, grandchild of,",1,1,Greek only,
3214,"Janouchova, Petra *",Yes,I Aeg Thrace,418,10418,,Zone,Zone,Zone,3813,POINT(25.6823874 40.8637933),3 Region,,Yes,Secondary,No,Stone,Other >,,Architectural feature,1 Intact,1 Relief,1 Architectural / Ornamental,Base,,,Yes,-360,-340,Not Roman,-4,,,1,,,,,,,,,,,,No,Undistinguishable,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Archepolis, child of Sokles, partner of, grandchild of,",1,1,Greek only,
3215,"Janouchova, Petra *",Yes,I Aeg Thrace,419,10419,,Zone,Zone,Zone,3813,POINT(25.6821942 40.8638906),3 Region,,Yes,Secondary,No,Stone,Marble,,Stele,3 Heavily damaged,4 N/A,,,,,Yes,-360,-340,Not Roman,-4,,,1,,,,,,,,,,,,No,Undistinguishable,,Irregular,Private,,,,1,,,,,,,,None,,,,No,No,"Unknown, child of [?]ison, partner of, grandchild of,",1,1,Uncertain,
3216,"Janouchova, Petra *",Yes,I Aeg Thrace,420,10420,,Zone,Zone,Zone,3813,POINT(25.6824732 40.8638095),1 Certain,,No,Funerary,No,Stone,Other >,poros,Stele,3 Heavily damaged,1 Relief,1 Architectural / Ornamental,Architectural moulding,,,Yes,-360,-340,Not Roman,-4,,,1,,,,,,,,,,,,No,Undistinguishable,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Kleopatra, child of Polykrates, partner of, grandchild of,",1,1,Greek only,
3217,"Janouchova, Petra *",Yes,I Aeg Thrace,421,10421,,Zone,Zone,Zone,3813,POINT(25.6821299 40.863631),1 Certain,,No,Funerary,No,Stone,Limestone,,Stele,2 Slightly damaged,1 Relief,1 Architectural / Ornamental,Base,,,Yes,-350,-300,Not Roman,-4,,,1,,,,,,,,,,,,No,Undistinguishable,,Irregular,Private,,Funerary,,3,,,,,,,,None,,,,No,No,"Menandros, child of Sostratos, partner of, grandchild of,",1,1,Greek only,
3218,"Janouchova, Petra *",Yes,I Aeg Thrace,422,10422,,Zone,Zone,Zone,3813,POINT(25.6825161 40.8636634),1 Certain,,No,Funerary,No,Stone,Marble,,Stele,3 Heavily damaged,4 N/A,,,,,Yes,-350,-300,Not Roman,-4,,,1,,,,,,,,,,,,No,Undistinguishable,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Maiandria, child of [S]atyros, partner of, grandchild of,",1,1,Greek only,
3219,"Janouchova, Petra *",Yes,I Aeg Thrace,423,10423,,Zone,Zone,Zone,3813,POINT(25.6821299 40.863777),3 Region,,Yes,Secondary,No,Stone,Marble,,Stele,1 Intact,4 N/A,,,,,Yes,-350,-300,Not Roman,-4,,,1,,,,,,,,,,,,No,Undistinguishable,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Myllos, child of Apollodoros, partner of, grandchild of,",1,1,Greek only,
3220,"Janouchova, Petra *",Yes,I Aeg Thrace,424,10424,,Zone,Zone,Zone,3813,POINT(25.682044 40.8637121),3 Region,,Yes,Secondary,No,Stone,Marble,,Stele,1 Intact,1 Relief,1 Architectural / Ornamental,Base,,,Yes,-350,-300,Not Roman,-4,,,1,,,,,,,,,,,,No,Undistinguishable,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Prokles, child of Apollodoros, partner of, grandchild of,",1,1,Greek only,
3221,"Janouchova, Petra *",Yes,I Aeg Thrace,425,10425,,Zone,Zone,Zone,3813,POINT(25.6822586 40.8636959),3 Region,,Yes,Secondary,No,Stone,Limestone,,Stele,1 Intact,4 N/A,,,,,Yes,-350,-300,Not Roman,-4,,,1,,,,,,,,,,,,No,Undistinguishable,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Sokles, child of Pankalos, partner of, grandchild of,",1,1,Greek only,
3223,"Janouchova, Petra *",Yes,I Aeg Thrace,427,10427,,Zone,Zone,Zone,3813,POINT(25.6820226 40.8635498),1 Certain,,No,Religious/Ritual,No,Stone,Marble,,Architectural feature,2 Slightly damaged,4 N/A,,Base,,,Yes,-399,-300,Not Roman,-4,,,1,,,,,,,,,,,,No,Undistinguishable,,Irregular,Private,,Funerary,,1,,,,,,,,None,,,,No,No,"[Me]nandros, child of, partner of, grandchild of,",1,1,Greek only,
3224,"Janouchova, Petra *",Yes,I Aeg Thrace,428,10428,,Zone,Zone,Zone,3813,POINT(25.682795 40.8635174),3 Region,,Yes,Secondary,No,Stone,Other >,poros,Architectural feature,1 Intact,,,Base,,,Yes,-350,-300,Not Roman,-4,,,1,,,,,,,,,,,,No,Undistinguishable,,Irregular,Private,,Funerary|Dedicatory,,1,,,,,,,,None,,,,No,No,"Asopis, child of, partner of, grandchild of,",1,1,Greek only,
3225,"Janouchova, Petra *",Yes,I Aeg Thrace,429,10429,,Zone,Zone,Zone,3813,POINT(25.6825161 40.8636959),1 Certain,,No,Funerary,No,Stone,Marble,,Architectural feature,3 Heavily damaged,1 Relief,1 Architectural / Ornamental,Architectural moulding,,,Yes,-399,-300,Not Roman,-4,,,1,,,,,,,,,,,,No,Undistinguishable,,Irregular,Uncertain,,,,3,,,,,,,,None,,,,No,No,,0,0,No Name,
3369,"Ctibor, Jan * Kobierska, Marketa *",Yes,IG Bulg 1(2),"101 ter, 5043",20101.3,,Varna,Odessos,Odessos,3846,POINT(27.9183412 43.2003896),1 Certain,"Found near the roman baths in the street of 8th November, together with 37 bis, 42 bis, 45 bis, 78 bis and 88 bis",No,N/A,No,Stone,Other >,red stone,Architectural feature,2 Slightly damaged,4 N/A,,,,Roof tile,Yes,-400,-300,Not Roman,-4,,,1,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Nikias, child of Ariston, partner of, grandchild of,",1,1,Greek only,
3371,"Ctibor, Jan *",Yes,IG Bulg 1(2),"102, 329 sexies",20102,,Varna,Odessos,Odessos,3846,POINT(27.903471 43.2053635),2 Vicinity,"Must originate from some doric city, but has been found in Varna.",No,N/A,No,Stone,Marble,,Stele,1 Intact,1 Relief,1 Architectural / Ornamental|2 Figural,Naiskos,Sitting woman|Standing person,Sitting woman and servant,Yes,-400,-300,Not Roman,-4,,,1,,,,,,,,,,,Doric,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Sattion, child of Pythodoros, partner of Dameas, grandchild of,",1,1,Greek only,
3372,"Ctibor, Jan *",Yes,IG Bulg 1(2),103,20103,,Varna,Odessos,Odessos,3846,POINT(27.9183841 43.2002645),1 Certain,,No,N/A,No,Stone,Limestone,,Stele,1 Intact,1 Relief,1 Architectural / Ornamental,Naiskos,,,Yes,-400,-300,Not Roman,-4,,,1,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Charidemos, child of Pantandros, partner of, grandchild of,",1,1,Greek only,
3373,"Ctibor, Jan *",Yes,IG Bulg 1(2),104,20104,,Varna,Odessos,Odessos,3846,POINT(27.9031277 43.2051758),2 Vicinity,,No,N/A,No,Stone,,,Stele,8 Lost,4 N/A,,,,,No,-400,-300,Not Roman,-4,,,1,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,3,,,,,,,,None,,,,No,No,"Metrofanes, child of Bakchios, partner of, Maronitai, grandchild of,",1,1,Greek only,
3464,"Janouchova, Petra *",Yes,I Aeg Thrace,485,10485,,Museum Komotini,,,3830,POINT(25.4066133 41.1217155),4 Uncertain,,No,N/A,No,Stone,Marble,,Stele,4 Almost destroyed,4 N/A,,,,,Yes,-399,-300,Not Roman,-4,,,1,,,,,,,,,,,,No,Undistinguishable,,Irregular,Uncertain,,,,2,,,,,,,,None,,,,No,No,,0,0,No Name,
6228,"Ctibor, Jan * Kobierska, Marketa *",Yes,IG Bulg 1(2),"316, 5093",20316,,Nesebar,Mesambria,Mesambria,6172,POINT(27.7242565 42.660411),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,4 N/A,,,,,No,-400,-301,Not Roman,-4,,,1,,,,,,,,,,,Doric,No,Prose,,Irregular,Public,State decrees,,,13,"Demos, Boule, Polis, Chremata, Tamias,","Edoxen,","Eunous,",,,,"Mesambrianoi,",City,Greek,,,No,No,"Dionysios, child of Agesidamos, partner of, grandchild of,",1,1,Greek only,Greek
6309,"Ctibor, Jan *",Yes,IG Bulg 1(2),330 bis,20330.2,,Nesebar,Mesambria,Mesambria,6172,POINT(27.7237415 42.6594642),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,2 Slightly damaged,1 Relief,2 Figural,,Sitting woman|Group of people,,Yes,-400,-300,Not Roman,-4,,,1,,,,,,,,,,,Doric,No,Prose,,Irregular,Private,,Funerary,,3,,,,,,,,None,,,,No,No,"Matro, child of, partner of Tyndarichos, grandchild of,",1,1,Greek only,
6317,"Ctibor, Jan *",Yes,IG Bulg 1(2),332,20332,,Nesebar,Mesambria,Mesambria,6172,POINT(27.7338696 42.6590855),2 Vicinity,Found in an old necropolis,No,Funerary,Yes,Stone,Marble,,Stele,1 Intact,1 Relief,1 Architectural / Ornamental,Naiskos,,,Yes,-400,-300,Not Roman,-4,,,1,,,,,,,,,,,Doric,No,Prose,,Irregular,Private,,Funerary,,3,,,,,,,,None,,,,No,No,"Dio, child of, partner of Xanthos, grandchild of,",1,1,Greek only,
6319,"Ctibor, Jan *",Yes,IG Bulg 1(2),333,20333,,Nesebar,Mesambria,Mesambria,6172,POINT(27.7345562 42.6594642),2 Vicinity,Found in the old necropolis,No,Funerary,Yes,Stone,Limestone,,Stele,1 Intact,4 N/A,,,,,Yes,-400,-300,Not Roman,-4,,,1,,,,,,,,,,,Doric,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Choirina, child of, partner of Herakleides, grandchild of,",1,1,Greek only,
6320,"Ctibor, Jan *",Yes,IG Bulg 1(2),333 bis,20333.2,,Nesebar,Mesambria,Mesambria,6172,POINT(27.7232265 42.6599691),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,1 Intact,1 Relief,1 Architectural / Ornamental,Floral motive,,,Yes,-400,-300,Not Roman,-4,,,1,,,,,,,,,,,Doric,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Agesila, child of, partner of Dameas, grandchild of,",1,1,Greek only,
6322,"Ctibor, Jan *",Yes,IG Bulg 1(2),333 ter,20333.3,59:746,Nesebar,Mesambria,Mesambria,6172,POINT(27.7229691 42.6601585),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,3 Heavily damaged,1 Relief,1 Architectural / Ornamental,Floral motive,,,Yes,-400,-300,Not Roman,-4,,,1,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Kallistratos, child of Kallistratos, partner of, grandchild of,",1,1,Greek only,
6325,"Ctibor, Jan *",Yes,IG Bulg 1(2),334,20334,,Nesebar,Mesambria,Mesambria,6172,POINT(27.735157 42.6595273),2 Vicinity," Found in the ancient necropolis, place Aloni, 3rd-2nd c. BC, Katsarov, BIAB 7, 1932-33, 289",No,Funerary,Yes,Stone,Marble,,Stele,1 Intact,1 Relief,1 Architectural / Ornamental,Floral motive,,,Yes,-400,-200,Not Roman,-4|-3,,,0.5,0.5,,,,,,,,,,Doric,No,Prose,,Irregular,Private,,Funerary,,3,,,,,,,,None,,,,No,No,"Xenarista, child of, partner of Aischron, grandchild of,",1,1,Greek only,
6338,"Ctibor, Jan * Kobierska, Marketa *",Yes,IG Bulg 1(2),"334 septies, 5106",20334.7,,Nesebar,Mesambria,Mesambria,6172,POINT(27.7357578 42.6593379),2 Vicinity,Found under the building called Balkunturist..,No,N/A,No,Stone,Marble,,Stele,4 Almost destroyed,4 N/A,1 Architectural / Ornamental,Floral motive,,Anaglyph has been deleted.,Yes,-400,-300,Not Roman,-4,,,1,,,,,,,,,,,,No,Prose,,Irregular,Uncertain,,,,3,,,,,,,,None,,,,No,No,"Dionys[?], child of, partner of, grandchild of,",1,1,Greek only,
6343,"Ctibor, Jan *",Yes,IG Bulg 1(2),334 novies a,20334.9,,Nesebar,Mesambria,Mesambria,6172,POINT(27.7359349 42.659121),1 Certain,Found in the ruins of the church called Starata mitropolija,No,N/A,No,Stone,Other >,,Stele,1 Intact,4 N/A,,,,"2 inscriptions on one stele, 334 novies a and 334 novies b",Yes,-400,-300,Not Roman,-4,,,1,,,,,,,,,,,Doric,No,Prose,,Irregular,Private,,Funerary,female freed slave,2,"Eleutheros,",,,,,,,None,,,,No,No,"Ada, child of, partner of, grandchild of,",1,1,Greek only,
6416,"Ctibor, Jan * Kobierska, Marketa *",Yes,IG Bulg 1(2),"338 bis, 5114",20338.2,,Nesebar,Mesambria,Mesambria,6172,POINT(27.7228832 42.6601585),2 Vicinity,"Velkov, Mesambria 209",No,N/A,No,Stone,Marble,,Stele,3 Heavily damaged,4 N/A,,,,,Yes,-400,-200,Not Roman,-4|-3,,,0.5,0.5,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Polykrat[e or es], child of Unknown, partner of, Byzantios, grandchild of,",1,2,Greek and Uncertain,
6419,"Ctibor, Jan *",Yes,IG Bulg 1(2),338 ter,20338.3,,Nesebar,Mesambria,Mesambria,6172,POINT(27.7221966 42.6601585),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,4 Almost destroyed,1 Relief,1 Architectural / Ornamental,Naiskos,,,Yes,-400,-200,Not Roman,-4|-3,,,0.5,0.5,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,None,,,,No,No,"Alexandros, child of, partner of, grandchild of,",1,1,Greek only,
6516,"Ctibor, Jan * Kobierska, Marketa *",Yes,IG Bulg 1(2),"349 ter, 5125",20349.3,,Nesebar,Mesambria,Mesambria,6172,POINT(27.7228832 42.660411),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,4 Almost destroyed,4 N/A,,,,,Yes,-400,-300,Not Roman,-4,,,1,,,,,,,,,,,,No,Prose,,Irregular,Uncertain,,,,3,,,,,,,,None,,,,No,No,"Pausanias, child of, partner of, Makedones, grandchild of,",1,1,Greek only,
7246,"Janouchova, Petra *",Yes,"IG Bulg 3,2",1639,51639,,Saedinenie,,Augusta Traiana,7247,POINT(25.284605 42.3707201),1 Certain,1 km W of the village,No,N/A,No,Stone,Marble,,Stele,7 Drawing,4 N/A,,,,,No,-399,-200,Not Roman,-4|-3,,,0.5,0.5,,,,,,,,,,,No,Prose,Attic,Irregular,Private,,Dedicatory,four bar sigma,2,,,,,,,,None,,,,No,No,"Diotimos, child of Sozis, partner of, grandchild of,",1,1,Greek only,
8837,"Ctibor, Jan *",Yes,IG Bulg 1(2),448 bis,20448.2,,Sozopol,Apollonia,Apollonia,8044,POINT(27.6822853 42.4065375),3 Region,"Found near the road to Burgas, near the factory called Vinprom. Used to build a tomb. Recently found built into the wall of St. Cyril and Methodius street in Sozopol, Info from Giuzelev, M. 2001, Ancient Funerary Monuments at Sozopol Archaeological Museum",Yes,Secondary,No,Stone,Other >,Sandstone,Stele,2 Slightly damaged,2 Painted,,,,The letters were painted with red colour,Yes,-400,-300,Not Roman,-4,,,1,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Epik[?], child of Demon, partner of, grandchild of,",1,2,Greek and Uncertain,
8842,"Ctibor, Jan *",Yes,IG Bulg 1(2),450,20450,,Sozopol,Apollonia,Apollonia,8044,POINT(27.6931429 42.4209855),2 Vicinity,,No,N/A,No,Stone,,,Stele,7 Drawing,4 N/A,,,,,Yes,-400,-300,Not Roman,-4,,,1,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Tibeios, child of Aglarchos, partner of, grandchild of,",1,1,Greek only,
