Heurist ID,Creator of the record,Checked,Corpus name,Corpus ID Number,Corpus ID numeric,SEG Number,Modern Location,Ancient Site,Ancient Site -  Region,Location >,Geolocation,Position certainty,Geography notes,Reuse,Archaeological context,Mound,Material category,Stone,Origin of stone,Object category,Preservation,Decoration,Relief Decoration,Architectural Relief,Figural Relief,Decoration notes,Visual record availability,Start Year,End Year,Relative Date,Century,6BC and more,5BC,4BC,3BC,2BC,1BC,1AD,2AD,3AD,4AD,5AD and more,Relative Roman,Undated,Dialect,Latin,Language form,Script,Layout,Document typology,Public documents,Private documents,Document typology notes,Extent of lines,Administrative keywords,Formulaic keywords,Honorific keywords,Religious keywords,Epithet,Context epithet,Collective group names,Collective Identity Type,Collective identity Ethnicity,Geographic names,Total Geographic names,Imperial titulature,Currency,Person,Total people,Total names,Context Names,Community Context
2830,"Janouchova, Petra *",Yes,I Aeg Thrace,270,10270,,Maroneia,Maroneia,Maroneia,3789,POINT(25.5142021 40.8794512),1 Certain,,No,N/A,No,Stone,Marble,,Stele,3 Heavily damaged,1 Relief,1 Architectural / Ornamental,Crown,,,Yes,-199,-1,Not Roman,-2|-1,,,,,0.5,0.5,,,,,,,,,No,Prose,,Irregular,Public,,Funerary,,3,"Demos,",,,,,,,None,,,,No,No,"[Ale]xandros, child of [?]rotos, partner of, grandchild of,",1,2,Greek and Uncertain,
2844,"Janouchova, Petra *",Yes,I Aeg Thrace,278,10278,,Maroneia,Maroneia,Maroneia,3789,POINT(25.5156612 40.8793214),3 Region,,Yes,Secondary,Yes,Stone,Marble,,N/A,7 Drawing,4 N/A,,,,,Yes,-199,-150,Not Roman,-2,,,,,1,,,,,,,,,,No,Prose,,Irregular,Public,,Funerary,,4,"Demos,",,,,,,,None,,"Ainos,",1,No,No,"[He]deia, child of Diony[sios], partner of Noumen[ios], grandchild of, Noumen[ios], child of Metrodotos, partner of, grandchild of,",2,5,Mixed names,
2856,"Janouchova, Petra *",Yes,I Aeg Thrace,287,10287,,Maroneia,Maroneia,Maroneia,3789,POINT(25.5114555 40.8756871),3 Region,,Yes,Secondary,No,Stone,Marble,,N/A,7 Drawing,4 N/A,,,,,Yes,-199,-1,Not Roman,-2|-1,,,,,0.5,0.5,,,,,,,,,No,Prose,,Irregular,Public,,,,4,"Demos,",,,"heros,",,,,None,,,,No,No,"Artemon, child of Di[og]enes, partner of, grandchild of,",1,1,Greek only,
2912,"Ctibor, Jan * Kobierska, Marketa *",Yes,IG Bulg 1(2),"45, 5020",20045,,Varna,Odessos,Odessos,3846,POINT(27.9021835 43.2045502),4 Uncertain,,No,N/A,No,Stone,Marble,,Other,2 Slightly damaged,1 Relief,2 Figural,,Funerary scene/Symposion|Sitting woman,"Marmor base, in which the inscription (a) had been written; later part of it has been errased and in it's place two funerary reliefs have been sculpted: man, woman, boy and girl with an inscription (b), sitting woman without any inscription (c). The relief (...)",No,-199,-1,Not Roman,-2|-1,,,,,0.5,0.5,,,,,,,,,No,Prose,,Irregular,Public,Honorary decrees,,,35,"Demos,",,,"Hermes, Heracles,",,,,None,,,,No,No,"Parmenon, child of, partner of, grandchild of, Parmis, child of Ammonios, partner of, grandchild of, Unknown, child of Dionysios, partner of, grandchild of,",3,3,Greek and Uncertain,
2937,"Janouchova, Petra *",Yes,I Aeg Thrace,331,10331,,Maroneia,Maroneia,Maroneia,3789,POINT(25.5099964 40.8762712),1 Certain,,No,N/A,No,Stone,Marble,,Stele,3 Heavily damaged,4 N/A,,,,,No,-199,-1,Not Roman,-2|-1,,,,,0.5,0.5,,,,,,,,,No,Prose,,Irregular,Uncertain,,,,1,,,,,,,,None,,,,No,No,"[?]on, child of Akest[or], partner of, grandchild of,",1,2,Greek and Uncertain,
3040,"Janouchova, Petra *",Yes,I Aeg Thrace,365,10365,,Maroneia,Maroneia,Maroneia,3789,POINT(25.5105114 40.8742593),1 Certain,,No,N/A,No,Stone,Marble,,Stele,4 Almost destroyed,4 N/A,,,,,Yes,-199,-100,Not Roman,-2,,,,,1,,,,,,,,,,No,Undistinguishable,,Irregular,Uncertain,,,,5,,,,,,,,None,,,,No,No,"Dorzinthes, child of, partner of, grandchild of, Unknown, child of [S]osagoras, partner of, grandchild of, Unknown, child of [B]asilides, partner of, grandchild of,",3,3,Thracian and Uncertain,
3161,"Ctibor, Jan *",Yes,IG Bulg 1(2),78 bis,20078.2,,Varna,Odessos,Odessos,3846,POINT(27.9178905 43.1982779),1 Certain,"Found near the roman baths in the street of 8th November, together with 37 bis, 42 bis, 45 bis, 88 bis and 101 ter",No,N/A,No,Stone,Marble,,Stele,1 Intact,1 Relief|2 Painted,2 Figural,,Horse rider,,Yes,-200,-1,Not Roman,-2|-1,,,,,0.5,0.5,,,,,,,,,No,Prose,,Irregular,Private,,Dedicatory,,3,,"Euchen,",,"heros, Karabasmos,",,,,None,,,,No,No,"Hestiaios, child of Posis, partner of, grandchild of,",1,1,Greek only,
3311,"Ctibor, Jan *",Yes,IG Bulg 1(2),82 bis,20082.2,,Varna,Odessos,Odessos,3846,POINT(27.9172575 43.2007885),1 Certain,Found in the church of Maria Mother of God (sv. Bogorodica),No,N/A,No,Stone,Marble,,Stele,2 Slightly damaged,1 Relief,2 Figural,,Standing person|Other > notes,"In the anaglyph were figurated Castor and Pollux (this relief was then errased) and a standing man. Later, three holes hae been made in the stele.",Yes,-200,-1,Not Roman,-2|-1,,,,,0.5,0.5,,,,,,,,,No,Prose,,Irregular,Private,,Dedicatory,,1,,,,"Dioskuroi,",,,,None,,,,No,No,"Artemon, child of Artemon, partner of, grandchild of,",1,1,Greek only,
3320,"Ctibor, Jan * Kobierska, Marketa *",Yes,IG Bulg 1(2),"88 bis, 5034",20088.2,,Varna,Odessos,Odessos,3846,POINT(27.9178905 43.1981684),1 Certain,"Found near the roman baths in the street of 8th November, together with 37 bis, 42 bis, 45 bis, 78 bis and 101 ter",No,N/A,No,Stone,Marble,,Stele,1 Intact,1 Relief,1 Architectural / Ornamental|2 Figural,Naiskos,Other > notes,"Hecate bearing the quiver, libation saucer and two torches; on one side dog, on the other standing person",Yes,-200,-1,Not Roman,-2|-1,,,,,0.5,0.5,,,,,,,,,No,Prose,,Irregular,Private,,Dedicatory,,2,,,,"Phosphoros,",,,,None,,,,No,No,"Aristomenes, child of Aiolos, partner of, grandchild of,",1,1,Greek only,
3376,"Ctibor, Jan *",Yes,IG Bulg 1(2),106,20106,,Varna,Odessos,Odessos,3846,POINT(27.9023552 43.2052384),2 Vicinity,,No,N/A,No,Stone,Limestone,,Stele,2 Slightly damaged,4 N/A,,,,,Yes,-120,-80,Not Roman,-2|-1,,,,,0.5,0.5,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,4,,"Chaire,",,,,,,None,,,,No,No,"Simakon, child of Metrodoros, partner of, grandchild of,",1,1,Greek only,
3489,"Ctibor, Jan *",Yes,IG Bulg 1(2),117,20117,,Varna,Odessos,Odessos,3846,POINT(27.9179871 43.2034084),1 Certain,,No,N/A,No,Stone,Marble,,Stele,3 Heavily damaged,4 N/A,,,,,Yes,-200,-1,Not Roman,-2|-1,,,,,0.5,0.5,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,5,,"Chaire,",,,,,,None,,,,No,No,"Aristokles, child of Antifilos, partner of, grandchild of,",1,1,Greek only,
3544,"Ctibor, Jan *",Yes,IG Bulg 1(2),153,20153,,Varna,Odessos,Odessos,3846,POINT(27.902956 43.2052384),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,2 Slightly damaged,1 Relief,2 Figural,,Sitting woman,,Yes,-200,-1,Not Roman,-2|-1,,,,,0.5,0.5,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,6,,"Chaire,",,,,,,None,,,,No,No,"Hypsa, child of Athenogoras, partner of Dionysios, grandchild of,",1,1,Greek only,
3545,"Ctibor, Jan *",Yes,IG Bulg 1(2),154,20154,,Varna,Odessos,Odessos,3846,POINT(27.9037285 43.2063019),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,2 Slightly damaged,1 Relief,2 Figural,,Sitting woman,,Yes,-200,-1,Not Roman,-2|-1,,,,,0.5,0.5,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,3,,"Chaire,",,,,,,None,,,,No,No,"Sarkous, child of Hellen, partner of Aristokles, grandchild of, Aristokles, child of Zenis, partner of, grandchild of,",2,3,Greek and Thracian,
3546,"Ctibor, Jan *",Yes,IG Bulg 1(2),155,20155,,Varna,Odessos,Odessos,3846,POINT(27.9164314 43.1956656),1 Certain,"Found in ""aquarium"" (?) by the seaside.",No,N/A,No,Stone,Marble,,Stele,2 Slightly damaged,1 Relief,2 Figural,,Sitting woman|Standing person,,Yes,-200,-1,Not Roman,-2|-1,,,,,0.5,0.5,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,4,,"Chaire,",,,,,,None,,,,No,No,"Unknown, child of Demetrios, partner of, grandchild of,",1,2,Greek and Uncertain,
3547,"Ctibor, Jan *",Yes,IG Bulg 1(2),156,20156,,Varna,Odessos,Odessos,3846,POINT(27.9031277 43.2056138),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,2 Slightly damaged,1 Relief,2 Figural,,Sitting woman|Group of people,,Yes,-200,-1,Not Roman,-2|-1,,,,,0.5,0.5,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,"Chaire,",,,,,,None,,,,No,No,"Agathenor, child of Agathenor, partner of, grandchild of,",1,1,Greek only,
3548,"Ctibor, Jan *",Yes,IG Bulg 1(2),157,20157,,Varna,Odessos,Odessos,3846,POINT(27.9202616 43.1998812),1 Certain,,No,N/A,No,Stone,Marble,,Stele,4 Almost destroyed,1 Relief,2 Figural,,Sitting woman,,Yes,-200,-1,Not Roman,-2|-1,,,,,0.5,0.5,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,"Chaire,",,,,,,None,,,,No,No,"Eme, child of Eup[?], partner of Nikion, grandchild of,",1,2,Greek and Uncertain,
6047,"Ctibor, Jan *",Yes,IG Bulg 1(2),283,20283,,Galata,,Odessos,6048,POINT(27.9360867 43.1507534),2 Vicinity,"Found in the Place called Patrabana, in a sanctuary.",No,N/A,No,Stone,Marble,,Stele,1 Intact,1 Relief,2 Figural|1 Architectural / Ornamental,Column,Horse rider,,Yes,-120,-1,Not Roman,-2|-1,,,,,0.5,0.5,,,,,,,,,No,Prose,,Irregular,Private,,Dedicatory,,2,,,,"heros, Perkos,",,,,None,,,,No,No,"Artemidoros, child of Theoxenos, partner of, grandchild of, Polemarchos, child of Theoxenos, partner of, grandchild of,",2,2,Greek only,
6194,"Ctibor, Jan *",Yes,IG Bulg 1(2),308 novies,20308.9,,Nesebar,Mesambria,Mesambria,6172,POINT(27.7233124 42.6600323),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,4 Almost destroyed,4 N/A,,,,,Yes,-200,-1,Not Roman,-2|-1,,,,,0.5,0.5,,,,,,,,Doric,No,Prose,,Irregular,Public,State decrees,,,15,"Politai, Demos, Boule, Politeia, Psefisma, Tamias,","Dedochthai, Anetheken, Anagrapsai,","Proxenia, Prodikia, Isoteleia, Eisplous and ekplous, Efodos,","hieron,",,,,None,,,,No,No,"Unknown, child of Eukleon, partner of, grandchild of,",1,2,Greek and Uncertain,
6205,"Ctibor, Jan *",Yes,IG Bulg 1(2),312,20312,,Nesebar,Mesambria,Mesambria,6172,POINT(27.7223682 42.6605372),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,2 Slightly damaged,4 N/A,,,,,Yes,-200,-100,Not Roman,-2,,,,,1,,,,,,,,,Doric,No,Prose,,Irregular,Public,State decrees,,,14,"Demos, Boule, Politeia, Psefisma, Tamias,","Dedochthai, Edoxen, Telamon, Anetheken, Anagrapsai,","Proxenia, Isoteleia, Asylia, Efodos,","Apollo, hieron,",,,,None,,,,No,No,"Unknown, child of Mantitheos, partner of, grandchild of, De[?]tes, child of Dezos, partner of, Astai, grandchild of,",2,4,Greek and Uncertain,
6303,"Ctibor, Jan *",Yes,IG Bulg 1(2),329 bis,20329.2,,Nesebar,Mesambria,Mesambria,6172,POINT(27.7232265 42.6601585),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,4 Almost destroyed,4 N/A,,,,,Yes,-200,-100,Not Roman,-2,,,,,1,,,,,,,,,,No,Prose,,Irregular,Private,,Dedicatory,,9,,"Charisterion,",,,,,,None,,,,No,No,"Apollonios, child of Byrichos, partner of, grandchild of,",1,1,Greek only,
6345,"Ctibor, Jan *",Yes,IG Bulg 1(2),334 novies b,20334.9,,Nesebar,Mesambria,Mesambria,6172,POINT(27.7359295 42.6591289),1 Certain,Found in the ruins of the church called Starata mitropolija,No,N/A,No,Stone,Marble,,Stele,1 Intact,4 N/A,,,,"2 inscriptions on one stele, 334 novies a and 334 novies b.",Yes,-200,-1,Not Roman,-2|-1,,,,,0.5,0.5,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,"Eleutheros,",,,,,,,None,,,,No,No,"Doutoube, child of, partner of, grandchild of,",1,1,Thracian only,
6425,"Ctibor, Jan *",Yes,IG Bulg 1(2),339 ter,20339.3,,Nesebar,Mesambria,Mesambria,6172,POINT(27.7227974 42.660411),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,3 Heavily damaged,4 N/A,,,,,Yes,-200,-100,Not Roman,-2,,,,,1,,,,,,,,,Doric,No,Prose,,Irregular,Private,,Funerary,,4,,,,,,,,None,,,,No,No,"Matrodoros, child of [?]onymos, partner of, grandchild of, Pasion, child of [?]onymos, partner of, grandchild of, Damatrios, child of [?]onymos, partner of, grandchild of,",3,3,Greek only,
6428,"Ctibor, Jan *",Yes,IG Bulg 1(2),339 quater,20339.4,,Nesebar,Mesambria,Mesambria,6172,POINT(27.7223682 42.6603479),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,1 Intact,1 Relief,1 Architectural / Ornamental,,,"In the stele, there was probably an anaglyph and inscription. Later, everything has been deleted.",Yes,-200,-100,Not Roman,-2,,,,,1,,,,,,,,,Doric,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,None,,,,No,No,"Hadista, child of, partner of [?]aios, grandchild of,",1,2,Greek and Uncertain,
6515,"Ctibor, Jan *",Yes,IG Bulg 1(2),349 bis,20349.2,,Nesebar,Mesambria,Mesambria,6172,POINT(27.723484 42.6600323),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,3 Heavily damaged,4 N/A,,,,,Yes,-200,-100,Not Roman,-2,,,,,1,,,,,,,,,,No,Verse,,Irregular,Uncertain,,,,13,,,,,,,,None,,,,No,No,,0,0,No Name,
7124,"Kobierska, Marketa *",Yes,IG Bulg 2,780,30780,,Madara,,Nikopolis ad Istrum - Marcianopolis,7125,POINT(27.0944309 43.2754556),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,3 Heavily damaged,1 Relief,2 Figural|1 Architectural / Ornamental,Floral motive,Sacrifice|Standing person|Animal,,Yes,-200,-1,Not Roman,-2|-1,,,,,0.5,0.5,,,,,,,,,No,Prose,,Irregular,Private,,Dedicatory,,5,,"Euchen,",,"Zeus,","Hypsistos,",Regional,,None,,,,No,No,,0,0,No Name,
8046,"Ctibor, Jan * Kobierska, Marketa * Kobierska, Marketa *",Yes,IG Bulg 1(2),"388 bis, 5137, 5137",20388.2,,Istria,Histria,Histria,8047,POINT(28.7113953 44.5728609),2 Vicinity,"Found in Istros, but originates from Apollonia",No,N/A,No,Stone,Marble,,Stele,2 Slightly damaged,1 Relief,1 Architectural / Ornamental,,,,Yes,-200,-200,Not Roman,-2,,,,,1,,,,,,,,,,No,Prose,,Irregular,Public,State decrees|Honorary decrees,,,41,"Boule, Demos, Polis, Autokrator, Chora, Psefisma,","Edoxen, Agathe tyche, Dedochthai,","Epainesai, Time, Stefanosai, Eikon,","hieron, Apollo, Dionysia,","Iatros,",Regional,"Mesambrianoi, Istrianoi,",City,Greek,"Anchialos,",1,No,No,"Hegesagoras, child of Monimos, partner of, grandchild of,",1,1,Greek only,Greek
8052,"Ctibor, Jan *",Yes,IG Bulg 1(2),390,20390,,Sozopol,Apollonia,Apollonia,8044,POINT(27.6958466 42.4175005),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,2 Slightly damaged,1 Relief,1 Architectural / Ornamental,Altar|Floral motive,,,Yes,-200,-72,Not Roman,-2|-1,,,,,0.5,0.5,,,,,,,,,No,Prose,,Irregular,Public,State decrees,,,19,"Boule, Demos, Polis, Gymnasiarches,","Dedochthai, Edoxen,","Agathos aner, Arete, Kalos kai agathos,",,,,,None,,,,No,No,"Hekataios, child of Zopas, partner of, grandchild of, Aischrion, child of Poseidippos, partner of, grandchild of,",2,2,Greek only,
8173,"Janouchova, Petra * Kobierska, Marketa *",Yes,"IG Bulg 3,2","1730, 5612 bis",51730,,Tazha,,Augusta Traiana,8174,POINT(25.0816154 42.649743),3 Region,"ruins of a medieval castle, probably brought from Seuthopolis",Yes,Secondary,No,Stone,Marble,,Stele,4 Almost destroyed,1 Relief,1 Architectural / Ornamental,Architectural moulding,,,Yes,-200,-1,Not Roman,-2|-1,,,,,0.5,0.5,,,,,,,,,No,Verse,,Irregular,Uncertain,,,,5,,,,,,,,None,,,,No,No,"[S]partokos, child of, partner of, grandchild of,",1,1,Thracian only,
9169,"Ctibor, Jan * Kobierska, Marketa *",Yes,IG Bulg 1(2),"463 ter, 5145",20463.3,,Sozopol,Apollonia,Apollonia,8044,POINT(27.7071762 42.3903113),1 Certain,Found in the sea in the place called Kavacite,No,N/A,No,Stone,Marble,,Stele,3 Heavily damaged,1 Relief,1 Architectural / Ornamental|2 Figural,Naiskos|Altar|Floral motive,Horse rider,The relief is very poorly preserved,Yes,-200,-100,Not Roman,-2,,,,,1,,,,,,,,,,No,Verse,,Irregular,Private,,Funerary,,6,"Basileus,",,,"Ares,","Enyalios,",Regional,,None,,,,No,No,"Paionios, child of, partner of, grandchild of,",1,1,Greek only,
11611,"Kobierska, Marketa *",Yes,IG Bulg 5,5003,75003,,Kaliakra,Tirizis,Bizone,3838,POINT(28.46575 43.36463),1 Certain,Taken up from the sea at Tirizin,No,N/A,No,Stone,Marble,,Stele,3 Heavily damaged,1 Relief,,Base,,,Yes,-200,-100,Not Roman,-2,,,,,1,,,,,,,,,,No,Prose,,Irregular,Private,,Dedicatory,,3,"Basileus,",,,"Dioskuroi,",,,,None,,,,No,No,"Antigonos, child of Herakleitos, partner of, Makedones, grandchild of, Sariakos, child of, partner of, grandchild of,",2,3,Greek and Uncertain,
11616,"Kobierska, Marketa *",Yes,IG Bulg 5,5004 bis,75004.2,,Kaliakra,Tirizis,Bizone,3838,POINT(28.4657478 43.3646265),1 Certain,Taken up from the sea at Tirizin,No,N/A,No,Stone,Marble,,Stele,1 Intact,1 Relief,1 Architectural / Ornamental,Naiskos,,,Yes,-200,-100,Not Roman,-2,,,,,1,,,,,,,,,,No,Prose,,Irregular,Private,,Dedicatory,,2,,,,,,,,None,,,,No,No,"Athenon, child of, partner of, grandchild of, Themistonaktos, child of, partner of, grandchild of, Timonaktos, child of, partner of, grandchild of,",3,3,Greek only,
11648,"Kobierska, Marketa *",Yes,IG Bulg 5,5023,75023,,Varna,Odessos,Odessos,3846,POINT(27.9117107 43.2007963),1 Certain,Found in the Roman bath,No,Habitation,No,Stone,Marble,,Stele,4 Almost destroyed,4 N/A,,,,,Yes,-200,-100,Not Roman,-2,,,,,1,,,,,,,,,,No,Prose,,Irregular,Uncertain,,,,9,,,,,,,,None,,,,No,No,,0,0,No Name,
11736,"Kobierska, Marketa *",Yes,IG Bulg 5,5078,75078,,Vinitsa,,Odessos,5988,POINT(27.9832935 43.2478598),2 Vicinity,,No,N/A,No,Stone,Limestone,,Stele,3 Heavily damaged,1 Relief,2 Figural,,Sitting woman,"woman stretching her hand towards a boy, cithara in the left corne",Yes,-200,-30,,-2|-1,,,,,0.5,0.5,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,5,,"Chairete,",,,,,,None,,,,No,No,"[?]eneos, child of Menekrates, partner of, grandchild of,",1,2,Greek and Uncertain,
11746,"Kobierska, Marketa *",Yes,IG Bulg 5,5094,75094,,Nesebar,Mesambria,Mesambria,6172,POINT(27.7206731 42.660553),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,3 Heavily damaged,1 Relief,,,,,Yes,-200,-1,Not Roman,-2|-1,,,,,0.5,0.5,,,,,,,,Doric,No,Prose,,Irregular,Public,State decrees,,,13,"Polemos, Politeia, Chremata, Boule, Demos, Psefisma, Tamias,","Telamon, Dedochthai, Anagrapsai,","Proxenia, Isoteleia, Eisplous and ekplous, Asylia,","Sarapis / Serapis, hieron,",,,,None,,,,No,Yes,,0,0,No Name,
11754,"Kobierska, Marketa *",Yes,IG Bulg 5,5102,75102,,Nesebar,Mesambria,Mesambria,6172,POINT(27.7279902 42.6593853),3 Region,Inbuilt in a wall near the isthmus,Yes,Secondary,No,Stone,Marble,,Stele,1 Intact,1 Relief,2 Figural,,Sacrifice|Animal,six strategoi and a scribe around a sarcophagus,Yes,-115,-85,,-2|-1,,,,,0.5,0.5,,,,,,,,,No,Prose,,Irregular,Private,,Dedicatory,,5,"Strategos,",,,,,,,None,,,,No,No,"Oinias, child of, partner of, grandchild of, Ision, child of, partner of, grandchild of,",2,2,Greek only,
11757,"Kobierska, Marketa *",Yes,IG Bulg 5,5103,75103,,Nesebar,Mesambria,Mesambria,6172,POINT(27.7282047 42.6594168),3 Region,Inbuilt in a wall near the isthmus,Yes,Secondary,No,Stone,Marble,,Stele,1 Intact,1 Relief,2 Figural,,Sacrifice|Animal,six strategoi and a scribe around an altar,Yes,-115,-85,Not Roman,-2|-1,,,,,0.5,0.5,,,,,,,,Doric,No,Prose,,Irregular,Private,,Dedicatory,,7,"Strategos, Grammateus,",,,"heros,",,,,None,,,,No,No,"Deinomenes, child of Heroteimos, partner of, grandchild of, Sosipolis, child of, partner of, grandchild of, Eumachos, child of Memnon, partner of, grandchild of, Chairon, child of Choreios, partner of, grandchild of, Heroteimos, child of Heroteimos, partner of, grandchild of, Pythangelos, child of Epikrates, partner of, grandchild of, Kraton, child of Aristoneikos, partner of, grandchild of, Polyxenos, child of Melseon, partner of, grandchild of, Apollodoros, child of Pausanias, partner of, grandchild of, Heroteimos, child of, partner of, grandchild of, Nikandros, child of, partner of, grandchild of, Epikrates, child of Pythangelos, partner of, grandchild of,",12,12,Greek only,
11770,"Kobierska, Marketa *",Yes,IG Bulg 5,5104,75104,,Nesebar,Mesambria,Mesambria,6172,POINT(27.7276468 42.6594326),3 Region,Inbuilt in a wall near the isthmus,Yes,Secondary,No,Stone,Marble,,Stele,3 Heavily damaged,1 Relief,1 Architectural / Ornamental,Naiskos,,,Yes,-115,-85,Not Roman,-2|-1,,,,,0.5,0.5,,,,,,,,Doric,No,Prose,,Irregular,Private,,Dedicatory,,3,"Grammateus,",,,,,,,None,,,,No,No,"Ision, child of Damatrios, partner of, grandchild of, Prodikos, child of Minikeon, partner of, grandchild of, Chairefanes, child of Artemidoros, partner of, grandchild of, Dionysios, child of Apollonios, partner of, grandchild of, Prodikos, child of [?]rias, partner of, grandchild of, Apollonios, child of Oinias, partner of, grandchild of Dionysios, Echestratos, child of Antifilos, partner of, grandchild of, Apollas, child of, partner of, grandchild of,",8,8,Greek only,
11806,"Kobierska, Marketa *",Yes,IG Bulg 5,5133,75133,,Pomorie,Anchilaos,Anchilaos,6651,POINT(27.6176977 42.5678737),3 Region,Found inbuilt in a Roman wall ,Yes,Secondary,No,Stone,Marble,,Architectural feature,3 Heavily damaged,4 N/A,,,,,Yes,-200,-101,Not Roman,-2,,,,,1,,,,,,,,,,No,Prose,,Irregular,Private,,Dedicatory,,2,,,,"Sarapis / Serapis, Isis,",,,,None,,,,No,No,"Pasixenos, child of Antifilos, partner of, grandchild of,",1,1,Greek only,
11901,"Ctibor, Jan *",Yes,Perinthos-Herakleia,3,80003,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9619217 40.9677151),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,Dionysus,Dionysos and Satyros,No,-195,-195,Not Roman,-2,,,,,1,,,,,,,,,,No,Prose,,Irregular,Public,State decrees,,Treaty between Perinthos and the king Antiochos III.,16,"Horkos, Basileus, Symmachia,",,,"theos,",,,"Perinthioi,",City,Greek,"Perinthos,",1,No,No,"(king Antiochos III), child of, partner of, grandchild of,",1,1,Greek only,Greek
13048,"Ctibor, Jan *",Yes,Perinthos-Herakleia,308,80308,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9588318 40.9679743),4 Uncertain,The location is only speculation,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,1 Architectural / Ornamental,,,In the relief: the gate of Hades,No,-200,-1,Not Roman,-2|-1,,,,,0.5,0.5,,,,,,,,,No,Prose,,Irregular,Uncertain,,,"{²See IG XII,8 197 + IG XII Suppl. p. 149 (Samothrace).}²",4,"Basileus,","Agathe tyche,",,,,,,None,,,,No,No,"Isidoros, child of, partner of, grandchild of, Mnesikles, child of, partner of, grandchild of, Asklepiades, child of, partner of, grandchild of,",3,3,Greek only,
13877,"Janouchova, Petra *",Yes,IK Sestos,1,90001,46:876,Yalova,Sestos,Sestos,13878,POINT(26.4117336 40.259977),2 Vicinity,Found in the village Yalova near ancient Sestos,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,4 N/A,,,,,No,-133,-120,Not Roman,-2,,,,,1,,,,,,,,,,No,Prose,,Irregular,Public,Honorary decrees,,conflicts with Thracians,107,"Demos, Boule, Patris, Choregia, Polis, Strategos, Presbeia, Basileus, Politai, Katoikia, Xenos, Efebos, Gymnasion, Oikos, Psefisma, Chora, Kerykes, Agon,","Agalma, Dedochthai, Agathe tyche, Stele, Edoxen,","Epainesai, Stefanosai, Arete, Eunoia, Ekona stesai, Proedria, Stefanos, Andrias,","hiereus, thysia, Hermes, Heracles,",,,"Thrakes, Romaioi,",Mixed,Mixed,"Thrake, Chersonesos, Asia,",3,No,Yes,"Attalos, child of, partner of, grandchild of, Glaukios, child of Killaios, partner of, grandchild of, Menandros, child of Apollas, partner of, grandchild of, Menas, child of Menes, partner of, grandchild of,",4,4,Greek only,
