Heurist ID,Creator of the record,Checked,Corpus name,Corpus ID Number,Corpus ID numeric,SEG Number,Modern Location,Ancient Site,Ancient Site -  Region,Location >,Geolocation,Position certainty,Geography notes,Reuse,Archaeological context,Mound,Material category,Stone,Origin of stone,Object category,Preservation,Decoration,Relief Decoration,Architectural Relief,Figural Relief,Decoration notes,Visual record availability,Start Year,End Year,Relative Date,Century,6BC and more,5BC,4BC,3BC,2BC,1BC,1AD,2AD,3AD,4AD,5AD and more,Relative Roman,Undated,Dialect,Latin,Language form,Script,Layout,Document typology,Public documents,Private documents,Document typology notes,Extent of lines,Administrative keywords,Formulaic keywords,Honorific keywords,Religious keywords,Epithet,Context epithet,Collective group names,Collective Identity Type,Collective identity Ethnicity,Geographic names,Total Geographic names,Imperial titulature,Currency,Person,Total people,Total names,Context Names,Community Context
6282,"Ctibor, Jan *",Yes,IG Bulg 1(2),325,20325,,Nesebar,Mesambria,Mesambria,6172,POINT(27.7229691 42.660411),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,2 Slightly damaged,1 Relief,,,,Relief has been later errased,Yes,-100,-1,Not Roman,-1,,,,,,1,,,,,,,,Doric,No,Prose,,Irregular,Private,,Dedicatory,,8,,,,"Aphrodite,",,,,None,,,,No,No,"Herotimos, child of Herakleides, partner of, grandchild of, Promathion, child of A[?], partner of, grandchild of, Artemidoros, child of Artem[?], partner of, grandchild of, Hermodoros, child of Unknown, partner of, grandchild of, Diodoros, child of Unknown, partner of, grandchild of,",5,5,Greek only,
6287,"Ctibor, Jan *",Yes,IG Bulg 1(2),326,20326,,Nesebar,Mesambria,Mesambria,6172,POINT(27.7369595 42.6597167),2 Vicinity,Found on the coast,No,N/A,No,Stone,Marble,,Architectural feature,2 Slightly damaged,4 N/A,,,,Base of a statue,Yes,-100,-1,Not Roman,-1,,,,,,1,,,,,,,,Doric,No,Prose,,Irregular,Private,,Dedicatory,,8,"Strategos,",,,"Athena,","Soteira,",Regional,,None,,,,No,No,"Nikon, child of Filemon, partner of, grandchild of, Deinomenes, child of Noumenios, partner of, grandchild of, Hekataios, child of Moiragenes, partner of, grandchild of, Pythion, child of Polynikos, partner of, grandchild of, Athanaion, child of Matrodoros, partner of, grandchild of, Heraion, child of Alfios / Alfeios, partner of, grandchild of,",6,6,Greek only,
6300,"Ctibor, Jan *",Yes,IG Bulg 1(2),328,20328,,Nesebar,Mesambria,Mesambria,6172,POINT(27.735672 42.6593379),3 Region,"Should have been built in the wall near the window of the cellar of Hotel Černo more, that does not exist any more. ",Yes,Secondary,No,Stone,Marble,,Stele,9 Undeterminable,4 N/A,,,,,No,-100,-31,Not Roman,-1,,,,,,1,,,,,,,,,No,Prose,,Irregular,Private,,Dedicatory,,3,,,,"Sarapis / Serapis, Isis,",,,,None,,,,No,No,"Eufamidas, child of Epameinon, partner of, grandchild of,",1,1,Greek only,
6302,"Ctibor, Jan *",Yes,IG Bulg 1(2),329,20329,,Nesebar,Mesambria,Mesambria,6172,POINT(27.7227116 42.6600954),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,4 Almost destroyed,4 N/A,,,,,Yes,-100,-1,Not Roman,-1,,,,,,1,,,,,,,,,No,Prose,,Irregular,Private,,Dedicatory,,3,,"Charisterion,",,"Sarapis / Serapis, Isis,",,,,None,,,,No,No,,0,0,No Name,
6385,"Ctibor, Jan * Kobierska, Marketa *",Yes,IG Bulg 1(2),"335, 5107",20335,,Nesebar,Mesambria,Mesambria,6172,POINT(27.7355003 42.6591486),2 Vicinity,Found in the ancient necropolis.,No,Funerary,Yes,Stone,Marble,,Stele,1 Intact,1 Relief,1 Architectural / Ornamental|2 Figural,Naiskos,Sitting man|Standing person,Teacher and a pupil,Yes,-100,-1,Not Roman,-1,,,,,,1,,,,,,,,Doric,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,None,,,,No,No,"Menis, child of Athanais, partner of, grandchild of,",1,1,Greek only,
6433,"Ctibor, Jan *",Yes,IG Bulg 1(2),339 quinquies,20339.5,,Nesebar,Mesambria,Mesambria,6172,POINT(27.735157 42.6593379),2 Vicinity,"Found in the St. George church, now destroyed",No,N/A,No,Stone,Marble,,Stele,4 Almost destroyed,1 Relief,1 Architectural / Ornamental,Naiskos,,,Yes,-100,-31,Not Roman,-1,,,,,,1,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Unknown, child of Neikon, partner of, grandchild of,",1,2,Greek and Uncertain,
6459,"Ctibor, Jan * Kobierska, Marketa *",Yes,IG Bulg 1(2),"344, 5118",20344,,Nesebar,Mesambria,Mesambria,6172,POINT(27.7350712 42.658833),2 Vicinity,Found in the ancient necropolis.,No,Funerary,Yes,Stone,Marble,,Stele,3 Heavily damaged,4 N/A,,,,"Probably, there was an anaglyph",Yes,-100,-1,Roman,-1,,,,,,1,,,,,,,,Doric,No,Verse,,Irregular,Private,,Funerary,,10,"Demos,",,,"Hades, Acheron,",,,,None,,,,No,No,"Ariston, child of, partner of, grandchild of,",1,1,Greek only,
8070,"Ctibor, Jan *",Yes,IG Bulg 1(2),395 quatter,20395.4,,Sozopol,Apollonia,Apollonia,8044,POINT(27.6949883 42.4243435),2 Vicinity,Found in the street called Hermanite,No,N/A,No,Stone,Marble,,Stele,1 Intact,1 Relief,1 Architectural / Ornamental,Naiskos|Floral motive|Crown,,,Yes,-25,-1,Roman,-1,,,,,,1,,,,,,,,,No,Prose,,Irregular,Public,Honorary decrees,,,5,"Demos,","Chaire,",,,,,,None,,,,No,No,"Likinios, child of Loukios, partner of, grandchild of, Loukios, child of Loukios, partner of Athenais, grandchild of, Athenais, child of Glykon, partner of Loukios, grandchild of,",3,4,Greek and Roman,
11624,"Kobierska, Marketa *",Yes,IG Bulg 5,5011,75011,,Balchik,Dionysopolis,Dionysopolis,3841,POINT(28.1654906 43.407495),1 Certain,,No,N/A,No,Stone,Marble,,Stele,1 Intact,1 Relief,2 Figural,,Three Nymphs,,Yes,-27,-19,Roman,-1|1,,,,,,0.5,0.5,,,,,,,,No,Prose,,Irregular,Public,State decrees,,,32,"Basileus, Strategos, Demos, Grammata, Horos, Polis, Chora,","Agathe tyche,",,"tafos,",,,"Dionysopolitai,",City,From area of Thrace,"Arseos, Adramyt(t)ion, Odessos, Kallatis, Pontos, Skerezis, Karbateis, Dionysopolis, Akras,",9,No,No,"Hieromenes, child of Letes, partner of, grandchild of, Kotys, child of, partner of, grandchild of, Filippos, child of Aristeides, partner of, grandchild of Adramytes, Moschos, Dinta, child of Bizyes, partner of, grandchild of, Sadalas, child of Mokaporis, partner of, grandchild of, Menandros, child of Promathion, partner of, grandchild of, Leokritos, child of Hippagoras, partner of, grandchild of, Herakleitos, child of Monimos, partner of, grandchild of, Gerontidas, child of Seimos, partner of, grandchild of,",9,19,Mixed names,
11651,"Kobierska, Marketa *",Yes,IG Bulg 5,5024,75024,,Varna,Odessos,Odessos,3846,POINT(27.9219997 43.206517),1 Certain,Found in 12 P. Karavelov Street,No,N/A,No,Stone,Marble,,Stele,4 Almost destroyed,1 Relief,,,,,Yes,-19,-18,Roman,-1,,,,,,1,,,,,,,,,No,Prose,,Irregular,Public,State decrees,,,4,"Dogma,",,,"hiereus,",,,,None,,,,No,No,"Zenis, child of, partner of, grandchild of,",1,1,Greek only,
12031,"Ctibor, Jan *",Yes,Perinthos-Herakleia,25,80025,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.961235 40.9673263),2 Vicinity,,No,N/A,No,N/A,,,N/A,9 Undeterminable,,,,,Base of a statue,No,-100,100,Roman,-1|1,,,,,,0.5,0.5,,,,,,,,No,Prose,,Irregular,Public,Honorary decrees,,,3,"Demos, Politeia,",,"Agathos aner,",,,,,None,,,,No,No,"Polykritos, child of Chabrias, partner of, grandchild of,",1,1,Greek only,
12107,"Ctibor, Jan *",Yes,Perinthos-Herakleia,51,80051,49:959,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(26.798977 40.791137),3 Region,Lower part of a marble stele found reused in an old church at Teteköy (near ancient Chora and Herakleia). Ed.pr. M.S.Sayar in Stephanos - (cf. SEG 48 695) 585-590 (ph.):,Yes,Secondary,No,N/A,,,N/A,9 Undeterminable,4 N/A,,,,Marmor base,No,-100,100,Roman,-1|1,,,,,,0.5,0.5,,,,,,,,No,Prose,,Irregular,Private,,Dedicatory,,3,,"Euchen,",,"Apollo,","Torontenos,",Subregional,,None,,,,No,No,"Aulous[?], Beistabakes, child of, partner of, grandchild of, Salmos, child of Aulous[?], partner of, grandchild of, Geta, child of Aulous[?], partner of, grandchild of,",3,3,Thracian and Roman,
12147,"Ctibor, Jan *",Yes,Perinthos-Herakleia,63,80063,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9604626 40.9673263),2 Vicinity,,No,N/A,No,N/A,Marble,,N/A,9 Undeterminable,4 N/A,,,,,No,-100,-1,Not Roman,-1,,,,,,1,,,,,,,,,No,Prose,,Irregular,Public,Accounts/Lists,,,10,,,,,,,,None,,,,No,No,"Diodoros, child of Lampsios, partner of, grandchild of, Difilos, child of Leukios, partner of, grandchild of, [?]ona[?], child of Sosos, partner of, Rhamnousios, grandchild of, Difilos, child of Dionysios, partner of, grandchild of, Kleanor, child of Nomenaios, partner of, Kres / Kretes, grandchild of,",5,6,Greek and Uncertain,
13906,"Janouchova, Petra *",Yes,IK Sestos,4,90004,,Yalova,Sestos,Sestos,13878,POINT(26.4140511 40.2585688),2 Vicinity,"ancient Sestos, found in 1978 together with 2 other marble plates",No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,4 N/A,,Architectural moulding,,architrave,No,-100,50,Roman,-1|1,,,,,,0.5,0.5,,,,,,,,No,Prose,,Irregular,Public,Honorary decrees,,,10,"Demos,",,,,,,"Alopekonesioi, Romaioi, Skopaioi, Limnaioi, Lysimacheus, Kallipoleitai, Dardaneioi,",City,Mixed,,,No,No,,0,0,No Name,
13919,"Janouchova, Petra *",Yes,IK Sestos,8,90008,,Akbas,Sestos,Sestos,13896,POINT(26.4052963 40.2677382),3 Region,region of Yalova,No,N/A,No,N/A,,,N/A,9 Undeterminable,4 N/A,,,,,No,-16,-13,Roman,-1,,,,,,1,,,,,,,,,No,Prose,,Irregular,Private,,,,5,"Demos,",,,,,,,None,,,,Yes,No,"Agrippa, Markos, child of, partner of Ioulia, grandchild of,",1,1,Roman only,
14143,"Ctibor, Jan *",Yes,IK Byzantion,S5,96005,,Silivri,Salymbria,Salymbria,14139,POINT(28.2495189 41.0856267),3 Region,,No,N/A,No,Stone,,,Stele,9 Undeterminable,1 Relief,2 Figural,,Horse rider,,No,-25,25,Roman,-1|1,,,,,,0.5,0.5,,,,,,,Doric,No,Prose,,Irregular,Private,,Dedicatory,,2,,,,,,,"Salymbrianos,",City,Greek,,,No,No,,0,0,No Name,
14172,"Janouchova, Petra *",Yes,IK Byzantion,3,95003,,Olbia,,Byzantion,14173,POINT(31.903611 46.6925),4 Uncertain,found in Olbia but from Byzantion,No,Secondary,No,Stone,Marble,,Stele,9 Undeterminable,4 N/A,,,,,No,-60,-40,Not Roman,-1,,,,,,1,,,,,,,,Doric,No,Prose,,Irregular,Public,State decrees,,,37,"Demos, Boule, Strategos, Patris, Polis, Emporion, Bouleuterion, Psefisma,",,"Proxenia, Euergesia, Epainesai,",,,,"Byzantios,",City,Greek,"Pontos,",1,No,No,"Orontas, child of Ababos, partner of, Olbiopolites, grandchild of,",1,2,Greek and Uncertain,
14239,"Janouchova, Petra *",Yes,IK Byzantion,19,95019,,Istanbul,Byzantion,Byzantion,14192,POINT(28.97696 41.00527),2 Vicinity,Edirnekapi,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,4 N/A,,,,,No,-99,-1,Not Roman,-1,,,,,,1,,,,,,,,Doric,No,Prose,,Irregular,Private,,Dedicatory,,15,"Kometai,","Telamon,",,"Zeus, Sarapis / Serapis, hiereus,","Aithrios,",Regional,,None,,,,No,No,"Loukios, Molios, Tertios, child of, partner of, grandchild of, Loukios, Lousios, Satorneinos, child of, partner of, grandchild of, Loukios, Lousios, Loukianos, child of, partner of, grandchild of, Filiste, child of Satorneios, partner of, grandchild of, Kornelia, Markella, child of, partner of, grandchild of, Kornelios, Asklepiades, child of, partner of, grandchild of, Loukios, Tossios, Rhoufos (Roufos), child of, partner of, grandchild of, Loukios, Molios, Tertianos, Leukios, Epafroditos, child of, partner of, grandchild of, Unknown, child of Moschos, partner of, grandchild of, Kaipion, child of Theofilos, partner of, grandchild of, Lousia, Theodora, child of, partner of, grandchild of, Epiktetos, child of, partner of, grandchild of, Dionysios, child of, partner of, grandchild of, Elpis, child of, partner of, grandchild of, Tertia, child of Apollonides, partner of, grandchild of, Markellos, child of Eisidotos, partner of, grandchild of, Filete, child of, partner of, grandchild of, Filippos, child of, partner of, grandchild of, Kornelios, Soterichos, child of, partner of, grandchild of, Plautios, Thallios, child of, partner of, grandchild of,",20,26,Mixed names,
14292,"Janouchova, Petra *",Yes,IK Byzantion,27,95027,,Karaburun,,Byzantion,14288,POINT(28.66745 41.3386693),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,4 N/A,,,,place called Kallon,No,-30,100,Roman,-1|1,,,,,,0.5,0.5,,,,,,,,No,Prose,,Irregular,Private,,Dedicatory,,2,,,,"heros,","Stomianos,",Regional,,None,,,,No,No,,0,0,No Name,
14294,"Janouchova, Petra *",Yes,IK Byzantion,29,95029,,Istanbul,Byzantion,Byzantion,14192,POINT(28.9785433 41.0107666),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,4 N/A,,,,,No,-30,100,Roman,-1|1,,,,,,0.5,0.5,,,,,,,,No,Prose,,Irregular,Private,,Dedicatory,,3,,,,"heros,","Stomianos,",Regional,,None,,,,No,No,"[?]usous, child of Theofilos, partner of, grandchild of, Filomenos, child of, partner of, grandchild of,",2,3,Greek and Uncertain,
14355,"Janouchova, Petra *",Yes,IK Byzantion,50,95050,,Istanbul,Byzantion,Byzantion,14192,POINT(28.968544 41.0380601),2 Vicinity,found at Pera,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,,,Animal,"weight with animal depiction, lead",No,-99,-1,Not Roman,-1,,,,,,1,,,,,,,,,No,Prose,,Irregular,Private,,Dedicatory,statue basis ? aristocrat,2,,,,,,,,None,,,,No,No,"Artemidoros, child of, partner of, grandchild of,",1,1,Greek only,
14444,"Janouchova, Petra *",Yes,IK Byzantion,87,95087,,Istanbul,Byzantion,Byzantion,14192,POINT(28.9663124 41.0096332),1 Certain,Beyazit,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,1 Architectural / Ornamental,Floral motive,Standing person,Akroterion,No,-99,-1,Not Roman,-1,,,,,,1,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,"Chaire,",,,,,,None,,,,No,No,"Aischra, child of Epinikos, partner of, grandchild of,",1,1,Greek only,
14457,"Janouchova, Petra *",Yes,IK Byzantion,91,95091,,Istanbul,Byzantion,Byzantion,14192,POINT(28.9688873 41.0096332),1 Certain,Beyazit,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,1 Architectural / Ornamental|2 Figural,Floral motive,Standing person,Akroterion,No,-99,-1,Not Roman,-1,,,,,,1,,,,,,,,,No,Prose,,Irregular,Private,,Funerary|Dedicatory,slave fun. inscription/dedication,2,,"Chaire,",,,,,,None,,,,No,No,"Hermias, Egnatios, child of, partner of, grandchild of, Aulos, child of, partner of, grandchild of,",2,2,Greek and Uncertain,
14481,"Janouchova, Petra *",Yes,IK Byzantion,98,95098,,Istanbul,Byzantion,Byzantion,14192,POINT(28.9652824 41.0096332),1 Certain,Beyazit,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-100,-100,Not Roman,-1,,,,,,1,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Markos, Ouenoleios, child of Markos, partner of, grandchild of,",1,1,Roman only,
14509,"Janouchova, Petra *",Yes,IK Byzantion,109,95109,,Istanbul,Byzantion,Byzantion,14192,POINT(28.9759254 41.007431),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,1 Architectural / Ornamental|2 Figural,Column,,,No,-99,-1,Not Roman,-1,,,,,,1,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,None,,,,No,No,"Kothon, child of Menekrates, partner of, grandchild of,",1,1,Greek only,
14518,"Janouchova, Petra *",Yes,IK Byzantion,113,95113,,Istanbul,Byzantion,Byzantion,14192,POINT(28.9301777 41.0022492),2 Vicinity,Hekimoğlu Ali Paşa,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-99,-1,Not Roman,-1,,,,,,1,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,None,,,,No,No,"Teime[?], child of, partner of, grandchild of,",1,1,Uncertain,
14521,"Janouchova, Petra *",Yes,IK Byzantion,114,95114,,Istanbul,Byzantion,Byzantion,14192,POINT(28.969059 41.0107342),2 Vicinity,,No,N/A,No,Stone,,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-99,-1,Not Roman,-1,,,,,,1,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,None,,,,No,No,"[?]nis, child of Kolles, partner of, grandchild of,",1,2,Greek and Uncertain,
14530,"Janouchova, Petra *",Yes,IK Byzantion,117,95117,,Istanbul,Byzantion,Byzantion,14192,POINT(28.9663982 41.009698),2 Vicinity,Beyazit,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-99,-1,Not Roman,-1,,,,,,1,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,"Chaire,",,,,,,None,,,,No,No,"Nemerios, Kaios, Skeua, child of Nemerios, partner of, grandchild of,",1,2,Roman and Uncertain,
14541,"Janouchova, Petra *",Yes,IK Byzantion,118,95118,,Istanbul,Byzantion,Byzantion,14192,POINT(28.9688015 41.0085969),1 Certain,Çemberlitaş,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-30,-1,Roman,-1,,,,,,1,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,None,,,,No,No,,0,0,No Name,
14561,"Ctibor, Jan *",Yes,IK Byzantion,S24,96024,,Silivri,Salymbria,Salymbria,14139,POINT(28.2479095 41.0809039),2 Vicinity,Found near the bishops palace in Silivri,No,N/A,No,Stone,Marble,,Stele,3 Heavily damaged,1 Relief,2 Figural,,,,Yes,-30,100,Roman,-1|1,,,,,,0.5,0.5,,,,,,,,No,Prose,,Irregular,Public,Honorary decrees,,,12,"Komarchia,",,"Stefanosai, Stefanos,","hieron,",,,,None,,"Selymbria,",1,No,No,"Herodoros, child of Antialkidas, partner of, grandchild of,",1,1,Greek only,
14585,"Ctibor, Jan *",Yes,IK Byzantion,S47,96047,,Kapakli,,Salymbria,14553,POINT(28.3852386 41.1455697),2 Vicinity,found in a sacred well (hagiasma) in Kapakli,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,Funerary scene/Symposion,3 fragments,No,-99,-1,Not Roman,-1,,,,,,1,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,None,,,,No,No,"Meniskos, child of Diodoros, partner of, grandchild of,",1,1,Greek only,
14621,"Janouchova, Petra *",Yes,IK Byzantion,137,95137,,Istanbul,Byzantion,Byzantion,14192,POINT(28.9657974 41.009698),1 Certain,Beyazit,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-99,-1,Not Roman,-1,,,,,,1,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,3,,"Chaire,",,,,,,None,,,,No,No,"Unknown, child of Moschion, partner of, grandchild of, Bassos, child of, partner of, grandchild of,",2,4,Mixed names,
14625,"Janouchova, Petra *",Yes,IK Byzantion,141,95141,,Istanbul,Byzantion,Byzantion,14192,POINT(28.9654541 41.009957),1 Certain,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-30,100,Roman,-1|1,,,,,,0.5,0.5,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,None,,,,No,No,"Kornelia, child of Maximos, partner of, grandchild of,",1,1,Roman only,
14632,"Janouchova, Petra *",Yes,IK Byzantion,149,95149,,Istanbul,Byzantion,Byzantion,14192,POINT(28.9527512 41.0171458),1 Certain,Saraçhane,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-30,100,Roman,-1|1,,,,,,0.5,0.5,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Menandros, child of Menandros, partner of, grandchild of, Goukousa, child of Menandros, partner of, grandchild of,",2,3,Greek and Uncertain,
14634,"Janouchova, Petra *",Yes,IK Byzantion,151,95151,,K³þ³kþekmece,Rhegion,Byzantion,14233,POINT(28.7149143 41.0013424),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-99,-1,Not Roman,-1,,,,,,1,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,3,,,,,,,,None,,,,No,No,"Kriton, child of Apollonios, partner of, grandchild of,",1,1,Greek only,
14642,"Janouchova, Petra *",Yes,IK Byzantion,159,95159,,Istanbul,Byzantion,Byzantion,14192,POINT(28.9570427 41.0149439),3 Region,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-99,-1,Not Roman,-1,,,,,,1,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,1,,"Chaire,",,,,,,None,,,,No,No,,0,0,No Name,
14655,"Janouchova, Petra *",Yes,IK Byzantion,171,95171,,Istanbul,Byzantion,Byzantion,14192,POINT(28.9754105 41.0079492),1 Certain,Koca Mustafa Pasa,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-99,99,Roman,-1|1,,,,,,0.5,0.5,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,4,,,,,,,,None,,,,No,No,"Terentylla, child of Sosibios, partner of, grandchild of, Antifilos, child of Sosibios, partner of, grandchild of,",2,3,Greek and Roman,
14660,"Janouchova, Petra *",Yes,IK Byzantion,176,95176,,Istanbul,Byzantion,Byzantion,14192,POINT(28.9632225 41.0095036),1 Certain,Beyazit,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-99,99,Roman,-1|1,,,,,,0.5,0.5,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,None,,,,No,No,"[?]eten, child of Hermes, partner of, grandchild of,",1,2,Greek and Uncertain,
14661,"Janouchova, Petra *",Yes,IK Byzantion,177,95177,,Istanbul,Byzantion,Byzantion,14192,POINT(28.9625359 41.0094389),1 Certain,Beyazit,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-99,-1,Not Roman,-1,,,,,,1,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,3,,,,,,,,None,,,,No,No,"Filinos, child of Metrodoros, partner of, grandchild of, Demetrios, child of Metrodoros, partner of, grandchild of, Titha, child of Metrodoros, partner of, grandchild of,",3,3,Greek only,
14669,"Janouchova, Petra *",Yes,IK Byzantion,184,95184,,Istanbul,Byzantion,Byzantion,14192,POINT(28.9649391 41.0087264),1 Certain,Beyazit,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-30,-1,Roman,-1,,,,,,1,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,None,,,,No,No,"Markos, Antonios, Fronton, child of, partner of, grandchild of,",1,1,Roman only,
14674,"Janouchova, Petra *",Yes,IK Byzantion,189,95189,,B³y³kþekmece,,Byzantion,14473,POINT(28.5112381 41.0752103),3 Region,place called Guzelce,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-30,100,Roman,-1|1,,,,,,0.5,0.5,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,None,,,,No,No,"Beithys, child of Sfodrias, partner of, grandchild of,",1,2,Greek and Thracian,
14677,"Janouchova, Petra *",Yes,IK Byzantion,192,95192,,Istanbul,Byzantion,Byzantion,14192,POINT(28.9650249 41.009115),1 Certain,Beyazit,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-100,-100,Not Roman,-1,,,,,,1,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,None,,,,No,No,"Polla, Pakonia, Glykea, child of Sporios, partner of, grandchild of,",1,3,Mixed names,
14682,"Janouchova, Petra *",Yes,IK Byzantion,197,95197,,K³þ³kþekmece,Rhegion,Byzantion,14233,POINT(28.7704468 41.0149439),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-100,-50,Not Roman,-1,,,,,,1,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,None,,,,No,No,"Gykea, child of Zotas, partner of, grandchild of,",1,2,Greek and Uncertain,
14683,"Janouchova, Petra *",Yes,IK Byzantion,198,95198,,Istanbul,Byzantion,Byzantion,14192,POINT(28.9694881 41.0095036),1 Certain,Beyazit,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,Funerary scene/Symposion,,No,-50,-1,Roman,-1,,,,,,1,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Markos, Antonios, Dadas, child of, partner of, grandchild of,",1,2,Thracian and Roman,
14684,"Janouchova, Petra *",Yes,IK Byzantion,199,95199,,Istanbul,Byzantion,Byzantion,14192,POINT(28.9334393 41.0461521),2 Vicinity,Eyüp,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,Funerary scene/Symposion,,No,-30,100,Roman,-1|1,,,,,,0.5,0.5,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,None,,,,No,No,"Moukaze[?], child of, partner of, grandchild of,",1,1,Thracian only,
14685,"Janouchova, Petra *",Yes,IK Byzantion,200,95200,,Istanbul,Byzantion,Byzantion,14192,POINT(28.9521503 41.0150087),2 Vicinity,private collection,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,Funerary scene/Symposion,,No,-99,-1,Not Roman,-1,,,,,,1,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,1,,"Chaire,",,,,,,None,,,,No,No,"Apollonios, child of Filon, partner of, grandchild of,",1,1,Greek only,
14719,"Janouchova, Petra *",Yes,IK Byzantion,202,95202,,Istanbul,Byzantion,Byzantion,14192,POINT(28.969029 41.00923),1 Certain,Beyazit,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,Funerary scene/Symposion,,No,-100,100,Roman,-1|1,,,,,,0.5,0.5,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,1,,"Chaire,",,,,,,None,,,,No,No,"Theofilos, child of Theofilos, partner of, grandchild of,",1,1,Greek only,
