Heurist ID,Creator of the record,Checked,Corpus name,Corpus ID Number,Corpus ID numeric,SEG Number,Modern Location,Ancient Site,Ancient Site -  Region,Location >,Geolocation,Position certainty,Geography notes,Reuse,Archaeological context,Mound,Material category,Stone,Origin of stone,Object category,Preservation,Decoration,Relief Decoration,Architectural Relief,Figural Relief,Decoration notes,Visual record availability,Start Year,End Year,Relative Date,Century,6BC and more,5BC,4BC,3BC,2BC,1BC,1AD,2AD,3AD,4AD,5AD and more,Relative Roman,Undated,Dialect,Latin,Language form,Script,Layout,Document typology,Public documents,Private documents,Document typology notes,Extent of lines,Administrative keywords,Formulaic keywords,Honorific keywords,Religious keywords,Epithet,Context epithet,Collective group names,Collective Identity Type,Collective identity Ethnicity,Geographic names,Total Geographic names,Imperial titulature,Currency,Person,Total people,Total names,Context Names,Community Context
3755,"Ctibor, Jan *",Yes,IG Bulg 1(2),228 bis,20228.2,,Varna,Odessos,Odessos,3846,POINT(27.9183626 43.2002645),2 Vicinity,"Mirchev, BMN Varna 4, 1968, 173, Found in a later Roman necropolis in a marketplace. Now in the Roman baths (Rimskata kula), inscription dated to 1/2 of 3rd c.AD",No,Funerary,Yes,Stone,Marble,,Stele,1 Intact,1 Relief,1 Architectural / Ornamental,Crown|Floral motive|Naiskos,,,Yes,100,299,Roman,2|3,,,,,,,,0.5,0.5,,,,,,No,Verse,Roman style,Irregular,Private,,Funerary,,13,,"Charin, Chaire,",,,,,,None,,"Tyras,",1,No,No,"Aurelia, Abrinia, Tyrane, child of Fordigalos, partner of Pistos, grandchild of, Aurelios, Pistos, child of, partner of, grandchild of, Aurelios, Fordigalos, child of, partner of Madini, grandchild of, Madini, child of Artemidoros, partner of, grandchild of,",4,11,Mixed names,
5068,"Kobierska, Marketa *",Yes,IG Bulg 2,652,30652,,Lyaskovets,Nikopolis ad Istrum,Nikopolis ad Istrum,5069,POINT(25.7169342 43.1069988),2 Vicinity,,No,N/A,No,Stone,,,Architectural feature,8 Lost,,,,,,No,138,161,Roman,2,,,,,,,,1,,,,,,,No,Prose,,Irregular,Uncertain,,,,1,,,,,,,,None,,,,No,No,,0,0,No Name,
5941,"Ctibor, Jan *",Yes,IG Bulg 1(2),252a,20252.1,,Varna,Odessos,Odessos,3846,POINT(27.902441 43.2285697),3 Region,,No,N/A,No,Stone,Other >,,Stele,9 Undeterminable,4 N/A,,,,,Yes,150,197,Roman,2,,,,,,,,1,,,,,,,No,Prose,Roman style,Irregular,Public,Other > notes,,milestone; The same object as 252b. The greek inscription was erased and replaced with the latin one.,10,"Kaisar, Presbeutes kai antistrategos,",,,,,,"Romaioi, Thrakes,",Mixed,Mixed,,,Yes,No,,0,0,No Name,
5996,"Ctibor, Jan * Kobierska, Marketa *",Yes,IG Bulg 1(2),"271, 5078 bis",20271,,Evksinograd,,Odessos,5994,POINT(27.9784012 43.2246922),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,1 Intact,1 Relief,2 Figural,,Funerary scene/Symposion,,Yes,100,200,Roman,2,,,,,,,,1,,,,,,,No,Prose,,Irregular,Private,,Dedicatory,,1,,"Chaire,",,,,,,None,,,,No,No,"Herakon, child of Beityrigos, partner of, grandchild of,",1,2,Greek and Uncertain,
6058,"Kobierska, Marketa *",Yes,IG Bulg 2,"659, 5218",30659,,Nikyup,Nikopolis ad Istrum,Nikopolis ad Istrum,3870,POINT(25.5895185 43.2450152),1 Certain,Found in the forum.,No,Commercial,No,Stone,Limestone,,Stele,2 Slightly damaged,1 Relief,1 Architectural / Ornamental,Naiskos|Floral motive,,,Yes,198,198,Roman,2,,,,,,,,1,,,,,,,No,Prose,Roman style,Irregular,Public,Other > notes,,Epistula imperatoria,37,"Autokrator, Kaisar, Hypatos, Boule, Demos, Presbeutes kai antistrategos,","Chaire, Psefizomai,",,"theos, archiereus,",,,"Neikopolitai, Barbaroi,",Mixed,Bithynian,"Istros,",1,No,No,"Markos, Antoneinos, child of, partner of, grandchild of, Germanikos, child of, partner of, grandchild of, Kommodos, child of, partner of, grandchild of, Antoneinos, child of, partner of, grandchild of, Hadrianos, child of, partner of, grandchild of, Traianos, child of, partner of, grandchild of, Neroua, child of, partner of, grandchild of, (emperor Septimius Severus), Loukios, Septimios, Severos (Seueros, Seberos, Seoueros), Pertinax, child of, partner of, grandchild of, Markos, Aurelios, Antoneinos, child of, partner of, grandchild of, Oouinios, Tertyllos, child of, partner of, grandchild of,",10,10,Roman only,
6108,"Ctibor, Jan *",Yes,IG Bulg 1(2),297,20297,,Unknown,,Odessos,6103,POINT(27.90802 43.2111815),3 Region,,No,N/A,No,Stone,Limestone,,Architectural feature,4 Almost destroyed,4 N/A,,,,,Yes,139,161,Roman,2,,,,,,,,1,,,,,,,No,Prose,,Irregular,Private,,Dedicatory,,10,"Kaisar, Autokrator,",,,"Hygeia,",,,,None,,,,Yes,No,"Titos, Ailios, Hadrianos, Antoneinos, child of, partner of, grandchild of, Markos, Aurelios, Antoneinos, child of, partner of, grandchild of, Kommodos, child of, partner of, grandchild of,",3,3,Roman only,
6109,"Ctibor, Jan *",Yes,IG Bulg 1(2),298,20298,,Unknown,,,6110,POINT(27.9272461 43.2161858),4 Uncertain,Now in the museum in Varna,No,N/A,No,Stone,Limestone,,Stele,4 Almost destroyed,4 N/A,,,,,Yes,161,222,Roman,2|3,,,,,,,,0.5,0.5,,,,,,No,Prose,,Irregular,Uncertain,,,,3,"Autokrator,",,,,,,,None,,,,Yes,No,"Antoneinos, child of, partner of, grandchild of,",1,1,Roman only,
6134,"Kobierska, Marketa *",Yes,IG Bulg 2,660,30660,,Nikyup,Nikopolis ad Istrum,Nikopolis ad Istrum,3870,POINT(25.5895185 43.2450152),1 Certain,,No,N/A,No,Stone,Marble,,Stele,3 Heavily damaged,1 Relief,1 Architectural / Ornamental,Geometric motive,,,Yes,161,163,Roman,2,,,,,,,,1,,,,,,,No,Prose,Roman style,Irregular,Public,Other > notes,,Titulus ad munus gladiatorum pertinens,11,"Autokrator, Kaisar, Demos, Presbeutes kai antistrategos, Boule, Polis,","Agathe tyche,","Filotimos,","archiereus, archiereia,",,,"Romaioi,",City,Roman,"Oulpia Neikopolis, Nikopolis / Neikopolis pros Istro,",2,No,No,"Markos, Aurelios, Antoneinos, child of, partner of, grandchild of, Loukios, Aurelios, Oueros, child of, partner of, grandchild of, Fausteina, child of, partner of, grandchild of, Appios, Klaudios, Martiales, child of, partner of, grandchild of, Minikios, O[?], child of, partner of, grandchild of, Minikia, Firmina, child of Minikios, partner of, grandchild of,",6,7,Roman and Uncertain,
6161,"Kobierska, Marketa *",Yes,IG Bulg 2,664,30664,,Veliko Tarnovo,Nikopolis ad Istrum,Nikopolis ad Istrum,6162,POINT(25.621649 43.1235577),1 Certain,Found in Patriarsheski manastir Sveta Troitsa near Tarnovo.,No,N/A,No,Stone,Limestone,,Architectural feature,8 Lost,4 N/A,,,,,No,138,161,Roman,2,,,,,,,,1,,,,,,,No,Prose,Roman style,Irregular,Private,,Dedicatory,,9,"Autokrator,","Anetheken, Euchen,",,"Zeus, Hera, Athena,","Olympios,",Regional,"Neikopolitai,",City,Bithynian,,,Yes,No,"Hadrianos, child of, partner of, grandchild of, Antoneinos, child of, partner of, grandchild of, Ailios, Konon, child of, partner of, grandchild of, Oul[pios]?, Se[m]promios?, child of, partner of, grandchild of, Sabinos / Sabeinos, child of, partner of, grandchild of,",5,6,Greek and Roman,
6234,"Ctibor, Jan *",Yes,IG Bulg 1(2),"319, 368",20319,,Nesebar,Mesambria,Mesambria,6172,POINT(27.6098442 42.5687587),4 Uncertain,"Formerly kept in Anchialos (Pomorie), probably should be attributed to Mesambria",No,N/A,No,Stone,,,Stele,7 Drawing,4 N/A,,,,,Yes,100,300,Roman,2|3,,,,,,,,0.5,0.5,,,,,,No,Prose,Roman style,Irregular,Public,Accounts/Lists,,,8,,,,,,,,None,,,,No,No,"Theodotos, child of No[?], partner of, Apolloniates, grandchild of, Polyxenos, child of M[?], partner of, Apolloniates, grandchild of, Alexandros, child of, partner of, Makedones, grandchild of, Or[?]filos, child of, partner of, grandchild of,",4,8,Greek and Uncertain,
6546,"Kobierska, Marketa *",Yes,IG Bulg 2,692,30692,,Nikyup,Nikopolis ad Istrum,Nikopolis ad Istrum,3870,POINT(25.5895185 43.2450152),1 Certain,"Ivanov, FRMN1, 1948, 109-111, in the mound, 350 m NE from Nicopolis ad Istrum, architrave with inscription probably standing on the mound, with columns to support it, excavated by locals in 1920 with no available info about the grave itself, dated to 2nd c. AD, together with 693",No,Funerary,Yes,Stone,Other >,,Architectural feature,3 Heavily damaged,1 Relief,1 Architectural / Ornamental,Architectural moulding,,,Yes,100,199,Roman,2,,,,,,,,1,,,,,,,No,Prose,Roman style,Irregular,Private,,Funerary,,2,"Politai,","Kateskeuasen,",,"theoi katachthoneioi,",,,,None,,,,No,No,"Kalpournios, Gaios, child of, partner of, grandchild of, Karpos, child of, partner of, grandchild of, Apollonias, child of, partner of, grandchild of, Eutychis, child of, partner of, grandchild of, Chreste, child of Chrestos, partner of, grandchild of,",5,5,Greek and Roman,
6562,"Kobierska, Marketa *",Yes,IG Bulg 2,693,30693,,Nikyup,Nikopolis ad Istrum,Nikopolis ad Istrum,3870,POINT(25.5895185 43.2450152),1 Certain,"in the same mound as 692, 530 NE from Nicopolis ad Istrum, Ivanov, FRMN1, 1948, 109-111, in the mound, 350 m NE from Nicopolis ad Istrum, excavated by locals in 1920 with no available info about the grave itself, dated to 2nd c. AD, together with  sarcophagus",No,Funerary,Yes,Stone,Limestone,,Stele,1 Intact,1 Relief,1 Architectural / Ornamental,Floral motive|Crown,,,Yes,100,199,Roman,2,,,,,,,,1,,,,,,,No,Prose,Roman style,Irregular,Private,,Funerary,,8,,"Mnema,Mneme, Charin, Stele, Anestesen,",,"theoi katachthoneioi,",,,,None,,,,No,No,"Asklas, child of Chrestos, partner of, grandchild of, Chrestos, child of, partner of, grandchild of,",2,2,Greek only,
6670,"Janouchova, Petra *",Yes,"IG Bulg 3,2",1552,51552,,Stara Zagora,Augusta Traiana,Augusta Traiana,6671,POINT(25.6280994 42.4193381),3 Region,"in Turkish cemetery, in the park near the train station.",Yes,Secondary,No,Stone,Limestone,,Architectural feature,2 Slightly damaged,1 Relief,1 Architectural / Ornamental,Altar|Floral motive,,,Yes,187,187,Roman,2,,,,,,,,1,,,,,,,No,Prose,Roman style,Irregular,Public,Honorary decrees,,,16,,"Anestesen, Agathe tyche,",,"archiereus,",,,"Thrakes,",Tribe,Thracian,,,Yes,No,"Antipatros, child of Apollonios, partner of, grandchild of, Markos, Aurelios, Kommodos, Antoneinos, child of, partner of, grandchild of, Kaikilios, child of Maternos, partner of, grandchild of,",3,5,Greek and Roman,
6675,"Janouchova, Petra *",Yes,"IG Bulg 3,2","1553, 1682",51553,,Petrovo and Kaloyanovets,,Augusta Traiana,6676,POINT(25.6123066 42.2978178),3 Region,,Yes,Secondary,No,Stone,Limestone,,Architectural feature,2 Slightly damaged,1 Relief,1 Architectural / Ornamental,Altar,,,Yes,196,198,Roman,2,,,,,,,,1,,,,,,,No,Prose,Roman style,Irregular,Public,Honorary decrees,,,12,"Boule, Demos,","Agathe tyche,",,,,,,None,,,,Yes,No,"(emperor Septimius Severus), Loukios, Septimios, Severos (Seueros, Seberos, Seoueros), Pertinax, child of, partner of, grandchild of, Stateilios, Barbaros, child of, partner of, grandchild of, Septimios, Aurelios, Bassos, child of, partner of, grandchild of,",3,5,Mixed names,
6681,"Janouchova, Petra *",Yes,"IG Bulg 3,2","1554, 1665, 1679",51554,,Gorno Botevo,,Augusta Traiana,6682,POINT(25.8058548 42.4138253),3 Region,,Yes,Secondary,No,Stone,Limestone,,Architectural feature,5 Squeeze,4 N/A,,,,,Yes,196,198,Roman,2,,,,,,,,1,,,,,,,No,Prose,Roman style,Irregular,Public,Honorary decrees,,,12,"Boule, Demos,","Agathe tyche,",,,,,"Traianeoi,",City,From area of Thrace,,,Yes,No,"Markos, Aurelios, Antoneinos, child of, partner of, grandchild of, Septimios, Aurelios, Bassos, child of, partner of, grandchild of, Stateilios, Barbaros, child of, partner of, grandchild of,",3,5,Mixed names,
6686,"Janouchova, Petra *",Yes,"IG Bulg 3,2",1556,51556,,Stara Zagora,Augusta Traiana,Augusta Traiana,6671,POINT(25.62664 42.42681),1 Certain,,No,Habitation,No,Stone,Marble,,Architectural feature,3 Heavily damaged,4 N/A,,,,,Yes,196,217,Roman,2|3,,,,,,,,0.5,0.5,,,,,,No,Prose,Roman style,Irregular,Public,Honorary decrees,,,8,"Boule, Dogma, Demos, Polis,",,,,,,"Traianeoi,",City,From area of Thrace,,,No,No,"Aurelios, Demetrios, child of Apfos / Apfous, partner of, grandchild of,",1,2,Greek and Roman,
6690,"Janouchova, Petra *",Yes,"IG Bulg 3,2",1557,51557,,Stara Zagora,Augusta Traiana,Augusta Traiana,6671,POINT(25.6267262 42.4254048),2 Vicinity,,No,N/A,No,Stone,Limestone,,Architectural feature,2 Slightly damaged,1 Relief,1 Architectural / Ornamental,Altar|Floral motive,,,Yes,196,217,Roman,2|3,,,,,,,,0.5,0.5,,,,,,No,Prose,Roman style,Irregular,Public,Honorary decrees,,,11,"Dogma, Boule, Demos, Polis,","Agathe tyche,",,,,,"Traianeoi,",City,From area of Thrace,,,Yes,No,"Aurelios, Demetrios, child of Apfos / Apfous, partner of, grandchild of, Antoneinos, child of, partner of, grandchild of,",2,3,Greek and Roman,
6691,"Janouchova, Petra *",Yes,"IG Bulg 3,2","1558, 1681",51558,,Kovach,,Augusta Traiana,6692,POINT(25.8421612 42.2961672),3 Region,,Yes,Secondary,No,Stone,,,Architectural feature,7 Drawing,4 N/A,,,,,No,196,217,Roman,2|3,,,,,,,,0.5,0.5,,,,,,No,Prose,Roman style,Irregular,Public,Honorary decrees,,,4,"Polis,","Agathe tyche,",,,,,,None,,,,No,No,"Ioulia, Domna, child of, partner of, grandchild of, Aurelios, Demetrios, child of Apfos / Apfous, partner of, grandchild of,",2,3,Greek and Roman,
6693,"Janouchova, Petra *",Yes,"IG Bulg 3,2",1559,51559,,Stara Zagora,Augusta Traiana,Augusta Traiana,6671,POINT(25.6268764 42.4256107),2 Vicinity,,No,N/A,No,Stone,Limestone,,Stele,2 Slightly damaged,4 N/A,,,,,Yes,196,214,Roman,2|3,,,,,,,,0.5,0.5,,,,,,No,Prose,Roman style,Irregular,Public,Honorary decrees,,,4,"Thrakarches,",,,,,,,None,,,,Yes,No,"Markos, Aurelios, Antoneinos, child of, partner of, grandchild of, [Bei]thys, child of, partner of, grandchild of,",2,2,Thracian and Roman,
6704,"Janouchova, Petra *",Yes,"IG Bulg 3,2",1560,51560,,Stara Zagora,Augusta Traiana,Augusta Traiana,6671,POINT(25.623486 42.4262759),3 Region,in the building of gymnasium,Yes,Secondary,No,Stone,Limestone,,Stele,4 Almost destroyed,4 N/A,,,,,Yes,196,214,Roman,2|3,,,,,,,,0.5,0.5,,,,,,No,Prose,Roman style,Irregular,Public,Honorary decrees,,,5,"Polis,","Agathe tyche,",,,,,"Traianeoi,",City,From area of Thrace,,,Yes,No,"Markos, Aurelios, Antoneinos, child of, partner of, grandchild of, Archias, child of Archedemos, partner of, grandchild of,",2,2,Greek and Roman,
6765,"Kobierska, Marketa *",Yes,IG Bulg 2,"727, 5253",30727,,Gostilitsa,Discoduraterae,Discoduraterae,6768,POINT(25.3687191 43.0238825),2 Vicinity,,No,N/A,No,Stone,Limestone,,Architectural feature,2 Slightly damaged,1 Relief,1 Architectural / Ornamental,Altar,,,Yes,175,180,Roman,2,,,,,,,,1,,,,,,,No,Prose,Roman style,Irregular,Public,Honorary decrees,,,10,"Autokrator, Polis, Hegemon,","Agathe tyche,",,,,,,None,,"Augusta Traiana (Beroe), Discodouraterae,",2,Yes,No,"Markos, Aurelios, Antoneinos, child of, partner of, grandchild of,",1,1,Roman only,
6798,"Janouchova, Petra *",Yes,"IG Bulg 3,2",1579,51579,,Stara Zagora,Augusta Traiana,Augusta Traiana,6671,POINT(25.626018 42.4267986),1 Certain,"Halite, Les Halles",No,N/A,No,Stone,Marble,,Stele,3 Heavily damaged,4 N/A,,,,2 fragments,Yes,150,200,Roman,2,,,,,,,,1,,,,,,,No,Verse,Roman style,Irregular,Public,Honorary decrees,,,16,,,,"Dionysus, Charites, Nymfai, Musai /Mousai, Symposion,","Kyprogeneus,",Regional,,None,,,,No,No,,0,0,No Name,
6813,"Kobierska, Marketa *",Yes,IG Bulg 2,728,30728,,Gostilitsa,Discoduraterae,Discoduraterae,6768,POINT(25.3687191 43.0238825),2 Vicinity,,No,N/A,No,Stone,Limestone,,Architectural feature,9 Undeterminable,1 Relief,1 Architectural / Ornamental,Base,,,Yes,197,198,Roman,2,,,,,,,,1,,,,,,,No,Prose,Roman style,Irregular,Public,Honorary decrees,,,7,"Boule, Demos, Hegemon,",,,,,,"Thrakes,",Tribe,Thracian,"Augusta Traiana (Beroe), Discodouraterae,",2,No,No,"Arabikos, Adiabenikos, child of, partner of, grandchild of, Kaikina, child of Largos, partner of, grandchild of, Oulpios, Agesandros, child of, partner of, grandchild of,",3,4,Mixed names,
6830,"Janouchova, Petra * Kobierska, Marketa *",Yes,"IG Bulg 3,2","1585, 5573",51585,,Stara Zagora,Augusta Traiana,Augusta Traiana,6671,POINT(25.6337643 42.4262601),2 Vicinity,,No,N/A,No,Stone,Limestone,,Stele,3 Heavily damaged,1 Relief,1 Architectural / Ornamental,Other > notes,,tabula ansata,Yes,180,185,Roman,2,,,,,,,,1,,,,,,,No,Prose,Roman style,Irregular,Public,Honorary decrees,,,10,"Polis,","Agathe tyche,",,,,,,None,,,,Yes,No,"Markos, Aurelios, Kommodos, Antoneinos, child of, partner of, grandchild of, Filippos, child of, partner of, grandchild of,",2,2,Greek and Roman,
6839,"Kobierska, Marketa *",Yes,IG Bulg 2,729,30729,,Gostilitsa,Discoduraterae,Discoduraterae,6768,POINT(25.3687191 43.0238825),2 Vicinity,,No,N/A,No,Stone,Limestone,,Architectural feature,9 Undeterminable,1 Relief,1 Architectural / Ornamental,Base,,,No,197,198,Roman,2,,,,,,,,1,,,,,,,No,Prose,,Irregular,Uncertain,,,,2,,"Agathe tyche,",,,,,,None,,,,No,No,"Agesandros, child of, partner of, grandchild of,",1,1,Greek only,
7129,"Kobierska, Marketa *",Yes,IG Bulg 2,"781, 5324",30781,,Pliska,,Nikopolis ad Istrum - Marcianopolis,5912,POINT(27.1252441 43.3618809),2 Vicinity,in ruins of ancient Pliska,No,Habitation,No,Stone,Limestone,,Architectural feature,3 Heavily damaged,4 N/A,,,,,Yes,176,192,Roman,2,,,,,,,,1,,,,,,,No,Prose,Roman style,Irregular,Public,Other > notes,,milestone,7,"Autokrator,","Agathe tyche,",,,,,,None,,,,Yes,No,"Kommodos, child of, partner of, grandchild of,",1,1,Roman only,
7131,"Kobierska, Marketa *",Yes,IG Bulg 2,783,30783,,Pliska,,Nikopolis ad Istrum - Marcianopolis,5912,POINT(27.1252441 43.3618809),2 Vicinity,,No,N/A,No,Stone,Marble,,Architectural feature,4 Almost destroyed,1 Relief,1 Architectural / Ornamental,Column,,,Yes,198,235,Roman,2|3,,,,,,,,0.5,0.5,,,,,,No,Prose,,Irregular,Public,,,,2,"Autokrator, Kaisar,",,,,,,,None,,,,Yes,No,"Markos, Aurelios, Severos (Seueros, Seberos, Seoueros), child of, partner of, grandchild of,",1,1,Roman only,
7177,"Janouchova, Petra *",Yes,"IG Bulg 3,2",1624,51624,,Carasura,Carasura,Augusta Traiana,7178,POINT(25.386765 42.229566),1 Certain,"Carassura site, 2.5 km N from Svoboda, 3 km SE from Rupkite",No,N/A,No,Stone,Limestone,,Architectural feature,2 Slightly damaged,1 Relief,1 Architectural / Ornamental,Column,,,Yes,197,199,Roman,2,,,,,,,,1,,,,,,,No,Prose,Roman style,Irregular,Public,Other > notes,,milestone,12,"Polis, Antistrategos,","Agathe tyche,",,,,,"Traianeoi,",City,From area of Thrace,,,Yes,No,"(emperor Septimius Severus), Loukios, Septimios, Severos (Seueros, Seberos, Seoueros), Pertinax, child of, partner of, grandchild of, Markos, Aurelios, Antoneinos, child of, partner of, grandchild of, Pouplios, Septimios, Geta, child of, partner of, grandchild of, Gaios, Kaikina, Largos, child of, partner of, grandchild of,",4,5,Roman and Uncertain,
7205,"Janouchova, Petra *",Yes,"IG Bulg 3,2",1627,51627,41:589,Carasura,Carasura,Augusta Traiana,7178,POINT(25.3867435 42.2285015),1 Certain,,No,N/A,No,Stone,Limestone,,Architectural feature,7 Drawing,1 Relief,1 Architectural / Ornamental,Altar,,,No,100,299,Roman,2|3,,,,,,,,0.5,0.5,,,,,,No,Prose,,Irregular,Private,,Funerary,,5,,"Agathe tyche, Anetheken,",,,,,,None,,,,No,No,"[Aul]oumenes, child of, partner of, grandchild of, [T]eres, child of Beithys, partner of, grandchild of,",2,2,Thracian only,
7289,"Janouchova, Petra * Janouchova, Petra *",Yes,"IG Bulg 3,2",1649,51649,,Kiril Metodievo,,Augusta Traiana,7280,POINT(25.5118793 42.3717942),1 Certain,"prehistoric mounds, Mihova mogila, Ploskata mogila, sanctuary of Thracian rider and Apollo, Heracles and Dionysos, Zeus and Hera, settlement mound, wall from Roman period, pottery dated to Roman to Byzantine period, on the top Thracian rider sanctuary, settlement from EBA, pottery and axe found, 5 layers discovered during 1941 excavations, Bandkeramik, funeral mounds in the vicinity of the settlement mound, Late Roman period, and 4th c. AD, Roman coins dated to the Trajans reign. Gerasimov, BIAB,15, 1946, 180-185.",No,Religious/Ritual,Yes,Stone,Limestone,,Stele,2 Slightly damaged,1 Relief,1 Architectural / Ornamental,Column,,,Yes,100,299,Roman,2|3,,,,,,,,0.5,0.5,,,,,,No,Prose,,Irregular,Private,,Dedicatory,LGPN date,5,,,,"theos,","Patroos,",Regional,"Bithynoi,",Region,Non-Thracian,,,No,No,"Rodode, child of, partner of, Bithynoi, grandchild of,",1,1,Greek only,
7459,"Kobierska, Marketa *",Yes,IG Bulg 2,852,30852,,Momino,,Marcianopolis,7460,POINT(27.6795816 43.1146119),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,8 Lost,4 N/A,,,,,No,193,249,Roman,2|3,,,,,,,,0.5,0.5,,,,,,No,Prose,,Irregular,Uncertain,,,,1,,,,,,,,None,,,,No,No,,0,0,No Name,
7509,"Kobierska, Marketa *",Yes,IG Bulg 2,"867 bis, 5390",30867.2,,Dobrich (Tolbuhin),,Marcianopolis,7497,POINT(27.8265882 43.5731158),3 Region,,No,N/A,No,Stone,Marble,,Stele,4 Almost destroyed,1 Relief,1 Architectural / Ornamental,Altar,,,Yes,150,210,Roman,2|3,,,,,,,,0.5,0.5,,,,,,No,Prose,,Irregular,Private,,Dedicatory,,5,"Patron,",,,"theos, Hephaestus,","Dabatopienos, Epekoos,",Mixed,,None,,,,No,No,"Markos, Kapiton, child of Kuintios, partner of, grandchild of,",1,1,Roman only,
7543,"Kobierska, Marketa *",Yes,"IG Bulg 3,1","878, 5395",40878,,Plovdiv,Philippopolis,Philippopolis,7544,POINT(24.7498155 42.1472736),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,4 N/A,,,,,Yes,172,172,Roman,2,,,,,,,,1,,,,,,,Yes,Prose,Roman style,Irregular,Public,Honorary decrees,,,7,"Metropolis, Autokrator, Kaisar,",,,,,,"Thrakes,",Tribe,Thracian,"Philippopolis,",1,Yes,No,"Markos, Aurelios, Antoneinos, child of Germanikos, partner of, grandchild of, Pantouleios, Graptiakos, child of, partner of, grandchild of,",2,3,Roman and Uncertain,
7550,"Kobierska, Marketa *",Yes,"IG Bulg 3,1",880,40880,,Plovdiv,Philippopolis,Philippopolis,7544,POINT(24.74982 42.14727),2 Vicinity,,No,N/A,No,Stone,Marble,,Architectural feature,9 Undeterminable,1 Relief,1 Architectural / Ornamental,Base,,,Yes,103,116,Roman,2,,,,,,,,1,,,,,,,No,Prose,,Irregular,Public,Honorary decrees,,,7,"Autokrator, Kaisar,",,,"archiereus,",,,,None,,,,Yes,No,"Neroua, Traianos, child of, partner of, grandchild of, Tiberios, Klaudios, Polemarchos, child of, partner of, grandchild of,",2,3,Greek and Roman,
7553,"Kobierska, Marketa *",Yes,"IG Bulg 3,1",881,40881,,Plovdiv,Philippopolis,Philippopolis,7544,POINT(24.74982 42.14727),2 Vicinity,,No,N/A,No,Stone,Limestone,,Architectural feature,9 Undeterminable,1 Relief,1 Architectural / Ornamental,Base,,,Yes,186,186,Roman,2,,,,,,,,1,,,,,,,No,Prose,Roman style,Irregular,Public,Honorary decrees,,,8,"Autokrator, Hegemon, Presbeutes kai antistrategos, Archon,",,,,,,"Thrakes,",Tribe,Thracian,,,Yes,No,"Markos, Aurelios, Kommodos, Antoneinos, child of, partner of, grandchild of, Kaikilios, Serouilianos, child of, partner of, grandchild of, [?]doros, child of Beithys, partner of, grandchild of,",3,3,Greek and Roman,
7557,"Kobierska, Marketa *",Yes,"IG Bulg 3,1","882, 5398",40882,,Plovdiv,Philippopolis,Philippopolis,7544,POINT(24.74982 42.14727),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,,,,,Yes,195,195,Roman,2,,,,,,,,1,,,,,,,No,Prose,,Irregular,Public,Honorary decrees,,,10,"Autokrator, Kaisar, Hegemon, Presbeutes kai antistrategos,",,,,,,"Thrakes,",Tribe,Thracian,,,Yes,No,"(emperor Septimius Severus), Loukios, Septimios, Severos (Seueros, Seberos, Seoueros), Pertinax, child of, partner of, grandchild of, Poplios, Ailios, Seouerianos, child of, partner of, grandchild of, Baibios, Apolinarios, child of, partner of, grandchild of,",3,3,Roman only,
7588,"Janouchova, Petra *",Yes,"IG Bulg 3,2",1683,51683,,Pastren,,Augusta Traiana,7589,POINT(25.7501208 42.2499123),3 Region,in front of the mosque,Yes,Secondary,No,Stone,Limestone,,Stele,7 Drawing,4 N/A,,,,,No,100,299,Roman,2|3,,,,,,,,0.5,0.5,,,,,,No,Verse,Roman style,Irregular,Private,,Funerary,LGPN date,7,,"Anathema, Etheke,",,"Phoebus (Foibos),","Genous Archegos,",Regional,,None,,,,No,No,"Apollodoros, child of, partner of, grandchild of, Deinias, child of, partner of, grandchild of,",2,2,Greek only,
7826,"Kobierska, Marketa *",Yes,"IG Bulg 3,1",902,40902,,Plovdiv,Philippopolis,Philippopolis,7544,POINT(24.74982 42.14727),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,7 Drawing,4 N/A,,,,,Yes,163,164,Roman,2,,,,,,,,1,,,,,,,No,Prose,,Irregular,Public,Honorary decrees,,Fyle Artemisias,11,"Autokrator, Fyle,","Agathe tyche,",,,,,,None,,,,No,No,"Markos, Aurelios, Antoneinos, child of, partner of, grandchild of, Loukios, Aurelios, Oueros, child of, partner of, grandchild of, Armeniakon, Filiskos, child of, partner of, grandchild of, Gaios, child of Markos, partner of, grandchild of, Alfios / Alfeios, Poseidonios, child of, partner of, grandchild of, Flabios (Flaouios, Flavios), Eudaimon, child of Flaouianos, partner of, grandchild of,",6,7,Greek and Roman,
7839,"Kobierska, Marketa *",Yes,"IG Bulg 3,1",906,40906,,Plovdiv,Philippopolis,Philippopolis,7544,POINT(24.74982 42.14727),2 Vicinity,,No,N/A,No,Stone,Limestone,,Stele,8 Lost,4 N/A,,,,,No,198,211,Roman,2|3,,,,,,,,0.5,0.5,,,,,,No,Prose,Roman style,Irregular,Public,Honorary decrees,,,4,"Autokrator, Kaisar,","Agathe tyche,",,,,,,None,,,,Yes,No,"(emperor Septimius Severus), Loukios, Septimios, Severos (Seueros, Seberos, Seoueros), Pertinax, child of, partner of, grandchild of, Markos, Aurelios, Antoneinos, child of, partner of, grandchild of,",2,2,Roman only,
