Record ID,Personal name,Gender,Ethnicity,Roman onomastics,LPGN date,Parissaki date,Source check,Author or Creator >
2204,"Balerios (Valerios, Oualerios)","Male","Roman","Gentilium",,,"Epigraphic corpus","2"
2964,"Baleris (Valeris)","Male","Roman",,,,"Epigraphic corpus","2"
2215,"Bales (Ouales, Valens)","Male","Roman","Cognomen",,,"Epigraphic corpus","2"
13938,"Balonios","Male","Roman",,,,"Epigraphic corpus","2"
6678,"Barbaros","Male","Uncertain",,,,,"2"
260,"Basileus","Male","Greek",,,,"Epigraphic corpus","2"
261,"Basilianos","Male","Greek",,,,"Epigraphic corpus","2"
3041,"Basilides","Male","Greek",,,,"LGPN","2"
15208,"Basilos","Male","Greek",,,,"LGPN","2"
262,"Baskidithias","Male","Thracian",,,,"Dana Onomasticon 2014","2"
16023,"Baskikas","Male","Thracian",,,,"Dana Onomasticon 2014","2"
263,"Baskilas","Male","Thracian",,,,"Dana Onomasticon 2014","2"
16520,"Bassa","Female","Roman",,,,"Epigraphic corpus","2"
8990,"Bassianos","Male","Roman",,,,"Epigraphic corpus","2"
264,"Bassos","Male","Thracian",,,,"Dana Onomasticon 2014","2"
265,"Basstakiles","Male","Thracian",,,,"Dana Onomasticon 2014","2"
266,"Bastokeilas","Male","Thracian",,,,"Dana Onomasticon 2014","2"
267,"Battion","Male","Greek",,,,"Epigraphic corpus","2"
268,"Bazitenos","Male","Thracian",,,,"Dana Onomasticon 2014","2"
269,"Bazobalis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
3066,"Bebios","Male","Roman",,,,"Epigraphic corpus","2"
6794,"Beibianos","Male","Roman",,,,"Epigraphic corpus","2"
2714,"Beibios","Male","Roman",,,,"Epigraphic corpus","2"
270,"Beibous","Male","Thracian",,,,"Dana Onomasticon 2014","2"
15281,"Beigellia","Female","Roman",,,,"Epigraphic corpus","2"
271,"Beisoulas","Male","Thracian",,,,"Dana Onomasticon 2014","2"
16584,"Beistabakes","Male","Thracian",,,,"Dana Onomasticon 2014","2"
7611,"Beithas","Male","Thracian",,,,"Dana Onomasticon 2014","2"
7608,"Beithes","Male","Thracian",,,,"Dana Onomasticon 2014","2"
7849,"Beithykeilos","Male","Thracian",,,,"Dana Onomasticon 2014","2"
272,"Beithykenthos","Male","Thracian",,,,"Dana Onomasticon 2014","2"
9148,"Beithynia","Female","Uncertain",,,,"Dana Onomasticon 2014","2"
273,"Beithynikos","Male","Greek",,,,"Epigraphic corpus","2"
9149,"Beithynios","Male","Uncertain",,,,"Dana Onomasticon 2014","2"
10314,"Beithypes","Male","Thracian",,,,"Dana Onomasticon 2014","2"
274,"Beithys","Male","Thracian",,,,"Dana Onomasticon 2014","2"
7615,"Beithys Bosis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
7790,"Beithytralis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
5997,"Beityrigos","Male","Uncertain",,,,,"2"
9119,"Bellikios","Male","Roman",,,,"Epigraphic corpus","2"
277,"Bendikos","Male","Thracian",,,,"Dana Onomasticon 2014","2"
3067,"Bendion","Female","Thracian",,,,"Dana Onomasticon 2014","2"
4672,"Bendios","Male","Thracian",,,,"Dana Onomasticon 2014","2"
279,"Bendis","Female","Thracian",,,,"Dana Onomasticon 2014","2"
10335,"Bendizeta","Female","Thracian",,,,"Dana Onomasticon 2014","2"
4479,"Bend[is]","Female","Thracian",,,,"Dana Onomasticon 2014","2"
280,"Berenike","Female","Greek",,,,"Epigraphic corpus","2"
2879,"Beroneike","Female","Greek",,,,"LGPN","2"
2871,"Beronike","Female","Greek",,,,"LGPN","2"
16369,"Bertakos","Male","Uncertain",,,,,"2"
281,"Besodenthes","Male","Thracian",,,,"Dana Onomasticon 2014","2"
3081,"Besoula","Female","Thracian",,,,"Dana Onomasticon 2014","2"
7771,"Bessodenthes","Male","Thracian",,,,"Dana Onomasticon 2014","2"
16424,"Bessos","Male","Thracian",,,,"Dana Onomasticon 2014","2"
282,"Betespios","Male","Thracian",,,,"Epigraphic corpus","2"
7812,"Be[?]los","Male","Uncertain",,,,,"2"
284,"Bianor","Male","Greek",,,,"Epigraphic corpus","2"
285,"Biartas","Male","Thracian",,,,"Dana Onomasticon 2014","2"
2218,"Biator (Viator)","Male","Roman","Cognomen",,,"Epigraphic corpus","2"
15062,"Bibia","Female","Uncertain",,,,,"2"
2219,"Biktor / Beiktor (Viktor)","Male","Roman","Cognomen",,,"Epigraphic corpus","2"
2220,"Biktorinos (Viktorinos)","Male","Roman","Cognomen",,,"Epigraphic corpus","2"
286,"Bion","Male","Greek",,,,"Epigraphic corpus","2"
287,"Bisdes","Male","Thracian",,,,"Dana Onomasticon 2014","2"
13941,"Bita","Female","Greek",,,,"LGPN","2"
2221,"Bitalios / Vitalios","Male","Roman","Cognomen",,,"Epigraphic corpus","1792"
5078,"Bithys","Male","Thracian",,,,"Dana Onomasticon 2014","2"
288,"Bition","Male","Greek",,,,"Epigraphic corpus","2"
16441,"Bitios","Male","Thracian",,,,"Dana Onomasticon 2014","2"
289,"Bizas","Male","Thracian",,,,"Dana Onomasticon 2014","2"
5425,"Blostein","Female","Thracian",,,,"LGPN","2"
291,"Blosti","Female","Thracian",,,,"Dana Onomasticon 2014","2"
293,"Boiotos","Male","Greek",,,,"Epigraphic corpus","2"
2717,"Bolomnios","Male","Roman",,,,"Epigraphic corpus","2"
295,"Bosis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
296,"Boskeilas","Male","Thracian",,,,"Dana Onomasticon 2014","2"
15051,"Bospon","Male","Greek",,,,"LGPN","2"
297,"Bosporichos","Male","Greek",,,,"Epigraphic corpus","2"
15333,"Bosp[?]","Ambiguous","Uncertain",,,,,"2"
3197,"Bostas","Male","Greek",,,,"LGPN","2"
298,"Botrys","Male","Greek",,,,"Epigraphic corpus","2"
299,"Boubas","Male","Greek",,,,"Epigraphic corpus","2"
7816,"Bourgeilos","Male","Uncertain",,,,"LGPN","2"
301,"Bourtheithes","Male","Thracian",,,,"Epigraphic corpus","2"
303,"Bouzae","Female","Thracian",,,,"Dana Onomasticon 2014","2"
4032,"Bo[?]","Male","Uncertain",,,,,"2"
3525,"Brake","Female","Uncertain",,,,"LGPN","2"
7785,"Brasetralis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
305,"Brasitralis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
306,"Breilas","Male","Thracian",,,,"Dana Onomasticon 2014","2"
307,"Breizenis","Ambiguous","Thracian",,,,"Dana Onomasticon 2014","2"
7102,"Bre[?]","Ambiguous","Uncertain",,,,,"2"
8478,"Brikeses","Ambiguous","Thracian",,,,"Dana Onomasticon 2014","2"
2729,"Brikkon","Male","Uncertain",,,,,"2"
10332,"Brilas","Male","Thracian",,,,"Dana Onomasticon 2014","2"
308,"Brinkainos","Male","Thracian",,,,"Dana Onomasticon 2014","2"
309,"Brinkazeis","Ambiguous","Thracian",,,,"Dana Onomasticon 2014","2"
310,"Brinkazereris","Male","Thracian",,,,"Dana Onomasticon 2014","2"
7223,"Brinkazis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
311,"Brinkozis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
313,"Brisoulas","Male","Thracian",,,,"Dana Onomasticon 2014","2"
15815,"Britagores","Male","Greek",,,,"LGPN","2"
314,"Brithagore","Female","Greek",,,,"Epigraphic corpus","2"
3453,"Brittania","Female","Roman",,,,"Epigraphic corpus","2"
8475,"Brizenis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
7199,"Bri[?]","Male","Uncertain",,,,,"2"
315,"Brouthenes","Male","Thracian",,,,"Dana Onomasticon 2014","2"
2890,"Brouttia","Female","Uncertain",,,,"LGPN","2"
2889,"Brouttios","Male","Uncertain",,,,,"2"
6271,"Byrebistas","Male","Thracian",,,,"Dana Onomasticon 2014","2"
316,"Byrichos","Male","Greek",,,,"Epigraphic corpus","2"
317,"Byzes","Male","Thracian",,,,"Dana Onomasticon 2014","2"
10085,"B[?]","Ambiguous","Uncertain",,,,,"2"
4616,"Caius","Male","Roman",,,,"Epigraphic corpus","2"
318,"Chaireas","Male","Greek",,,,"Epigraphic corpus","2"
319,"Chairion","Male","Greek",,,,"Epigraphic corpus","2"
321,"Chairon","Male","Greek",,,,"Epigraphic corpus","2"
324,"Charidemos","Male","Greek",,,,"Epigraphic corpus","2"
325,"Charikles","Male","Greek",,,,"Epigraphic corpus","2"
326,"Charitios","Male","Greek",,,,"Epigraphic corpus","2"
327,"Chariton","Male","Greek",,,,"Epigraphic corpus","2"
15797,"Charmion","Male","Greek",,,,"LGPN","2"
16315,"Charmosine","Female","Greek",,,,"LGPN","2"
16330,"Charmosyne","Female","Greek",,,,"LGPN","2"
2716,"Charobas","Male","Greek",,,,"LGPN","2"
15156,"Chema","Female","Uncertain",,,,,"2"
330,"Chione","Female","Greek",,,,"Epigraphic corpus","2"
331,"Choirina","Female","Greek",,,,"Epigraphic corpus","2"
333,"Choreios","Male","Greek",,,,"Epigraphic corpus","2"
11583,"Chresmos","Male","Greek",,,,"LGPN","2"
15233,"Chrestakon","Male","Greek",,,,"LGPN","2"
334,"Chreste","Female","Greek",,,,"Epigraphic corpus","2"
335,"Chrestos","Male","Greek",,,,"Epigraphic corpus","2"
2421,"Christos","Male","Uncertain",,,,"Epigraphic corpus","2"
12036,"Chritonianos","Male","Uncertain",,,,,"1792"
336,"Chromis","Male","Greek",,,,"Epigraphic corpus","2"
15319,"Chrysa","Female","Greek",,,,"LGPN","2"
9019,"Chrysanthe","Female","Greek",,,,"LGPN","2"
13916,"Chrysea","Female","Greek",,,,"LGPN","2"
337,"Chryseis","Female","Greek",,,,"Epigraphic corpus","2"
338,"Chryseros","Male","Greek",,,,"Epigraphic corpus","2"
14128,"Chryseros","Male","Greek",,,,"LGPN","2"
339,"Chrysin","Female","Greek",,,,"Epigraphic corpus","2"
340,"Chrysion","Male","Greek",,,,"Epigraphic corpus","2"
4902,"Chrysipos","Male","Greek",,,,"LGPN","2"
341,"Chrysippos","Male","Greek",,,,"Epigraphic corpus","2"
342,"Chrysogonos","Male","Greek",,,,"Epigraphic corpus","2"
343,"Chryson","Male","Greek",,,,"Epigraphic corpus","2"
16267,"Chrysopolis","Female","Greek",,,,"LGPN","2"
8200,"Chryssos(?)","Male","Greek",,,,"LGPN","2"
4774,"Claudius","Male","Roman",,,,"Epigraphic corpus","2"
3342,"Crassus","Male","Roman","Gentilium",,,"Epigraphic corpus","2"
14948,"Daais","Male","Uncertain",,,,"LGPN","1792"
346,"Dabeis","Ambiguous","Thracian",,,,"Dana Onomasticon 2014","2"
2563,"Dados","Male","Uncertain",,,,"LGPN","2"
8882,"Daeira","Female","Uncertain",,,,,"2"
348,"Daezeris","Male","Thracian",,,,"Dana Onomasticon 2014","2"
16347,"Dafnis","Female","Greek",,,,"LGPN","2"
349,"Daikoses","Male","Thracian",,,,"Dana Onomasticon 2014","2"
350,"Daises","Ambiguous","Thracian",,,,"Dana Onomasticon 2014","2"
16061,"Daiteimounes","Male","Thracian",,,,"Dana Onomasticon 2014","2"
352,"Dalaitralis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
14099,"Daleis","Ambiguous","Greek",,,,"LGPN","2"
353,"Daleporis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
7881,"Daletralis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
7799,"Dalezalis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
354,"Dalis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
15355,"Damages","Male","Greek",,,,"LGPN","2"
14044,"Damarete","Female","Greek",,,,"LGPN","2"
356,"Damas","Male","Greek",,,,"Epigraphic corpus","2"
359,"Damatrios","Male","Greek",,,,"Epigraphic corpus","2"
5843,"Damatrios β","Male","Greek",,,,"LGPN","2"
8746,"Dama[?]os","Male","Uncertain",,,,,"2"
360,"Dameas","Male","Greek",,,,"Epigraphic corpus","2"
15073,"Damo","Female","Greek",,,,"LGPN","2"
15042,"Damofilos","Male","Greek",,,,"LGPN","2"
14363,"Damofon","Male","Greek",,,,"LGPN","2"
14994,"Damokades","Male","Greek",,,,"LGPN","2"
361,"Damokrates","Male","Greek",,,,"Epigraphic corpus","2"
15027,"Damokratia","Female","Greek",,,,"LGPN","2"
4235,"Damos[t]ratos","Male","Greek",,,,"LGPN","2"
363,"Danaos","Male","Greek",,,,"Epigraphic corpus","2"
15825,"Daos","Male","Uncertain",,,,"LGPN","2"
365,"Daros","Male","Thracian",,,,"Dana Onomasticon 2014","2"
3082,"Daroutourmes","Male","Thracian",,,,"Dana Onomasticon 2014","2"
366,"Darzalas","Male","Thracian",,,,"Dana Onomasticon 2014","2"
368,"Dazis","Male","Thracian",,,,"Epigraphic corpus","2"
369,"Debabenzis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
372,"Deidikyros","Male","Thracian",,,,"Dana Onomasticon 2014","2"
373,"Deidis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
2720,"Deifilos","Male","Uncertain",,,,"LGPN","2"
8361,"Deines","Male","Greek",,,,"LGPN","2"
374,"Deinias","Male","Greek",,,,"Epigraphic corpus","2"
375,"Deinomenes","Male","Greek",,,,"Epigraphic corpus","2"
376,"Deios","Male","Uncertain",,,,"Epigraphic corpus","2"
377,"Deisoros","Male","Thracian",,,,"Dana Onomasticon 2014","2"
378,"Deitouzaipou","Female","Thracian",,,,"Dana Onomasticon 2014","2"
379,"Deizas","Male","Thracian",,,,"Dana Onomasticon 2014","2"
380,"Deizezenis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
4389,"Dei[?]","Ambiguous","Uncertain",,,,,"2"
381,"Dekentos","Male","Thracian",,,,"Dana Onomasticon 2014","2"
3412,"Dekmos","Male","Uncertain",,,,,"2"
382,"Dekrymnos","Male","Thracian",,,,"Dana Onomasticon 2014","2"
383,"Dektnias","Male","Thracian",,,,"Epigraphic corpus","2"
384,"Demaratos","Male","Greek",,,,"Epigraphic corpus","2"
14134,"Demas","Male","Greek",,,,"LGPN","2"
385,"Deme","Female","Greek",,,,"Epigraphic corpus","2"
386,"Demeas","Male","Greek",,,,"Epigraphic corpus","2"
387,"Demes","Male","Greek",,,,"Epigraphic corpus","2"
388,"Demetria","Female","Greek",,,,"Epigraphic corpus","2"
389,"Demetrianos","Male","Greek",,,,"Epigraphic corpus","2"
15700,"Demetrie","Female","Greek",,,,"LGPN","2"
390,"Demetrios","Male","Greek",,,,"Epigraphic corpus","2"
10269,"Demetris","Male","Greek",,,,"LGPN","2"
391,"Demochares","Male","Greek",,,,"Epigraphic corpus","2"
392,"Demofilos","Male","Greek",,,,"Epigraphic corpus","2"
393,"Demofon","Male","Greek",,,,"Epigraphic corpus","2"
394,"Demokades","Male","Greek",,,,"Epigraphic corpus","2"
15269,"Demokratia","Female","Greek",,,,"LGPN","2"
395,"Demokritos","Male","Greek",,,,"Epigraphic corpus","2"
396,"Demon","Male","Greek",,,,"Epigraphic corpus","2"
397,"Demonax","Male","Greek",,,,"Epigraphic corpus","2"
398,"Demonikos","Male","Greek",,,,"Epigraphic corpus","2"
399,"Demosthenes","Male","Greek",,,,"Epigraphic corpus","2"
400,"Demostratos","Male","Greek",,,,"Epigraphic corpus","2"
401,"Demouchos","Male","Greek",,,,"Epigraphic corpus","2"
402,"Demylos","Male","Greek",,,,"Epigraphic corpus","2"
5611,"Dem[?]","Male","Greek",,,,"LGPN","2"
403,"Denthaibaris / Denthebaris","Ambiguous","Thracian",,,,"Dana Onomasticon 2014","2"
16445,"Dentoupoudena","Female","Thracian",,,,"Dana Onomasticon 2014","2"
404,"Dentouskaila","Female","Thracian",,,,"Dana Onomasticon 2014","2"
405,"Dentousykos","Male","Thracian",,,,"Dana Onomasticon 2014","2"
8712,"Dentysykos","Female","Thracian",,,,"Dana Onomasticon 2014","2"
407,"Deospouris","Male","Thracian",,,,"Dana Onomasticon 2014","2"
408,"Depanetes","Male","Thracian",,,,"Dana Onomasticon 2014","2"
409,"Dernaios","Male","Thracian",,,,"Dana Onomasticon 2014","2"
410,"Dernoteles","Male","Uncertain",,,,"Epigraphic corpus","2"
411,"Derzalas","Male","Thracian",,,,"Dana Onomasticon 2014","2"
414,"Desakenthos","Male","Thracian",,,,"Dana Onomasticon 2014","2"
9161,"Deskter","Ambiguous","Uncertain",,,,,"2"
15991,"Despine","Female","Greek",,,,"LGPN","2"
15114,"Dexios","Male","Greek",,,,"LGPN","2"
416,"Dezalas","Male","Thracian",,,,"Dana Onomasticon 2014","2"
417,"Dezas","Male","Thracian",,,,"Dana Onomasticon 2014","2"
4715,"De[?]","Ambiguous","Uncertain",,,,,"2"
14491,"Diafanes","Male","Greek",,,,"LGPN","2"
419,"Diarzios","Male","Thracian",,,,"Dana Onomasticon 2014","2"
420,"Dias","Male","Greek",,,,"Epigraphic corpus","2"
421,"Diasenis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
7879,"Diaskenthes","Male","Thracian",,,,"Dana Onomasticon 2014","2"
422,"Diaskenthos","Male","Thracian",,,,"Dana Onomasticon 2014","2"
423,"Diaskouporis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
424,"Diatralis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
425,"Diazenis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
7202,"Dia[?]","Ambiguous","Uncertain",,,,,"2"
426,"Dibeithys","Male","Thracian",,,,"Dana Onomasticon 2014","2"
427,"Didios","Male","Thracian",,,,"Dana Onomasticon 2014","2"
16610,"Didymios","Male","Greek",,,,"LGPN","2"
429,"Didymos","Male","Greek",,,,"Epigraphic corpus","2"
430,"Dieios","Male","Greek",,,,"Epigraphic corpus","2"
431,"Diernes","Male","Thracian",,,,"Dana Onomasticon 2014","2"
432,"Difilides","Male","Greek",,,,"Epigraphic corpus","2"
433,"Difilos","Male","Greek",,,,"Epigraphic corpus","2"
434,"Dikaiogenes","Male","Greek",,,,"Epigraphic corpus","2"
435,"Dikaios","Male","Greek",,,,"Epigraphic corpus","2"
436,"Dikebalis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
437,"Dikedos / Dikenais","Male","Thracian",,,,"Dana Onomasticon 2014","2"
438,"Dilaes/Dilles","Male","Thracian",,,,"Dana Onomasticon 2014","2"
15495,"Diliporis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
440,"Dinedinis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
441,"Dineilas","Male","Thracian",,,,"Dana Onomasticon 2014","2"
442,"Dinias","Male","Greek",,,,"Epigraphic corpus","2"
443,"Dinikenthos","Male","Thracian",,,,"Dana Onomasticon 2014","2"
2454,"Dinis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
446,"Dinizetes","Male","Thracian",,,,"Dana Onomasticon 2014","2"
15243,"Dinysis","Male","Greek",,,,"LGPN","2"
448,"Dio","Female","Greek",,,,"Epigraphic corpus","2"
449,"Diodoros","Male","Greek",,,,"Epigraphic corpus","2"
450,"Diodotos","Male","Greek",,,,"Epigraphic corpus","2"
451,"Diofanes","Male","Greek",,,,"Epigraphic corpus","2"
452,"Diofantos","Male","Greek",,,,"Epigraphic corpus","2"
454,"Diogeiton","Male","Greek",,,,"Epigraphic corpus","2"
455,"Diogeneia","Female","Greek",,,,"Epigraphic corpus","2"
456,"Diogenes","Male","Greek",,,,"Epigraphic corpus","2"
4707,"Diogenia","Female","Greek",,,,"LGPN","2"
457,"Diogenianos","Male","Greek",,,,"Epigraphic corpus","2"
4592,"Dioge[nes]","Male","Greek",,,,"LGPN","2"
459,"Diokles","Male","Greek",,,,"Epigraphic corpus","2"
3072,"Diokletianos","Male","Roman",,,,"Epigraphic corpus","2"
4678,"Diokl[etianos]","Male","Roman",,,,"Epigraphic corpus","2"
460,"Diomandros","Male","Greek",,,,"Epigraphic corpus","2"
461,"Diomedes","Male","Greek",,,,"Epigraphic corpus","2"
462,"Dion","Male","Greek",,,,"Epigraphic corpus","2"
463,"Dionys","Male","Greek",,,,"Epigraphic corpus","2"
464,"Dionysas","Male","Greek",,,,"Epigraphic corpus","2"
465,"Dionysia","Female","Greek",,,,"Epigraphic corpus","2"
16360,"Dionysianos","Male","Greek",,,,"LGPN","2"
466,"Dionysides","Male","Greek",,,,"Epigraphic corpus","2"
467,"Dionysigenes","Male","Greek",,,,"Epigraphic corpus","2"
469,"Dionysodoros","Male","Greek",,,,"Epigraphic corpus","2"
470,"Dionysofanes","Male","Greek",,,,"Epigraphic corpus","2"
4137,"Dionysofa[nes]","Male","Greek",,,,"LGPN","2"
471,"Dionysomandros","Male","Greek",,,,"Epigraphic corpus","2"
472,"Dionysothemis","Female","Greek",,,,"Epigraphic corpus","2"
5916,"Dionys[?]","Ambiguous","Greek",,,,"LGPN","2"
4274,"Dionys[ios]","Male","Greek",,,,"LGPN","2"
4272,"Diony[sif]anes","Male","Greek",,,,"LGPN","2"
4525,"Diony[sios]","Male","Greek",,,,"LGPN","2"
4028,"Dion[?]","Ambiguous","Uncertain",,,,,"2"
4112,"Dioskorides","Male","Greek",,,,"LGPN","2"
473,"Dioskourides","Male","Greek",,,,"Epigraphic corpus","2"
474,"Dioskouridios","Male","Greek",,,,"Epigraphic corpus","2"
4131,"Dioskour[ides]","Male","Greek",,,,"LGPN","2"
4551,"Diosk[ourides]","Male","Greek",,,,"LGPN","2"
7844,"Diosporis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
476,"Diotimos","Male","Greek",,,,"Epigraphic corpus","2"
9495,"Diotrefes","Male","Greek",,"|VER=1|TYP=p|TPQ=-0399|TAQ=-0300|DET=0|CLD=Gregorian|SPF=0|EPF=0",,"LGPN","2"
477,"Dioukeilas","Male","Thracian",,,,"Dana Onomasticon 2014","2"
4529,"Dioukilas","Male","Thracian",,,,"Dana Onomasticon 2014","2"
478,"Diouporis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
479,"Diouzes","Male","Thracian",,,,"Dana Onomasticon 2014","2"
4004,"Diouzies","Male","Thracian",,,,"Dana Onomasticon 2014","2"
7108,"Diou[?]","Ambiguous","Uncertain",,,,,"2"
4336,"Dio[?]","Ambiguous","Uncertain",,,,,"2"
4540,"Dio[nysi]os","Male","Greek",,,,"LGPN","2"
9355,"Diporis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
480,"Disatralis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
16397,"Diseiso","Female","Thracian",,,,"Dana Onomasticon 2014","2"
483,"Diskous","Male","Greek",,,,"LGPN","2"
484,"Disyros","Male","Thracian",,,,"Dana Onomasticon 2014","2"
486,"Dizakenthes","Male","Thracian",,,,"Dana Onomasticon 2014","2"
487,"Dizalas","Male","Thracian",,,,"Dana Onomasticon 2014","2"
488,"Dizaporis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
485,"Dizas","Male","Thracian",,,,"Dana Onomasticon 2014","2"
489,"Dizatralis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
491,"Dizazenis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
492,"Dizdon","Male","Thracian",,,,"Dana Onomasticon 2014","2"
493,"Dizouzes","Male","Thracian",,,,"Dana Onomasticon 2014","2"
16559,"Dizzas","Male","Thracian",,,,"Dana Onomasticon 2014","2"
7870,"Di[?]zales","Male","Thracian",,,,"Dana Onomasticon 2014","2"
8170,"Di[n?]","Ambiguous","Uncertain",,,,,"2"
4542,"Di[og]enes","Male","Greek",,,,"LGPN","2"
4433,"Di[o]nysios","Male","Greek",,,,"LGPN","2"
494,"Doidalses","Male","Thracian",,,,"Dana Onomasticon 2014","2"
495,"Dokime","Female","Greek",,,,"Epigraphic corpus","2"
16106,"Doledirm[?]","Ambiguous","Thracian",,,,"Dana Onomasticon 2014","2"
7773,"Doleos Pantas","Male","Uncertain",,,,,"2"
497,"Doles","Male","Thracian",,,,"Dana Onomasticon 2014","2"
7860,"Doletralis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
7039,"Dometis","Male","Uncertain",,,,"LGPN","2"
3420,"Domitianos","Male","Roman",,,,"Epigraphic corpus","2"
2998,"Domna","Female","Roman",,,,"Epigraphic corpus","2"
4956,"Domneios","Male","Roman",,,,"Epigraphic corpus","2"
15140,"Dorema","Female","Greek",,,,"LGPN","2"
499,"Dorion","Male","Greek",,,,"Epigraphic corpus","2"
501,"Dorothea","Female","Greek",,,,"Epigraphic corpus","2"
502,"Doroutelmis","Female","Thracian",,,,"Dana Onomasticon 2014","2"
503,"Dorpanas","Male","Thracian",,,,"Dana Onomasticon 2014","2"
504,"Dorsas","Male","Thracian",,,,"Dana Onomasticon 2014","2"
506,"Dorzas","Male","Thracian",,,,"Dana Onomasticon 2014","2"
16619,"Dorzeises","Male","Thracian",,,,"Dana Onomasticon 2014","2"
507,"Dorzenthes","Male","Thracian",,,,"Dana Onomasticon 2014","2"
2466,"Dorzinthes","Male","Thracian",,,,"Dana Onomasticon 2014","2"
2463,"Dorzinthos","Male","Thracian",,,,"Dana Onomasticon 2014","2"
508,"Dorzizenis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
509,"Dositralis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
510,"Doudes/Doules","Male","Thracian",,,,"Dana Onomasticon 2014","2"
511,"Dourazeris","Male","Thracian",,,,"Dana Onomasticon 2014","2"
5904,"Dourostoros","Male","Thracian",,,,"Dana Onomasticon 2014","2"
512,"Douspieris","Male","Thracian",,,,"Dana Onomasticon 2014","2"
513,"Doutoube","Female","Thracian",,,,"Dana Onomasticon 2014","2"
7867,"Douto[?]","Ambiguous","Uncertain",,,,,"2"
14086,"Doxa","Female","Greek",,,,"LGPN","2"
515,"Draukenthie","Female","Thracian",,,,"Dana Onomasticon 2014","2"
516,"Dreibalos","Male","Thracian",,,,"Dana Onomasticon 2014","2"
517,"Drenis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
519,"Dringeistas","Male","Thracian",,,,"Dana Onomasticon 2014","2"
7847,"Dringistas","Male","Thracian",,,,"Dana Onomasticon 2014","2"
520,"Drizenis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
521,"Drodeges","Male","Thracian",,,,"Dana Onomasticon 2014","2"
522,"Droles","Male","Thracian",,,,"Dana Onomasticon 2014","2"
523,"Droson","Male","Greek",,,,"Epigraphic corpus","2"
9185,"Drousos","Male","Uncertain",,,,,"2"
524,"Dydes","Male","Thracian",,,,"Dana Onomasticon 2014","2"
525,"Dylazenis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
15305,"Dynamis","Female","Greek",,,,"LGPN","2"
526,"Dynas","Male","Greek",,,,"Epigraphic corpus","2"
527,"Dyntas","Male","Thracian",,,,"Epigraphic corpus","2"
16620,"Dyraios","Male","Uncertain",,,,"LGPN","2"
530,"Dytenis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
531,"Dytouporis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
532,"Dytoutralis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
533,"Dyzatralis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
10080,"D[?]","Ambiguous","Uncertain",,,,,"2"
7895,"D[?]ezreizenis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
535,"Ebrenis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
2543,"Echedemos","Male","Greek",,,,"LGPN","2"
537,"Echekrates","Male","Greek",,,,"Epigraphic corpus","2"
538,"Echepolis","Male","Greek",,,,"Epigraphic corpus","2"
14458,"Egnatios","Male","Greek",,,,"LGPN","2"
15278,"Eia","Female","Greek",,,,"LGPN","2"
15174,"Eiason","Male","Greek",,,,"Epigraphic corpus","2"
10052,"Eidianos","Male","Uncertain",,,,"LGPN","2"
16415,"Eierion","Male","Uncertain",,,,,"2"
