Heurist ID	Creator of the record	Checked	Corpus name	Corpus ID Number	Corpus ID numeric	SEG Number	Modern Location	Ancient Site	Ancient Site -  Region	Location >	Geolocation	Position certainty	Geography notes	Reuse	Archaeological context	Mound	Material category	Stone	Origin of stone	Object category	Preservation	Decoration	Relief Decoration	Architectural Relief	Figural Relief	Decoration notes	Visual record availability	Start Year	End Year	Relative Date	Century	6BC and more	5BC	4BC	3BC	2BC	1BC	1AD	2AD	3AD	4AD	5AD and more	Relative Roman	Undated	Dialect	Latin	Language form	Script	Layout	Document typology	Public documents	Private documents	Document typology notes	Extent of lines	Administrative keywords	Formulaic keywords	Honorific keywords	Religious keywords	Epithet	Context epithet	Collective group names	Collective Identity Type	Collective identity Ethnicity	Geographic names	Total Geographic names	Imperial titulature	Currency	Person	Total people	Total names	Context Names	Community Context
7621	Kobierska, Marketa * Janouchova, Petra *	Yes	IG Bulg 3,1	884, 1890, 5400	40884		Plovdiv	Philippopolis	Philippopolis	7544	POINT(24.74982 42.14727)	2 Vicinity		No	N/A	No	Stone	Marble		Stele	3 Heavily damaged	4 N/A					Yes	240	260	Roman	3									1						No	Prose		Irregular	Public	Honorary decrees			25	Hegemon, Presbeutes kai antistrategos,		Euergetes,				Thrakes,	Tribe	Thracian	Apoulia, Lykia, Pamfylia, Peisidia,	4	No	No	Antoneinianos, Ouerianos, child of, partner of, grandchild of, [?]s, child of, partner of, grandchild of, [?]os, child of, partner of, grandchild of, [?]sis, child of, partner of, grandchild of, [?i]ppos, child of, partner of, grandchild of, Markianos / Markeianos, child of, partner of, grandchild of, Heraklianos / Herakleianos, child of, partner of, grandchild of, Moukianos, child of, partner of, grandchild of, Aurelios, Herkoulanos, child of, partner of, grandchild of, Aurelios, Nikostratos / Neikostratos, child of, partner of, grandchild of, Balerios (Valerios, Oualerios), Alkimos, child of, partner of, grandchild of, Aurelios, Arrianos, Perinthios, child of, partner of, grandchild of, [?]os, Herodes, child of, partner of, grandchild of, Sebastianos, child of Polykrates, partner of, grandchild of, Aurelios, Silbeinos, child of, partner of, grandchild of, Blandis, Aiternalis, child of, partner of, grandchild of, Aurelios, Attalos, child of, partner of, grandchild of, Aurelios, Loukis, child of, partner of, grandchild of, Flabios (Flaouios, Flavios), Sabinos / Sabeinos, child of, partner of, grandchild of, Flabios (Flaouios, Flavios), Alexandros, child of, partner of, grandchild of, Aurelios, Asklepiodotianos, child of, partner of, grandchild of, Aurelios, Roimetalkes (Roimetalkas), child of, partner of, grandchild of, Ioulios, Kladeos, child of, partner of, grandchild of, Aurelios, Alexandros, child of, partner of, grandchild of, Ioulios, Klaudianos, child of, partner of, grandchild of, Oulpios, Ioulianos, child of, partner of, grandchild of, Aurelios, Sabastianos, child of, partner of, grandchild of, Aurelios, Arrianos, child of, partner of, grandchild of, Pomponios, Fi[?], child of, partner of, grandchild of, Menes[?], child of, partner of, grandchild of, Sosthenes, child of, partner of, grandchild of,	31	44	Mixed names	
7683	Kobierska, Marketa *	Yes	IG Bulg 3,1	885, 5401	40885		Plovdiv	Philippopolis	Philippopolis	7544	POINT(24.74982 42.14727)	2 Vicinity		No	N/A	No	Stone	Marble		Stele	7 Drawing	4 N/A					Yes			Roman													1			No	Prose		Irregular	Public	Honorary decrees			5	Gerousia, Tamias,	Agathe tyche,						None				No	No	Tiberios, Klaudios, Pasinous, child of Moukianos, partner of, grandchild of, Glaukos, Thallos, child of, partner of, grandchild of,	2	5	Mixed names	
7688	Kobierska, Marketa *	Yes	IG Bulg 3,1	886	40886		Plovdiv	Philippopolis	Philippopolis	7544	POINT(24.74982 42.14727)	2 Vicinity		No	N/A	No	Stone	Marble		Stele	7 Drawing	4 N/A					Yes			Roman													1			No	Prose		Irregular	Public	Honorary decrees			3		Agathe tyche,						None				No	No		0	0	No Name	
7691	Kobierska, Marketa *	Yes	IG Bulg 3,1	887	40887		Plovdiv	Philippopolis	Philippopolis	7544	POINT(24.74982 42.14727)	2 Vicinity		No	N/A	No	Stone	Marble		Stele	8 Lost	4 N/A					No			Roman													1			No	Prose		Irregular	Public	Honorary decrees			4		Agathe tyche,						None				No	No	Pollion, child of, partner of, grandchild of,	1	1	Greek only	
7692	Kobierska, Marketa *	Yes	IG Bulg 3,1	887 bis, 5402	40887.2		Plovdiv	Philippopolis	Philippopolis	7544	POINT(24.74982 42.14727)	2 Vicinity		No	N/A	No	Stone			N/A	8 Lost	4 N/A					No			Roman													1			No	Prose		Irregular	Public	Honorary decrees			8	Agoranomos, Arche, Metropolis,	Anestesen,					Thrakes,	Tribe	Thracian	Philippopolis,	1	No	No		0	0	No Name	
7693	Kobierska, Marketa *	Yes	IG Bulg 3,1	888	40888		Plovdiv	Philippopolis	Philippopolis	7544	POINT(24.74982 42.14727)	2 Vicinity		No	N/A	No	Stone	Marble		Architectural feature	9 Undeterminable	1 Relief	1 Architectural / Ornamental	Base			Yes																	1		No	Prose		Irregular	Public	Honorary decrees			4	Boule, Demos, Dogma,			archiereia,				None				No	No		0	0	No Name	
7694	Kobierska, Marketa *	Yes	IG Bulg 3,1	889, 5403	40889		Plovdiv	Philippopolis	Philippopolis	7544	POINT(24.74982 42.14727)	2 Vicinity		No	N/A	No	Stone	Marble		Stele	3 Heavily damaged	1 Relief	1 Architectural / Ornamental	Crown			Yes	218	257	Roman	3									1						No	Prose	Roman style	Irregular	Public	Honorary decrees		victor in Pythian games	11				Pythia,				None		Sardes,	1	No	No		0	0	No Name	
7695	Kobierska, Marketa *	Yes	IG Bulg 3,1	890	40890		Plovdiv	Philippopolis	Philippopolis	7544	POINT(24.74982 42.14727)	2 Vicinity		No	N/A	No	Stone	Marble		Architectural feature	3 Heavily damaged	1 Relief	1 Architectural / Ornamental	Base			Yes			Roman													1			No	Prose	Roman style	Irregular	Public	Honorary decrees		victor of Pythian games, Kendreision	6		Agathe tyche,		Pythia,				None				No	No	Aurelios, child of, partner of, grandchild of,	1	1	Roman only	
7696	Kobierska, Marketa *	Yes	IG Bulg 3,1	891	40891		Plovdiv	Philippopolis	Philippopolis	7544	POINT(24.74982 42.14727)	2 Vicinity		No	N/A	No	Stone	Marble		Architectural feature	9 Undeterminable	1 Relief	1 Architectural / Ornamental	Base			Yes			Roman													1			No	Prose	Roman style	Irregular	Public	Honorary decrees			7								None				No	No	Aurelios, Theodoros, child of, partner of, Kymaios, grandchild of,	1	2	Greek and Roman	
7699	Kobierska, Marketa *	Yes	IG Bulg 3,1	892	40892		Plovdiv	Philippopolis	Philippopolis	7544	POINT(24.74982 42.14727)	2 Vicinity		No	N/A	No	Stone	Marble		Architectural feature	7 Drawing	1 Relief	1 Architectural / Ornamental	Base			Yes			Roman													1			No	Prose	Roman style	Irregular	Public	Honorary decrees		victor of Pythian games, Kendreisos, possibly in Philippopolis	9	Metropolis,	Agathe tyche,						None		Kyzikos,	1	No	No	Markos, Mestrios, Ainios, child of, partner of, grandchild of, Hadriana, Olympeia / Olympia, child of, partner of, grandchild of,	2	4	Greek and Roman	
7704	Kobierska, Marketa *	Yes	IG Bulg 3,1	893, 5404	40893		Plovdiv	Philippopolis	Philippopolis	7544	POINT(24.74982 42.14727)	2 Vicinity		No	N/A	No	Stone	Marble		Architectural feature	3 Heavily damaged	1 Relief	1 Architectural / Ornamental	Base		victor	Yes			Roman													1			No	Prose	Roman style	Irregular	Public	Honorary decrees			7		Agathe tyche,					Pautaleotes, Philippopoleites,	City	Mixed			No	No	Poplios, Ailios, Dioskourides, child of, partner of, grandchild of,	1	2	Greek and Roman	
7706	Kobierska, Marketa *	Yes	IG Bulg 3,1	894, 5405	40894		Plovdiv	Philippopolis	Philippopolis	7544	POINT(24.74982 42.14727)	2 Vicinity		No	N/A	No	Stone	Marble		Stele	7 Drawing	4 N/A					Yes			Roman													1			No	Prose	Roman style	Irregular	Public	Honorary decrees			14	Metropolis, Gymnasiarches,							None		Philippopolis,	1	No	No	Asklepiades, child of Menefron, partner of, grandchild of,	1	1	Greek only	
7708	Kobierska, Marketa * Janouchova, Petra *	Yes	IG Bulg 3,1	895, 1891, 5406	40895		Plovdiv	Philippopolis	Philippopolis	7544	POINT(24.74982 42.14727)	2 Vicinity		No	N/A	No	Stone	Marble		Architectural feature	9 Undeterminable	1 Relief	1 Architectural / Ornamental	Base			Yes			Roman													1			No	Verse	Roman style	Irregular	Public	Honorary decrees			2	Agora, Dike,							None				No	No		0	0	No Name	
7710	Kobierska, Marketa *	Yes	IG Bulg 3,1	897, 1892, 5413, 5509	40897		Plovdiv	Philippopolis	Philippopolis	7544	POINT(24.74982 42.14727)	2 Vicinity		No	N/A	No	Stone	Limestone		Stele	9 Undeterminable	1 Relief					Yes	222	231	Roman	3									1						No	Prose	Roman style	Irregular	Public	Other > notes		milliarium, milestone	8	Autokrator, Metropolis, Presbeutes kai antistrategos,	Agathe tyche,					Thrakes,	Tribe	Thracian	Philippopolis,	1	Yes	No	Markos, Aurelios, Severos (Seueros, Seberos, Seoueros), Alexandros, (Severus Alexander), child of, partner of, grandchild of, Routillios, Poudes, Krispinos, child of, partner of, grandchild of,	2	3	Greek and Roman	
7715	Kobierska, Marketa *	Yes	IG Bulg 3,1	898, 5413	40898		Plovdiv	Philippopolis	Philippopolis	7544	POINT(24.74982 42.14727)	2 Vicinity		No	N/A	No	Stone	Limestone		Stele	3 Heavily damaged	1 Relief					Yes	222	235	Roman	3									1						No	Prose	Roman style	Irregular	Public	Other > notes		milliarium, milestone	8	Autokrator, Kaisar, Metropolis, Hegemon, Presbeutes kai antistrategos,						Thrakes,	Tribe	Thracian	Philippopolis,	1	No	No	Markos, Aurelios, Severos (Seueros, Seberos, Seoueros), Alexandros, (Severus Alexander), child of, partner of, grandchild of, Routillios, Poudes, Krispinos, child of, partner of, grandchild of,	2	3	Greek and Roman	
7717	Kobierska, Marketa *	Yes	IG Bulg 3,1	900	40900		Plovdiv	Philippopolis	Philippopolis	7544	POINT(24.74982 42.14727)	2 Vicinity		No	N/A	No	Stone	Marble		Stele	4 Almost destroyed	1 Relief					Yes	247	247	Roman	3									1						No	Prose	Roman style	Irregular	Public	Other > notes		milliarium, milestone	8	Autokrator, Hegemon, Presbeutes kai antistrategos, Metropolis,	Agathe tyche,					Thrakes,	Tribe	Thracian	Philippopolis,	1	No	No	Markos, Ioulios, Filippos, child of, partner of, grandchild of, Otakillia, Seura, child of, partner of, grandchild of, Sextos, Fournios, Poublianos, child of, partner of, grandchild of,	3	5	Mixed names	
7826	Kobierska, Marketa *	Yes	IG Bulg 3,1	902	40902		Plovdiv	Philippopolis	Philippopolis	7544	POINT(24.74982 42.14727)	2 Vicinity		No	N/A	No	Stone	Marble		Stele	7 Drawing	4 N/A					Yes	163	164	Roman	2								1							No	Prose		Irregular	Public	Honorary decrees		Fyle Artemisias	11	Autokrator, Fyle,	Agathe tyche,						None				No	No	Markos, Aurelios, Antoneinos, child of, partner of, grandchild of, Loukios, Aurelios, Oueros, child of, partner of, grandchild of, Armeniakon, Filiskos, child of, partner of, grandchild of, Gaios, child of Markos, partner of, grandchild of, Alfios / Alfeios, Poseidonios, child of, partner of, grandchild of, Flabios (Flaouios, Flavios), Eudaimon, child of Flaouianos, partner of, grandchild of,	6	7	Greek and Roman	
7834	Kobierska, Marketa *	Yes	IG Bulg 3,1	903	40903		Plovdiv	Philippopolis	Philippopolis	7544	POINT(24.74982 42.14727)	2 Vicinity		No	N/A	No	Stone	Marble		Stele	9 Undeterminable	1 Relief					Yes			Roman													1			No	Prose		Irregular	Public	Honorary decrees		Fyle Artemisias	4	Politeia, Fyle,							None				No	No	Gaios, Alfios / Alfeios, child of Poseidonios, partner of, grandchild of, Aktios, child of Maximos, partner of, grandchild of, Flabios (Flaouios, Flavios), Eudaimon, child of Flaouianos, partner of, grandchild of,	3	6	Greek and Roman	
7837	Kobierska, Marketa *	Yes	IG Bulg 3,1	904	40904		Plovdiv	Philippopolis	Philippopolis	7544	POINT(24.74982 42.14727)	2 Vicinity		No	N/A	No	Stone	Marble		Architectural feature	4 Almost destroyed	1 Relief	1 Architectural / Ornamental	Base			Yes			Roman													1			No	Prose		Irregular	Public	Honorary decrees			3	Autokrator,	Agathe tyche,						None				No	No	Markos, Aurelios, child of, partner of, grandchild of,	1	1	Roman only	
7839	Kobierska, Marketa *	Yes	IG Bulg 3,1	906	40906		Plovdiv	Philippopolis	Philippopolis	7544	POINT(24.74982 42.14727)	2 Vicinity		No	N/A	No	Stone	Limestone		Stele	8 Lost	4 N/A					No	198	211	Roman	2|3								0.5	0.5						No	Prose	Roman style	Irregular	Public	Honorary decrees			4	Autokrator, Kaisar,	Agathe tyche,						None				Yes	No	(emperor Septimius Severus), Loukios, Septimios, Severos (Seueros, Seberos, Seoueros), Pertinax, child of, partner of, grandchild of, Markos, Aurelios, Antoneinos, child of, partner of, grandchild of,	2	2	Roman only	
7914	Janouchova, Petra *	Yes	IG Bulg 3,2	1691	51691		Pizos	Pizos	Augusta Traiana	7602	POINT(25.5486631 42.1939975)	2 Vicinity		No	N/A	No	Stone	Marble		Architectural feature	8 Lost	1 Relief	1 Architectural / Ornamental	Column			No	172	173	Roman	2								1							No	Prose		Irregular	Public				6	Emporion, Politai, Hegemon,							None				No	No	Apollodoros, child of, partner of, grandchild of, Pantouleios, Graptiakos, child of, partner of, grandchild of,	2	3	Mixed names	
7915	Janouchova, Petra *	Yes	IG Bulg 3,2	1692	51692		Pizos	Pizos	Augusta Traiana	7602	POINT(25.5490494 42.1942519)	3 Region	Turkish cemetery	Yes	Secondary	No	Stone			Architectural feature	8 Lost	1 Relief	1 Architectural / Ornamental	Column			No																	1		No	Verse		Irregular	Private				5		Agathe tyche,						None				No	No		0	0	No Name	
7916	Janouchova, Petra *	Yes	IG Bulg 3,2	1693	51693		Pizos	Pizos	Augusta Traiana	7602	POINT(25.5481911 42.1939339)	3 Region	in the house of I. Tenev Todorov	Yes	Secondary	No	Stone	Marble		Architectural feature	9 Undeterminable	1 Relief	1 Architectural / Ornamental	Column			No																	1		No	Undistinguishable		Irregular	Uncertain				1		Agathe tyche,						None				No	No		0	0	No Name	
7917	Janouchova, Petra *	Yes	IG Bulg 3,2	1694	51694		Pizos	Pizos	Augusta Traiana	7602	POINT(25.5489635 42.1938385)	2 Vicinity		No	N/A	No	Stone	Marble		Architectural feature	9 Undeterminable	1 Relief	1 Architectural / Ornamental	Column			No																	1		No	Prose		Irregular	Private		Dedicatory		1		Epoiesen,						None				No	No		0	0	No Name	
7918	Janouchova, Petra *	Yes	IG Bulg 3,2	1695	51695		Pizos	Pizos	Augusta Traiana	7602	POINT(25.5858707 42.1831545)	3 Region	2 km E from the village	Yes	Secondary	No	Stone			Architectural feature	3 Heavily damaged	1 Relief	1 Architectural / Ornamental	Architectural moulding			Yes																	1		No	Undistinguishable		Irregular	Uncertain				1								None				No	No		0	0	No Name	
7919	Janouchova, Petra *	Yes	IG Bulg 3,2	1696, 1686	51696		Pizos	Pizos	Augusta Traiana	7602	POINT(25.5195236 42.2141523)	3 Region	found in Samuilovo, brought from Pizos	Yes	Secondary	No	Stone	Marble		Architectural feature	4 Almost destroyed	1 Relief	1 Architectural / Ornamental	Architectural moulding			Yes			Roman													1			No	Prose		Irregular	Private				1								None				No	No	Likinios, Krassos, child of, partner of, grandchild of,	1	1	Roman only	
7922	Kobierska, Marketa *	Yes	IG Bulg 3,1	907	40907		Plovdiv	Philippopolis	Philippopolis	7544	POINT(24.74982 42.14727)	2 Vicinity		No	N/A	No	Stone	Limestone		Architectural feature	9 Undeterminable	1 Relief	1 Architectural / Ornamental	Architectural moulding			Yes	211	212	Roman	3									1						No	Prose		Irregular	Private		Dedicatory		2	Autokrator, Demos, Hypatos,	Kateskeuasen,		kyrios,			Romaioi,	City	Roman			Yes	No	Markos, Aurelios, Antoneinos, child of, partner of, grandchild of, Pouplios, Septimios, Geta, child of, partner of, grandchild of, Kointos, Atrios, Klonios, child of, partner of, grandchild of,	3	3	Roman only	Roman
7924	Kobierska, Marketa *	Yes	IG Bulg 3,1	908	40908		Plovdiv	Philippopolis	Philippopolis	7544	POINT(24.74982 42.14727)	2 Vicinity		No	N/A	No	Stone	Marble		Architectural feature	2 Slightly damaged	1 Relief	1 Architectural / Ornamental	Base			Yes	212	217	Roman	3									1						No	Prose	Roman style	Irregular	Private		Dedicatory		10		Agathe tyche, Doron,						None				Yes	No	Markos, Aurelios, Antoneinos, child of, partner of, grandchild of, Kointos, Atrios, Klonios, child of, partner of, grandchild of,	2	2	Roman only	
7925	Kobierska, Marketa *	Yes	IG Bulg 3,1	909	40909		Plovdiv	Philippopolis	Philippopolis	7544	POINT(24.74982 42.14727)	2 Vicinity		No	N/A	No	Stone	Marble		Stele	4 Almost destroyed	1 Relief					Yes	198	211	Roman	2|3								0.5	0.5						No	Prose		Irregular	Private		Dedicatory		5	Autokrator,	Agathe tyche,						None				Yes	No	(emperor Septimius Severus), Loukios, Septimios, Severos (Seueros, Seberos, Seoueros), Pertinax, child of, partner of, grandchild of, Markos, Aurelios, Antoneinos, child of, partner of, grandchild of,	2	2	Roman only	
7926	Kobierska, Marketa *	Yes	IG Bulg 3,1	910, 5414	40910		Plovdiv	Philippopolis	Philippopolis	7544	POINT(24.74982 42.14727)	2 Vicinity		No	N/A	No	Stone	Marble		Stele	7 Drawing	4 N/A					Yes	198	211	Roman	2|3								0.5	0.5						No	Prose	Roman style	Irregular	Private		Dedicatory	Falsum ?	3	Kaisar, Autokrator,	Agathe tyche,						None				No	No	(emperor Septimius Severus), Loukios, Septimios, Severos (Seueros, Seberos, Seoueros), Pertinax, child of, partner of, grandchild of, Markos, Aurelios, Antoneinos, child of, partner of, grandchild of,	2	2	Roman only	
7927	Kobierska, Marketa *	Yes	IG Bulg 3,1	911	40911		Plovdiv	Philippopolis	Philippopolis	7544	POINT(24.74982 42.14727)	2 Vicinity		No	N/A	No	Stone	Marble		Stele	7 Drawing	1 Relief	1 Architectural / Ornamental|2 Figural	Naiskos	Statue		Yes	244	249	Roman	3									1						No	Prose	Roman style	Irregular	Private		Dedicatory		4	Demos, Oikos,						Romaioi,	City	Roman			No	No	Markos, Ioulios, Filippos, child of, partner of, grandchild of, Otakillia, Seura, child of, partner of, grandchild of,	2	4	Mixed names	
7928	Kobierska, Marketa *	Yes	IG Bulg 3,1	912, 5415	40912		Plovdiv	Philippopolis	Philippopolis	7544	POINT(24.74982 42.14727)	2 Vicinity		No	N/A	No	Stone	Marble		Stele	3 Heavily damaged	1 Relief	2 Figural		Asclepius	Asclepius, Hygia and Telesphorus	Yes			Roman													1			No	Prose	Roman style	Irregular	Private	Accounts/Lists			7		Kateskeuasen,						None				No	No	Maximos, Sousion, child of, partner of, grandchild of, Aulos, Alkios, Frontinos, child of, partner of, grandchild of, El[?], child of, partner of, grandchild of, Timaios, child of, partner of, grandchild of, Heraklianos / Herakleianos, child of, partner of, grandchild of, Flabianos, child of, partner of, grandchild of, Eutyches, child of, partner of, grandchild of, [?]ros, child of, partner of, grandchild of, Ponponios, child of, partner of, grandchild of, Nikon, child of, partner of, grandchild of, Apollodoros, child of, partner of, grandchild of, [?]retos, child of, partner of, grandchild of, Filiskos, child of, partner of, grandchild of, Polion, child of, partner of, grandchild of, Proklos, child of, partner of, grandchild of, [?]os, child of, partner of, grandchild of,	16	19	Mixed names	
7947	Kobierska, Marketa *	Yes	IG Bulg 3,1	913, 5416	40913		Plovdiv	Philippopolis	Philippopolis	7544	POINT(24.74982 42.14727)	2 Vicinity		No	N/A	No	Stone			Architectural feature	7 Drawing	4 N/A					Yes			Roman													1			No	Prose		Irregular	Uncertain				2								None				No	No	Titos, Flabios (Flaouios, Flavios), Montanos, child of, partner of, grandchild of,	1	2	Roman and Uncertain	
7949	Kobierska, Marketa *	Yes	IG Bulg 3,1	914	40914		Plovdiv	Philippopolis	Philippopolis	7544	POINT(24.74982 42.14727)	2 Vicinity		No	N/A	No	Stone	Marble		Architectural feature	8 Lost	1 Relief	1 Architectural / Ornamental	Column			No																	1		No	Prose		Irregular	Uncertain			Fyle Asklepias	2	Fyle,							None				No	No		0	0	No Name	
7951	Kobierska, Marketa *	Yes	IG Bulg 3,1	915, 5416 bis	40915		Plovdiv	Philippopolis	Philippopolis	7544	POINT(24.74982 42.14727)	2 Vicinity		No	N/A	No	Stone	Marble		Architectural feature	1 Intact	1 Relief					Yes			Roman													1			No	Prose		Irregular	Private		Dedicatory		5	Metropolis,	Agathe tyche,						None				No	No	Loukios, Aurelios, Rhoufos (Roufos), child of Rhoufos (Roufos), partner of, grandchild of,	1	1	Roman only	
7953	Kobierska, Marketa *	Yes	IG Bulg 3,1	916	40916		Plovdiv	Philippopolis	Philippopolis	7544	POINT(24.74982 42.14727)	2 Vicinity		No	N/A	No	Stone	Marble		Architectural feature	4 Almost destroyed	1 Relief	1 Architectural / Ornamental	Base			Yes			Roman													1			No	Prose	Roman style	Irregular	Private		Dedicatory		6	Hegemon, Presbeutes kai antistrategos,	Anestesen,					Thrakes,	Tribe	Thracian			No	No		0	0	No Name	
7954	Kobierska, Marketa *	Yes	IG Bulg 3,1	917	40917		Plovdiv	Philippopolis	Philippopolis	7544	POINT(24.74982 42.14727)	2 Vicinity	Found in the temple of Apollo	No	Religious/Ritual	No	Stone	Marble		Architectural feature	9 Undeterminable	1 Relief	1 Architectural / Ornamental	Column			Yes			Roman													1			No	Prose	Roman style	Irregular	Private		Dedicatory		7	Hegemon, Presbeutes kai antistrategos,	Eucharisterion,		theos,	Kendreisos / Kendrisos,	Subregional	Thrakes,	Tribe	Thracian			No	No	Herakleides, Granios, child of, partner of, grandchild of, Dizas, child of Brinkazis, partner of, grandchild of Hermodoros,	2	2	Greek and Thracian	
7959	Kobierska, Marketa *	Yes	IG Bulg 3,1	918, 5417	40918		Plovdiv	Philippopolis	Philippopolis	7544	POINT(24.74982 42.14727)	2 Vicinity	Found in the temple of Apollo	No	Religious/Ritual	No	Stone	Limestone		Architectural feature	1 Intact	1 Relief	1 Architectural / Ornamental	Altar			Yes			Roman													1			No	Prose	Roman style	Irregular	Private		Dedicatory		6		Doron, Anetheken,		Apollo, hiereus, Thea Syria,	Kendreisos / Kendrisos,	Subregional		None				No	No	Beithys, child of Kotys, partner of, grandchild of,	1	1	Thracian only	
7961	Kobierska, Marketa *	Yes	IG Bulg 3,1	919, 1425	40919		Plovdiv	Philippopolis	Philippopolis	7544	POINT(24.74982 42.14727)	2 Vicinity	Originally from the temple of Apollo	No	Religious/Ritual	No	Stone	Marble		Architectural feature	2 Slightly damaged	1 Relief	1 Architectural / Ornamental	Altar			Yes			Roman													1			No	Prose	Roman style	Irregular	Private		Dedicatory		4		Agathe tyche,		Apollo,	Kendreisos / Kendrisos, Soter,	Mixed		None				No	No		0	0	No Name	
7962	Kobierska, Marketa *	Yes	IG Bulg 3,1	920	40920		Plovdiv	Philippopolis	Philippopolis	7544	POINT(24.74982 42.14727)	2 Vicinity		No	N/A	No	Stone	Marble		Stele	3 Heavily damaged	1 Relief					Yes			Roman													1			No	Verse	Roman style	Irregular	Private		Dedicatory		14	Polis,	Doron, Anetheken,		Phoebus (Foibos), Apollo, Paian,				None				No	No	Thestor, Kalchas, child of, partner of, grandchild of, Poulydamas, child of, partner of, Frygios, grandchild of, Halitherses, child of, partner of, grandchild of,	3	3	Greek and Uncertain	
7970	Kobierska, Marketa *	Yes	IG Bulg 3,1	921	40921		Plovdiv	Philippopolis	Philippopolis	7544	POINT(24.74982 42.14727)	2 Vicinity	Found in the temple of Apollo	No	Religious/Ritual	No	Stone			Stele	8 Lost	1 Relief	2 Figural		Horse rider		No																	1		No	Prose		Irregular	Private		Dedicatory		1				Apollo,	Kendreisos / Kendrisos,	Subregional		None				No	No		0	0	No Name	
7971	Janouchova, Petra *	Yes	IG Bulg 3,2	1697	51697		Stransko		Augusta Traiana	7972	POINT(25.6023502 42.1670933)	2 Vicinity		No	N/A	No	Stone	Limestone		Architectural feature	3 Heavily damaged	1 Relief	2 Figural	Column			Yes	222	231	Roman	3									1						No	Prose		Irregular	Public	Other > notes		milestone	8		Agathe tyche,					Thrakes,	Tribe	Thracian			Yes	No		0	0	No Name	
7973	Janouchova, Petra * Kobierska, Marketa *	Yes	IG Bulg 3,2	1698, 5602	51698		Stransko		Augusta Traiana	7972	POINT(25.6012344 42.1670297)	2 Vicinity		No	N/A	No	Stone	Limestone		Architectural feature	3 Heavily damaged	1 Relief	1 Architectural / Ornamental	Altar			Yes			Roman													1			No	Verse	Roman style	Irregular	Private		Funerary		8		Doron, Tymbos,		Hades,				None				No	No	Ingenous, child of Seite, partner of, grandchild of,	1	2	Thracian and Uncertain	
7980	Janouchova, Petra *	Yes	IG Bulg 3,2	1699	51699		Byal Izvor		Augusta Traiana	7981	POINT(25.6350517 42.1590135)	2 Vicinity		No	N/A	No	Stone	Limestone		Architectural feature	3 Heavily damaged	1 Relief	1 Architectural / Ornamental	Column			Yes	222	222	Roman	3									1						No	Prose	Roman style	Irregular	Public	Other > notes		milestone	8	Polis,	Agathe tyche,					Traianeoi, Thrakes,	Mixed	Mixed			Yes	No	Markos, Aurelios, Antoneinos, child of, partner of, grandchild of, Prosios, Roufeinos, child of, partner of, grandchild of,	2	2	Roman only	
7983	Janouchova, Petra *	Yes	IG Bulg 3,2	1700	51700		Byal Izvor		Augusta Traiana	7981	POINT(25.6370258 42.1597769)	2 Vicinity		No	N/A	No	Stone	Limestone		Architectural feature	3 Heavily damaged	1 Relief	1 Architectural / Ornamental	Column			Yes	247	248	Roman	3									1						No	Prose	Roman style	Irregular	Public	Other > notes		milestone	13	Polis,	Agathe tyche,					Thrakes, Traianeoi,	Mixed	Mixed			Yes	No	Markos, Ioulios, Filippos, child of, partner of, grandchild of, Markia, Otakillia, Seouera, child of, partner of, grandchild of, Sextos, Fournios, Poublianos, child of, partner of, grandchild of,	3	4	Greek and Roman	
7994	Ctibor, Jan * Kobierska, Marketa *	Yes	IG Bulg 1(2)	378, 5135	20378		Burgas		Anchilaos	7986	POINT(27.4529457 42.5234829)	2 Vicinity	Found in suburb called formerly Athanasovo, later Kvartal Izgrev.	No	N/A	No	Stone	Marble		Stele	3 Heavily damaged	4 N/A					Yes	19	100	Roman	1							1								No	Prose		Irregular	Private		Dedicatory	after 19 AD	11	Strategos, Basileus,	Anetheken,		Apollo, Theos megalos, bomos,	Karsenos,	Subregional	Thrakes,	Tribe	Thracian	Rysike, Selletike, Anchialos,	3	No	No	Apollonios, child of Eptaikenthos, partner of Leonto, Bizyenos, grandchild of, Roimetalkes (Roimetalkas), child of, partner of, grandchild of,	2	4	Greek and Thracian	
7996	Ctibor, Jan *	Yes	IG Bulg 1(2)	379	20379		Burgas		Anchilaos	7986	POINT(27.4604988 42.52032)	2 Vicinity	Found in a suburb of Burgas in the place called Sladkite kladenci. 	No	N/A	No	Stone	Marble		Stele	8 Lost	4 N/A					No																	1		No	Prose		Irregular	Private		Funerary		1								None				No	No	Paidarche, child of Posis, partner of, grandchild of,	1	1	Greek only	
7998	Ctibor, Jan *	Yes	IG Bulg 1(2)	380	20380		Burgaski Bani	Aquae Calidae	Anchilaos	7999	POINT(27.3925209 42.6107169)	2 Vicinity		No	N/A	No	Stone	Marble		Stele	1 Intact	1 Relief	2 Figural		Three Nymphs		Yes																	1		No	Prose		Irregular	Private		Dedicatory		4		Anetheken, Eucharisterion,		kyria, Nymfai,				None				No	No	Zopas, child of Ioulios, partner of, grandchild of,	1	2	Greek and Roman	
