Record ID,Personal name,Gender,Ethnicity,Roman onomastics,LPGN date,Parissaki date,Source check,Author or Creator >
2233,"Kelsos","Male","Roman","Cognomen",,,"Epigraphic corpus","2"
10943,"Kelssos","Male","Roman",,,,"Epigraphic corpus","1793"
950,"Kendreisos","Male","Thracian",,,,"Dana Onomasticon 2014","2"
3685,"Kensoreinos","Male","Roman",,,,"Epigraphic corpus","2"
951,"Kensos","Male","Thracian",,,,"Dana Onomasticon 2014","2"
952,"Kenthiaros","Male","Thracian",,,,"Epigraphic corpus","2"
15404,"Kerameus","Male","Greek",,,,"LGPN","2"
953,"Kerdolas","Male","Thracian",,,,"Dana Onomasticon 2014","2"
954,"Kerdon","Male","Greek",,,,"Epigraphic corpus","2"
16680,"Kerdosyne","Female","Greek",,,,"LGPN","2"
16099,"Kerelios","Male","Roman",,,,"Epigraphic corpus","2"
2926,"Kerialios","Male","Roman","Cognomen",,,"Epigraphic corpus","2"
955,"Keriskes","Male","Thracian",,,,"Dana Onomasticon 2014","2"
956,"Kerkes","Male","Thracian",,,,"Epigraphic corpus","2"
15285,"Kerkinos","Male","Greek",,,,"LGPN","2"
14986,"Kertos","Male","Roman","Cognomen",,,"Epigraphic corpus","1792"
959,"Kerza","Male","Thracian",,,,"Dana Onomasticon 2014","2"
16664,"Kerzeas","Male","Thracian",,,,"Dana Onomasticon 2014","2"
960,"Kerzetraus","Male","Thracian",,,,"Dana Onomasticon 2014","2"
11471,"Kestios","Male","Roman","Gentilium",,,"Epigraphic corpus","1792"
961,"Keton","Male","Greek",,,,"Epigraphic corpus","2"
962,"Ketrezeris","Male","Thracian",,,,"Dana Onomasticon 2014","2"
3925,"Ke[?]ys","Ambiguous","Uncertain",,,,,"2"
963,"Kikos","Male","Greek",,,,"Epigraphic corpus","2"
966,"Killaios","Male","Greek",,,,"Epigraphic corpus","2"
15716,"Kimoniche","Female","Uncertain",,,,,"2"
14922,"Kinkios","Male","Roman","Gentilium",,,"Epigraphic corpus","1792"
13502,"Kisazenos","Male","Thracian",,,,"Epigraphic corpus","1793"
967,"Kissos","Male","Greek",,,,"Epigraphic corpus","2"
7670,"Kladeos","Male","Greek",,,,"LGPN","1793"
3346,"Klaros","Male","Roman",,,,"Epigraphic corpus","2"
8137,"Klaudia","Female","Roman",,,,"Epigraphic corpus","2"
14339,"Klaudiane","Female","Roman",,,,"Epigraphic corpus","2"
2234,"Klaudianos","Male","Roman","Cognomen",,,"Epigraphic corpus","2"
2196,"Klaudios","Male","Roman","Gentilium",,,"Epigraphic corpus","2"
6916,"Klaudis","Male","Roman",,,,"Epigraphic corpus","1793"
16451,"Klau[?]","Male","Uncertain",,,,,"2"
15769,"Kleandrides","Male","Greek",,,,"LGPN","2"
968,"Kleandros","Male","Greek",,,,"Epigraphic corpus","2"
969,"Kleanor","Male","Greek",,,,"Epigraphic corpus","2"
971,"Klearchos","Male","Greek",,,,"Epigraphic corpus","2"
15883,"Klearite","Female","Greek",,,,"LGPN","2"
973,"Kleinias","Male","Greek",,,,"Epigraphic corpus","2"
15440,"Kleisimachos","Male","Greek",,,,"LGPN","2"
974,"Kleisthenes","Male","Greek",,,,"Epigraphic corpus","2"
975,"Kleito","Female","Greek",,,,"Epigraphic corpus","2"
15439,"Kleitomachos","Male","Greek",,,,"LGPN","2"
11986,"Kleitostratos","Male","Greek",,,,"LGPN","1792"
7525,"Klementeinos","Male","Roman",,,,"Epigraphic corpus","1793"
11242,"Klemes","Male","Roman","Cognomen",,,"Epigraphic corpus","1792"
977,"Kleo","Female","Greek",,,,"Epigraphic corpus","2"
14422,"Kleoboulos","Male","Greek",,,,"LGPN","2"
978,"Kleonike","Female","Greek",,,,"Epigraphic corpus","2"
15049,"Kleonikos","Male","Greek",,,,"LGPN","2"
979,"Kleopatra","Female","Greek",,,,"Epigraphic corpus","2"
15931,"Kleopatre","Female","Greek",,,,"LGPN","2"
981,"Kleostratos","Male","Greek",,,,"Epigraphic corpus","2"
15950,"Kleusis","Ambiguous","Uncertain",,,,,"2"
13570,"Klodios","Male","Roman",,,,"Epigraphic corpus","1793"
6807,"Klonios","Male","Roman",,,,"Epigraphic corpus","2"
4876,"Klo[dia]","Female","Roman",,,,"Epigraphic corpus","2"
983,"Klyte","Female","Greek",,,,"Epigraphic corpus","2"
4595,"Koartos","Male","Roman",,,,"Epigraphic corpus","2"
2235,"Kodratos","Male","Roman","Cognomen",,,"Epigraphic corpus","2"
3574,"Koeis","Female","Uncertain",,,,"LGPN","1793"
11327,"Kointa","Female","Roman",,,,"Epigraphic corpus","1792"
3191,"Kointos","Male","Roman",,,,"Epigraphic corpus","1793"
984,"Koiranos","Male","Greek",,,,"Epigraphic corpus","2"
2467,"Koisormas","Male","Thracian",,,,"Dana Onomasticon 2014","2"
985,"Koite","Female","Greek",,,,"Epigraphic corpus","2"
10276,"Kokeios","Male","Uncertain",,,,"LGPN","2"
987,"Kokkaros","Male","Greek",,,,"Epigraphic corpus","2"
15019,"Kokkeia","Female","Roman",,,,"Epigraphic corpus","2"
2582,"Kokkeios","Male","Greek",,,,"LGPN","2"
14523,"Kollos","Male","Greek",,,,"LGPN","2"
15433,"Kollos/Kolles","Male","Greek",,,,"LGPN","2"
988,"Kolotes","Male","Greek",,,,"Epigraphic corpus","2"
989,"Komaios","Male","Greek",,,,"Epigraphic corpus","2"
12117,"Komikos","Male","Greek",,,,"LGPN","1792"
3674,"Kommodos","Male","Roman",,,,"Epigraphic corpus","1793"
10154,"Komodos","Male","Roman",,,,"Epigraphic corpus","1793"
12954,"Konnas","Male","Greek",,,,"LGPN","1792"
14498,"Konnion","Male","Greek",,,,"LGPN","2"
990,"Konon","Male","Greek",,,,"Epigraphic corpus","2"
13034,"Konstantinos","Male","Roman",,,,"Epigraphic corpus","1792"
3074,"Konstantios","Male","Roman",,,,"Epigraphic corpus","2"
4682,"Kon[stantios]","Male","Roman",,,,"Epigraphic corpus","2"
991,"Kookous","Male","Thracian",,,,"Epigraphic corpus","2"
13872,"Kopryllos","Male","Greek",,,,"LGPN","1793"
6863,"Koresnios","Male","Roman",,,,"Epigraphic corpus","1793"
6906,"Korinthia","Female","Greek",,,,"LGPN","1793"
8526,"Korinthos","Male","Greek",,,,"LGPN","2"
13289,"Korin[?]","Ambiguous","Uncertain",,,,,"1793"
5938,"Kornelia","Female","Roman",,,,"Epigraphic corpus","2"
2626,"Kornelios","Male","Roman",,,,"Epigraphic corpus","2"
2236,"Kornoutos","Male","Roman","Cognomen",,,"Epigraphic corpus","2"
993,"Koros","Male","Greek",,,,"Epigraphic corpus","2"
16667,"Korra","Female","Greek",,,,"LGPN","2"
11750,"Korrhas","Male","Uncertain",,,,,"1793"
15121,"Korris","Ambiguous","Greek",,,,"LGPN","2"
994,"Kortozous","Male","Thracian",,,,"Dana Onomasticon 2014","2"
12040,"Kosinios","Male","Roman","Gentilium",,,"Epigraphic corpus","1792"
2198,"Koskonios","Male","Roman","Gentilium",,,"Epigraphic corpus","2"
996,"Kosmas","Male","Greek",,,,"Epigraphic corpus","2"
12394,"Kosmia","Female","Greek",,,,"LGPN","1792"
16252,"Kosmiane","Female","Greek",,,,"LGPN","2"
997,"Kosmion","Male","Greek",,,,"Epigraphic corpus","2"
12438,"Kosmos","Male","Greek",,,,"LGPN","1792"
9544,"Kosoul ?","Male","Uncertain",,,,,"2"
14510,"Kothon","Male","Greek",,,,"LGPN","2"
6132,"Kotos","Male","Thracian",,,,"Dana Onomasticon 2014","2"
998,"Kotys","Male","Thracian",,,,"Dana Onomasticon 2014","2"
2237,"Kouartos","Male","Roman","Cognomen",,,"Epigraphic corpus","2"
13404,"Kouete","Female","Greek",,,,"LGPN","1793"
11481,"Kouintos (Quintos)","Male","Roman","Praenomen",,,"Epigraphic corpus","1792"
999,"Kouizeris","Female","Thracian",,,,"Dana Onomasticon 2014","2"
12603,"Koukia","Female","Roman","Gentilium",,,"Epigraphic corpus","1792"
1000,"Koulios","Male","Thracian",,,,"Dana Onomasticon 2014","2"
3384,"Kounous","Ambiguous","Uncertain",,,,"LGPN","2"
1003,"Koureis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
5342,"Koures","Male","Uncertain",,,,"LGPN","2"
11070,"Kour[?]","Ambiguous","Uncertain",,,,,"1793"
1005,"Kousitrales","Male","Thracian",,,,"Epigraphic corpus","2"
1006,"Koutheias","Male","Thracian",,,,"Dana Onomasticon 2014","2"
1007,"Kouthioulas","Male","Thracian",,,,"Dana Onomasticon 2014","2"
1008,"Kozimases","Male","Thracian",,,,"Dana Onomasticon 2014","2"
4664,"Ko[?]","Ambiguous","Uncertain",,,,,"2"
15678,"Ko[?]s","Ambiguous","Uncertain",,,,,"2"
7920,"Krassos","Male","Roman",,,,"Epigraphic corpus","2"
15017,"Kratea","Female","Greek",,,,"LGPN","2"
15464,"Krateros","Male","Greek",,,,"LGPN","2"
14966,"Kratesios","Male","Greek",,,,"LGPN","1792"
1009,"Kratidemos","Male","Greek",,,,"Epigraphic corpus","2"
1010,"Kratinos","Male","Greek",,,,"Epigraphic corpus","2"
1011,"Kratippos","Male","Greek",,,,"Epigraphic corpus","2"
1012,"Kratis","Ambiguous","Greek",,,,"Epigraphic corpus","2"
12958,"Kratisteos/Kratistes","Male","Greek",,,,"LGPN","1792"
1014,"Kratisthenes","Male","Greek",,,,"Epigraphic corpus","2"
15165,"Kratisto","Female","Greek",,,,"LGPN","2"
1015,"Kraton","Male","Greek",,,,"Epigraphic corpus","2"
10639,"Kraugas","Male","Greek",,,,"LGPN","1792"
15343,"Kraugasios","Male","Greek",,,,"LGPN","2"
14200,"Kra[?]","Ambiguous","Uncertain",,,,,"1792"
1017,"Kreino","Ambiguous","Greek",,,,"Epigraphic corpus","2"
16506,"Kreispeinos","Male","Roman",,,,"Epigraphic corpus","2"
1018,"Kresfontes","Male","Greek",,,,"Epigraphic corpus","2"
2238,"Kreskes","Male","Roman","Cognomen",,,"Epigraphic corpus","2"
1019,"Krinomenes","Male","Greek",,,,"Epigraphic corpus","2"
11298,"Krip[?]","Ambiguous","Uncertain",,,,,"1792"
3681,"Krispeina","Female","Roman",,,,"Epigraphic corpus","1793"
2239,"Krispeinos","Male","Roman","Cognomen",,,"Epigraphic corpus","2"
7714,"Krispinos","Male","Roman",,,,"Epigraphic corpus","1793"
2722,"Krispos","Male","Roman",,,,"Epigraphic corpus","2"
1020,"Kriton","Male","Greek",,,,"Epigraphic corpus","2"
1021,"Kronion","Male","Greek",,,,"Epigraphic corpus","2"
9518,"Kronis","Male","Uncertain",,,,,"1793"
15455,"Ktemene","Female","Uncertain",,,,"LGPN","2"
1022,"Ktesibios","Male","Greek",,,,"Epigraphic corpus","2"
15426,"Kuintianos","Male","Roman",,,,"Epigraphic corpus","2"
2869,"Kuintilios","Male","Roman","Gentilium",,,"Epigraphic corpus","2"
13386,"Kuintillianos","Male","Roman",,,,"Epigraphic corpus","1793"
7511,"Kuintios","Male","Roman",,,,"Epigraphic corpus","1793"
3727,"Kuintos","Male","Roman",,,,"Epigraphic corpus","1793"
1023,"Kydras","Male","Greek",,,,"Epigraphic corpus","2"
11435,"Kyetos","Male","Roman","Cognomen",,,"Epigraphic corpus","1792"
3332,"Kyinta","Female","Roman",,,,"Epigraphic corpus","2"
16707,"Kynosouros","Male","Greek",,,,,"2"
13211,"Kynthia","Female","Roman",,,,"Epigraphic corpus","1793"
12724,"Kyntianos (Quintianus)","Male","Roman",,,,"Epigraphic corpus","1792"
12339,"Kyntios (Quintius)","Male","Roman","Praenomen",,,"Epigraphic corpus","1792"
3023,"Kyrake","Female","Uncertain",,,,,"2"
6789,"Kyreina","Male","Greek",,,,"LGPN","2"
10835,"Kyrela","Female","Uncertain",,,,,"1793"
12423,"Kyrenios (Quirinius)","Male","Roman",,,,"Epigraphic corpus","1792"
9015,"Kyria","Female","Uncertain",,,,"LGPN","2"
1025,"Kyriake","Female","Greek",,,,"Epigraphic corpus","2"
1026,"Kyriakos","Male","Greek",,,,"Epigraphic corpus","2"
12489,"Kyrilas","Female","Greek",,,,"LGPN","1792"
1028,"Kyrilla","Female","Greek",,,,"Epigraphic corpus","2"
13076,"Kyrillos","Male","Greek",,,,"LGPN","1792"
1030,"Kyrsas","Male","Greek",,,,"Epigraphic corpus","2"
13101,"Kyzikios","Male","Greek",,,,"LGPN","1793"
4213,"K[?]","Male","Uncertain",,,,,"2"
4222,"K[otys]","Male","Thracian",,,,"Dana Onomasticon 2014","2"
6991,"L.","Ambiguous","Uncertain",,,,,"1793"
8488,"Labeion","Male","Uncertain",,,,"LGPN","2"
2199,"Laberis","Male","Roman","Gentilium",,,"Epigraphic corpus","2"
3026,"Lachanas","Male","Greek",,,,"LGPN","2"
1031,"Lachetas","Male","Greek",,,,"Epigraphic corpus","2"
2975,"Lada","Female","Uncertain",,,,,"2"
1032,"Ladon","Male","Greek",,,,"Epigraphic corpus","2"
10032,"Laetus","Male","Roman",,,,"Epigraphic corpus","1793"
14982,"Lainilla","Female","Roman",,,,"LGPN","1792"
1033,"Laios","Male","Greek",,,,"Epigraphic corpus","2"
2924,"Laitos","Male","Roman","Cognomen",,,"LGPN","2"
12172,"Lakritos","Male","Greek",,,,"LGPN","1792"
15262,"Lala","Female","Thracian",,,,"Dana Onomasticon 2014","2"
1035,"Lalzoa","Ambiguous","Thracian",,,,"Dana Onomasticon 2014","2"
11672,"Lamarion","Male","Greek",,,,"LGPN","2"
12171,"Lamedon","Male","Greek",,,,"LGPN","1792"
1036,"Lampito","Male","Greek",,,,"Epigraphic corpus","2"
1037,"Lampre","Female","Greek",,,,"Epigraphic corpus","2"
12225,"Lampsios","Male","Greek",,,,"LGPN","1792"
1038,"Lampyris","Female","Greek",,,,"Epigraphic corpus","2"
1039,"Landros","Male","Greek",,,,"Epigraphic corpus","2"
13749,"Laomedon","Male","Greek",,,,"LGPN","1793"
1040,"Lapepor/Lapeporis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
6827,"Largos","Male","Uncertain",,,,,"1793"
12077,"Larkia","Female","Uncertain",,,,"LGPN","1792"
12078,"Larkios","Male","Roman",,,,"LGPN","1792"
14279,"Lasios","Male","Greek",,,,"LGPN","2"
15220,"Laudike","Female","Greek",,,,"LGPN","2"
11917,"Laudikias","Male","Uncertain",,,,,"1793"
7172,"Lazaros","Male","Uncertain",,,,"LGPN","2"
15694,"Leandros","Male","Greek",,,,"LGPN","2"
1042,"Leda","Female","Greek",,,,"Epigraphic corpus","2"
1043,"Leiloos","Male","Thracian",,,,"Epigraphic corpus","2"
13011,"Lenis","Female","Greek",,,,"LGPN","1792"
1044,"Leodamas","Male","Greek",,,,"Epigraphic corpus","2"
1045,"Leokritos","Male","Greek",,,,"Epigraphic corpus","2"
12174,"Leon","Male","Greek",,,,"LGPN","1792"
1046,"Leonas","Male","Greek",,,,"Epigraphic corpus","2"
1047,"Leonides","Male","Greek",,,,"Epigraphic corpus","2"
15738,"Leonteus","Male","Greek",,,,"LGPN","2"
12247,"Leontiades","Male","Greek",,,,"LGPN","1792"
1048,"Leontiskos","Male","Greek",,,,"Epigraphic corpus","2"
4136,"Leonti[?]","Male","Greek",,,,"LGPN","2"
7990,"Leonto","Female","Greek",,,,"LGPN","2"
1049,"Leontomenes","Male","Greek",,,,"Epigraphic corpus","2"
1050,"Leosthenes","Male","Greek",,,,"Epigraphic corpus","2"
9104,"Leo[?]","Ambiguous","Uncertain",,,,,"1792"
1051,"Leptines","Male","Greek",,,,"Epigraphic corpus","2"
1052,"Lestorme","Female","Thracian",,,,"Dana Onomasticon 2014","2"
11626,"Letes","Male","Uncertain",,,,,"1793"
2591,"Leukios","Male","Greek",,,,"LGPN","2"
1054,"Leukippos","Male","Greek",,,,"Epigraphic corpus","2"
6215,"Leukollos","Male","Roman","Cognomen",,,"Epigraphic corpus","2"
13825,"Libanis","Ambiguous","Greek",,,,"LGPN","1793"
3341,"Licinius","Male","Roman","Praenomen",,,"Epigraphic corpus","2"
11482,"Ligour","Male","Roman","Cognomen",,,"Epigraphic corpus","1792"
3434,"Likinios","Male","Roman",,,,"Epigraphic corpus","2"
2200,"Likinnios","Male","Roman","Gentilium",,,"Epigraphic corpus","2"
1055,"Lilleis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
6875,"Lindas","Male","Greek",,,,"LGPN","1793"
1057,"Lokrion","Male","Greek",,,,"Epigraphic corpus","2"
2481,"Lollia","Female","Roman",,,,"Epigraphic corpus","2"
13577,"Lollianos","Male","Roman",,,,"Epigraphic corpus","1793"
14218,"Lollios","Male","Roman",,,,"Epigraphic corpus","1792"
13407,"Longeina","Female","Roman",,,,"Epigraphic corpus","1793"
2462,"Longeinos","Male","Roman",,,,"Epigraphic corpus","2"
3343,"Longina","Female","Roman",,,,"Epigraphic corpus","2"
10016,"Longinos","Male","Roman",,,,"Epigraphic corpus","1793"
9506,"Longos","Male","Roman",,,,"Epigraphic corpus","1793"
9068,"Lopos","Male","Roman",,,,"Epigraphic corpus","2"
3724,"Loppos","Male","Roman",,,,"Epigraphic corpus","1793"
1058,"Loukas","Male","Greek",,,,"Epigraphic corpus","2"
12365,"Loukia","Female","Roman",,,,"Epigraphic corpus","1792"
12798,"Loukiane (Luciana)","Female","Roman",,,,"Epigraphic corpus","1792"
3712,"Loukianos","Male","Roman",,,,"Epigraphic corpus","1793"
2240,"Loukilla","Female","Roman","Cognomen",,,"Epigraphic corpus","2"
3722,"Loukillianos","Male","Roman",,,,"Epigraphic corpus","1793"
2175,"Loukios","Male","Roman","Praenomen",,,"Epigraphic corpus","2"
16562,"Loukiros","Male","Uncertain",,,,,"2"
6610,"Loukis","Male","Uncertain",,,,"LGPN","1793"
1059,"Loukisandros","Male","Greek",,,,"Epigraphic corpus","2"
7335,"Louki[?]","Ambiguous","Uncertain",,,,,"1793"
14549,"Loukoullos","Male","Roman",,,,"Epigraphic corpus","2"
6920,"Loukretios","Male","Roman",,,,"Epigraphic corpus","2"
9765,"Louperkos","Male","Roman",,,,"Epigraphic corpus","1792"
3443,"Loupos","Male","Uncertain",,,,"LGPN","2"
9026,"Louppos","Male","Roman",,,,"Epigraphic corpus","2"
14253,"Lousia","Female","Uncertain",,,,,"2"
12522,"Lousios","Male","Roman","Praenomen",,,"Epigraphic corpus","1792"
12769,"Loustas","Male","Uncertain",,,,"LGPN","1792"
9761,"Lou[kios/pos]","Male","Uncertain",,,,"LGPN","1792"
2418,"Lucius","Male","Roman",,,,"Epigraphic corpus","2"
1061,"Lyaios","Male","Greek",,,,"Epigraphic corpus","2"
1062,"Lydos","Male","Greek",,,,"Epigraphic corpus","2"
1063,"Lykas","Male","Greek",,,,"Epigraphic corpus","2"
15791,"Lykeis","Female","Greek",,,,"LGPN","2"
15362,"Lykinos","Male","Greek",,,,"LGPN","2"
15637,"Lykion","Male","Greek",,,,"LGPN","2"
15310,"Lyko","Female","Greek",,,,"LGPN","2"
1064,"Lykomedes","Male","Greek",,,,"Epigraphic corpus","2"
15146,"Lykon","Male","Greek",,,,"LGPN","2"
1065,"Lykos","Male","Greek",,,,"Epigraphic corpus","2"
15035,"Lykourgos","Male","Greek",,,,"LGPN","2"
15493,"Lysandra","Female","Greek",,,,"LGPN","2"
1066,"Lysanias","Male","Greek",,,,"Epigraphic corpus","2"
10478,"Lysias","Male","Greek",,,,"LGPN","1792"
15190,"Lysidike","Female","Greek",,,,"LGPN","2"
1067,"Lysikrates","Male","Greek",,,,"Epigraphic corpus","2"
1068,"Lysimachos","Male","Greek",,,,"Epigraphic corpus","2"
6481,"L[?]","Ambiguous","Uncertain",,,,,"1793"
3761,"Madagaua","Female","Uncertain",,,,"LGPN","2"
3758,"Madini","Female","Uncertain",,,,"LGPN","2"
8093,"Magianos","Male","Roman",,,,"Epigraphic corpus","2"
11933,"Magios","Male","Roman",,,,"Epigraphic corpus","1793"
3014,"Magna","Female","Uncertain",,,,"LGPN","1793"
1069,"Magnion","Male","Greek",,,,"Epigraphic corpus","2"
9979,"Magnos","Male","Greek",,,,"LGPN","2"
1070,"Maiandria","Female","Greek",,,,"Epigraphic corpus","2"
2923,"Maikios","Male","Roman","Gentilium",,,"Epigraphic corpus","2"
2459,"Mailios","Male","Roman",,,,"Epigraphic corpus","2"
1072,"Maistas","Male","Thracian",,,,"Dana Onomasticon 2014","2"
14958,"Makarios","Male","Uncertain",,,,"LGPN","1792"
1073,"Makedon","Male","Greek",,,,"Epigraphic corpus","2"
12753,"Makedonios","Male","Uncertain",,,,"LGPN","1792"
14283,"Makedonis","Male","Uncertain",,,,,"2"
2715,"Maker","Male","Roman",,,,"Epigraphic corpus","2"
1074,"Makesala","Female","Thracian",,,,"Dana Onomasticon 2014","2"
1075,"Makesatos","Male","Thracian",,,,"Dana Onomasticon 2014","2"
1076,"Makos","Male","Thracian",,,,"Dana Onomasticon 2014","2"
3383,"Makou","Female","Greek",,,,"LGPN","2"
1077,"Makreine","Male","Greek",,,,"Epigraphic corpus","2"
11962,"Makrinos","Male","Roman",,,,"Epigraphic corpus","1793"
12351,"Mak[?]","Ambiguous","Uncertain",,,,,"1792"
2201,"Malius","Male","Roman","Gentilium",,,"Epigraphic corpus","2"
3391,"Mama","Female","Thracian",,,,"Dana Onomasticon 2014","2"
2283,"Mamaia","Female","Uncertain",,,,,"1793"
1078,"Mamakoute","Female","Thracian",,,,"Epigraphic corpus","2"
15341,"Mamalios","Male","Uncertain",,,,"LGPN","2"
6899,"Mamata","Female","Greek",,,,"LGPN","1793"
14954,"Mamilios","Male","Roman","Gentilium",,,"Epigraphic corpus","1792"
15241,"Mammia","Female","Greek",,,,"LGPN","2"
1079,"Mandron","Male","Greek",,,,"Epigraphic corpus","2"
15823,"Mandrostratos","Male","Greek",,,,"LGPN","2"
16242,"Manes","Male","Greek",,,,"LGPN","2"
14056,"Manlios","Male","Roman",,,,"Epigraphic corpus","2"
2419,"Manneius","Male","Roman",,,,"Epigraphic corpus","2"
1082,"Manta","Male","Thracian",,,,"Dana Onomasticon 2014","2"
3116,"Mantennios","Male","Uncertain",,,,,"1793"
1083,"Mantitheos","Male","Greek",,,,"Epigraphic corpus","2"
1084,"Manto","Female","Greek",,,,"Epigraphic corpus","2"
5943,"Marcus","Female","Roman","Praenomen",,,"Epigraphic corpus","2"
4699,"Marena","Female","Uncertain",,,,,"2"
4650,"Maria","Female","Greek",,,,"LGPN","2"
3141,"Marina","Female","Uncertain",,,,,"2"
1086,"Marinos","Male","Greek",,,,"Epigraphic corpus","2"
2202,"Marios","Male","Roman","Gentilium",,,"Epigraphic corpus","2"
12880,"Markelinos","Male","Roman",,,,"Epigraphic corpus","2"
13462,"Markella","Female","Roman",,,,"Epigraphic corpus","1793"
13156,"Markelleinos","Male","Roman",,,,"Epigraphic corpus","1793"
2452,"Markellos","Male","Roman",,,,"Epigraphic corpus","2"
2688,"Markia","Female","Roman",,,,"Epigraphic corpus","2"
9144,"Markiane","Female","Roman",,,,"Epigraphic corpus","2"
2659,"Markianos / Markeianos","Male","Roman",,,,"Epigraphic corpus","2"
2176,"Markos","Male","Roman","Praenomen",,,"Epigraphic corpus","2"
13106,"Markos (?)","Male","Roman",,,,"Epigraphic corpus","1793"
1087,"Maron","Male","Greek",,,,"Epigraphic corpus","2"
2446,"Maronis","Female","Greek",,,,"LGPN","2"
1088,"Maros","Male","Thracian",,,,"Epigraphic corpus","2"
3173,"Marteinos","Male","Roman",,,,"Epigraphic corpus","1793"
15339,"Martha","Female","Uncertain",,,,"LGPN","2"
3107,"Martiales","Male","Roman",,,,"Epigraphic corpus","1793"
12878,"Martialis","Male","Roman",,,,"Epigraphic corpus","2"
2930,"Martialos","Male","Roman",,,,"Epigraphic corpus","2"
11800,"Martima","Female","Roman",,,,"Epigraphic corpus","1793"
9653,"Marto[?]","Female","Uncertain",,,,,"1793"
1089,"Martysoura","Female","Thracian",,,,"Dana Onomasticon 2014","2"
6533,"Marylleinos","Male","Roman","Cognomen",,,"Epigraphic corpus","2"
11102,"Maschlos","Male","Greek",,,,"LGPN","1793"
3133,"Masklos","Ambiguous","Uncertain",,,,"LGPN","1793"
6672,"Maternos","Male","Roman",,,,"Epigraphic corpus","2"
1090,"Matero","Female","Greek",,,,"Epigraphic corpus","2"
11994,"Matidia","Female","Roman",,,,"Epigraphic corpus","1792"
15435,"Matras","Ambiguous","Greek",,,,"LGPN","2"
1091,"Matricha","Female","Greek",,,,"Epigraphic corpus","2"
1092,"Matris","Female","Greek",,,,"Epigraphic corpus","2"
1093,"Matro","Female","Greek",,,,"Epigraphic corpus","2"
15385,"Matrodora","Female","Greek",,,,"LGPN","2"
1095,"Matrodoros","Male","Greek",,,,"Epigraphic corpus","2"
1096,"Matron","Male","Greek",,,,"Epigraphic corpus","2"
2958,"Matrona","Female","Roman",,,,"Epigraphic corpus","2"
11960,"Mauros","Male","Greek",,,,"LGPN","1793"
4703,"Maxeiminos","Male","Roman",,,,"Epigraphic corpus","2"
12411,"Maxima","Female","Roman",,,,"Epigraphic corpus","1792"
3073,"Maximianos","Male","Roman",,,,"Epigraphic corpus","2"
11121,"Maximina","Female","Roman",,,,"Epigraphic corpus","1793"
3147,"Maximinos","Male","Roman",,,,"Epigraphic corpus","2"
2241,"Maximos","Male","Roman","Cognomen",,,"Epigraphic corpus","2"
4621,"Maximus","Male","Roman",,,,"Epigraphic corpus","2"
4680,"Maxim[ianos]","Male","Roman",,,,"Epigraphic corpus","2"
13992,"Mazaios","Male","Greek",,,,"LGPN","2"
7033,"Ma[?]","Ambiguous","Uncertain",,,,,"2"
1097,"Medaria","Female","Greek",,,,"Epigraphic corpus","2"
1098,"Medistas","Male","Thracian",,,,"Dana Onomasticon 2014","2"
1100,"Mefazoula","Female","Thracian",,,,"Dana Onomasticon 2014","2"
1101,"Megakles","Male","Greek",,,,"Epigraphic corpus","2"
1102,"Megakreon","Male","Greek",,,,"Epigraphic corpus","2"
1103,"Megas","Male","Greek",,,,"Epigraphic corpus","2"
1104,"Megathymos","Male","Greek",,,,"Epigraphic corpus","2"
3906,"Mega[?]","Male","Greek",,,,"LGPN","2"
8802,"Megistes","Male","Greek",,,,"LGPN","1792"
1105,"Meidias","Male","Greek",,,,"Epigraphic corpus","2"
1106,"Meidon","Male","Greek",,,,"Epigraphic corpus","2"
1107,"Melampous","Female","Greek",,,,"Epigraphic corpus","2"
1108,"Melanippides","Male","Greek",,,,"Epigraphic corpus","2"
1110,"Melanthios","Male","Greek",,,,"Epigraphic corpus","2"
14268,"Melifthongos","Male","Greek",,,,"LGPN","2"
12524,"Melikertes","Male","Greek",,,,"LGPN","1792"
15330,"Melitine","Female","Greek",,,,"LGPN","2"
1112,"Melixo","Ambiguous","Greek",,,,"Epigraphic corpus","2"
1113,"Melon","Male","Greek",,,,"Epigraphic corpus","2"
1115,"Melseon","Male","Greek",,,,"Epigraphic corpus","2"
15372,"Memios","Male","Greek",,,,"LGPN","2"
14320,"Memmios","Male","Roman",,,,"Epigraphic corpus","2"
1117,"Memnon","Male","Greek",,,,"Epigraphic corpus","2"
14415,"Menakon","Male","Greek",,,,"LGPN","2"
1118,"Menalkes","Male","Greek",,,,"Epigraphic corpus","2"
1119,"Menandros","Male","Greek",,,,"Epigraphic corpus","2"
13883,"Menas","Male","Greek",,,,"LGPN","2"
15346,"Mendas","Male","Greek",,,,"LGPN","2"
14189,"Mendidoros","Male","Greek",,,,"LGPN","2"
10544,"Mendra","Female","Thracian",,,,"Dana Onomasticon 2014","1792"
16179,"Menecharmos","Male","Greek",,,,"LGPN","2"
1120,"Menedemos","Male","Greek",,,,"Epigraphic corpus","2"
1121,"Menefilos","Male","Greek",,,,"Epigraphic corpus","2"
1122,"Menefron","Male","Greek",,,,"Epigraphic corpus","2"
1123,"Menekles","Male","Greek",,,,"Epigraphic corpus","2"
