personkey,inscriptionkey,ethnicity,gender,class
4005,2450,Thracian,Male,Personal name
9604,9603,Thracian,Male,Parent name
9604,9603,Thracian,Male,Personal name
10670,11095,Thracian,Male,Parent name
10670,11095,Thracian,Male,Personal name
15116,14673,Thracian,Male,Parent name
15116,14673,Thracian,Male,Personal name
7815,7601,Thracian,Male,Parent name
7815,7601,Thracian,Ambiguous,Personal name
10349,10347,Thracian,Male,Parent name
10349,10347,Thracian,Female,Personal name
9547,9546,Thracian,Male,Parent name
9547,9546,Thracian,Male,Personal name
9383,9381,Thracian,Male,Parent name
9383,9381,Thracian,Male,Personal name
8138,8135,Roman,Female,Partner name
8138,8135,Thracian,Male,Parent name
8138,8135,Roman,Male,Personal name
8138,8135,Roman,Male,Personal name
8138,8135,Thracian,Male,Personal name
8138,8135,Greek,Male,Personal name
11633,11624,Thracian,Male,Parent name
11633,11624,Thracian,Male,Personal name
7256,7244,Thracian,Male,Parent name
7256,7244,Thracian,Male,Personal name
8600,8597,Thracian,Male,Parent name
8600,8597,Thracian,Male,Personal name
5962,5961,Thracian,Male,Parent name
5962,5961,Thracian,Male,Personal name
10797,10790,Thracian,Male,Parent name
10797,10790,Thracian,Ambiguous,Personal name
4006,2450,Thracian,Male,Parent name
4006,2450,Thracian,Male,Personal name
7872,8228,Thracian,Male,Parent name
7872,8228,Thracian,Male,Personal name
9584,9583,Thracian,Male,Parent name
9584,9583,Thracian,Male,Personal name
3974,2448,Thracian,Male,Parent name
3974,2448,Thracian,Male,Personal name
7613,7601,Thracian,Male,Parent name
7613,7601,Thracian,Male,Personal name
7897,7601,Thracian,Male,Parent name
7897,7601,Thracian,Male,Personal name
10742,10741,Thracian,Male,Parent name
10742,10741,Thracian,Male,Personal name
7751,7601,Thracian,Male,Parent name
7751,7601,Thracian,Male,Personal name
16027,16020,Thracian,Male,Parent name
16027,16020,Thracian,Female,Personal name
7843,7601,Thracian,Male,Parent name
7843,7601,Thracian,Male,Personal name
4078,2493,Thracian,Male,Parent name
4078,2493,Thracian,Male,Personal name
7201,7183,Thracian,Ambiguous,Parent name
7201,7183,Thracian,Male,Personal name
11463,11492,Thracian,Female,Parent name
11463,11492,Thracian,Female,Personal name
8449,8446,Thracian,Male,Parent name
8449,8446,Thracian,Male,Personal name
13316,13315,Thracian,Male,Parent name
13316,13315,Thracian,Male,Personal name
8378,10523,Thracian,Male,Parent name
8378,10523,Thracian,Male,Personal name
11331,11318,Thracian,Male,Partner name
11331,11318,Thracian,Male,Parent name
11331,11318,Thracian,Female,Personal name
11328,11317,Roman,Female,Partner name
11328,11317,Thracian,Male,Parent name
11328,11317,Thracian,Male,Personal name
7889,7601,Thracian,Male,Parent name
7889,7601,Thracian,Male,Personal name
7758,7601,Thracian,Male,Parent name
7758,7601,Thracian,Male,Personal name
10361,10360,Thracian,Male,Parent name
10361,10360,Thracian,Male,Personal name
9077,9076,Thracian,Male,Parent name
9077,9076,Thracian,Male,Personal name
4809,3457,Thracian,Male,Parent name
4809,3457,Thracian,Male,Personal name
13220,13215,Thracian,Male,Parent name
13220,13215,Thracian,Female,Personal name
11382,11668,Greek,Female,Partner name
11382,11668,Thracian,Male,Parent name
11382,11668,Thracian,Male,Personal name
8586,8582,Thracian,Male,Parent name
8586,8582,Thracian,Male,Personal name
13460,13461,Thracian,Male,Parent name
13460,13461,Roman,Male,Personal name
13460,13461,Thracian,Male,Personal name
8102,8100,Thracian,Male,Grandparent name
8102,8100,Uncertain,Female,Partner name
8102,8100,Thracian,Male,Parent name
8102,8100,Thracian,Male,Personal name
6910,6905,Thracian,Male,Parent name
6910,6905,Thracian,Male,Personal name
11080,11046,Thracian,Female,Partner name
11080,11046,Thracian,Male,Parent name
11080,11046,Thracian,Male,Personal name
5535,2916,Thracian,Male,Parent name
5535,2916,Thracian,Male,Personal name
16022,16020,Thracian,Male,Parent name
16022,16020,Thracian,Male,Personal name
16022,16020,Roman,Male,Personal name
7878,7601,Thracian,Male,Parent name
7878,7601,Thracian,Male,Personal name
10787,10785,Thracian,Male,Parent name
10787,10785,Thracian,Male,Personal name
7958,7954,Greek,Male,Grandparent name
7958,7954,Thracian,Male,Parent name
7958,7954,Thracian,Male,Personal name
9276,9272,Thracian,Male,Parent name
9276,9272,Thracian,Male,Personal name
4508,3183,Thracian,Male,Parent name
4508,3183,Thracian,Male,Personal name
8710,8708,Thracian,Female,Parent name
8710,8708,Thracian,Male,Personal name
7723,7601,Thracian,Male,Parent name
7723,7601,Thracian,Male,Personal name
7801,7601,Thracian,Male,Parent name
7801,7601,Thracian,Male,Personal name
10435,10434,Thracian,Male,Parent name
10435,10434,Thracian,Male,Personal name
7192,7183,Thracian,Male,Parent name
7192,7183,Thracian,Male,Personal name
8624,8625,Thracian,Male,Parent name
8624,8625,Thracian,Male,Personal name
13533,13531,Thracian,Male,Parent name
13533,13531,Thracian,Male,Personal name
7726,7220,Thracian,Male,Parent name
7726,7220,Thracian,Male,Personal name
4851,3274,Thracian,Male,Parent name
4851,3274,Thracian,Male,Personal name
4851,3274,Roman,Male,Personal name
7777,7601,Thracian,Male,Parent name
7777,7601,Thracian,Male,Personal name
7775,7601,Thracian,Male,Parent name
7775,7601,Thracian,Male,Personal name
13766,13755,Thracian,Male,Parent name
13766,13755,Thracian,Male,Personal name
15880,15857,Thracian,Female,Parent name
15880,15857,Thracian,Female,Personal name
7726,7601,Thracian,Male,Parent name
7726,7601,Thracian,Male,Personal name
10353,10350,Thracian,Male,Parent name
10353,10350,Thracian,Female,Personal name
16196,16193,Thracian,Female,Parent name
16196,16193,Thracian,Male,Personal name
8711,8708,Thracian,Female,Parent name
8711,8708,Thracian,Male,Personal name
7780,7601,Thracian,Male,Parent name
7780,7601,Thracian,Male,Personal name
7749,7601,Thracian,Male,Parent name
7749,7601,Thracian,Ambiguous,Personal name
10070,10069,Thracian,Male,Parent name
10070,10069,Thracian,Male,Personal name
7861,7601,Thracian,Male,Parent name
7861,7601,Thracian,Male,Personal name
