personkey,inscriptionkey,ethnicity,gender,class
4477,2827,Greek,Male,Parent name
14037,14002,Greek,Female,Parent name
14037,14002,Greek,Male,Personal name
5834,3483,Greek,Female,Personal name
5834,3483,Greek,Female,Parent name
5774,3163,Greek,Male,Parent name
5774,3163,Greek,Male,Personal name
14169,14166,Greek,Male,Personal name
14169,14166,Greek,Male,Parent name
3917,3217,Greek,Male,Personal name
3917,3217,Greek,Male,Parent name
16217,16200,Greek,Female,Personal name
16217,16200,Greek,Male,Parent name
16217,16200,Roman,Female,Personal name
4556,2862,Greek,Male,Personal name
4556,2862,Greek,Male,Parent name
11826,11825,Greek,Male,Parent name
11826,11825,Greek,Male,Personal name
4972,3747,Greek,Male,Personal name
4972,3747,Greek,Male,Parent name
5558,6083,Greek,Male,Parent name
5558,6083,Greek,Male,Personal name
5236,2936,Greek,Male,Parent name
5236,2936,Greek,Male,Personal name
5236,2936,Roman,Male,Personal name
5378,2774,Greek,Male,Personal name
5378,2774,Greek,Male,Parent name
15451,14858,Greek,Male,Personal name
15451,14858,Greek,Male,Parent name
12216,12146,Greek,Male,Personal name
12216,12146,Greek,Male,Parent name
5559,6083,Greek,Male,Personal name
5559,6083,Greek,Male,Parent name
12557,12543,Greek,Female,Parent name
12557,12543,Greek,Male,Personal name
6332,6328,Greek,Male,Personal name
6332,6328,Greek,Male,Parent name
5312,2648,Greek,Male,Personal name
5312,2648,Greek,Male,Parent name
5373,2771,Greek,Female,Parent name
5373,2771,Greek,Male,Personal name
13575,15545,Greek,Male,Personal name
13575,15545,Greek,Male,Personal name
13575,15545,Greek,Male,Parent name
9265,9262,Greek,Female,Parent name
9265,9262,Greek,Male,Personal name
8796,8795,Greek,Male,Parent name
8796,8795,Greek,Male,Personal name
3931,2403,Greek,Male,Parent name
3931,2403,Greek,Male,Personal name
8362,8360,Greek,Male,Parent name
8362,8360,Greek,Male,Personal name
15161,14730,Greek,Male,Personal name
15161,14730,Greek,Male,Parent name
10013,10011,Greek,Male,Parent name
10013,10011,Roman,Male,Personal name
10013,10011,Greek,Male,Personal name
15166,14733,Greek,Male,Parent name
15166,14733,Greek,Female,Personal name
5860,3364,Greek,Male,Parent name
5860,3364,Greek,Male,Personal name
5090,2535,Greek,Male,Parent name
5090,2535,Roman,Male,Personal name
5090,2535,Greek,Male,Personal name
5871,3376,Greek,Male,Parent name
5871,3376,Greek,Male,Personal name
5548,2916,Greek,Male,Personal name
5548,2916,Greek,Male,Parent name
4675,3068,Greek,Male,Parent name
4675,3068,Greek,Male,Personal name
14277,14274,Greek,Male,Parent name
14277,14274,Greek,Male,Personal name
12201,12145,Greek,Male,Personal name
12201,12145,Greek,Male,Parent name
14937,14569,Greek,Male,Parent name
14937,14569,Greek,Male,Personal name
8671,8670,Greek,Female,Personal name
8671,8670,Greek,Male,Parent name
13915,13914,Greek,Male,Personal name
13915,13914,Greek,Male,Parent name
15138,14721,Greek,Female,Personal name
15138,14721,Greek,Female,Parent name
5757,3535,Greek,Male,Parent name
5757,3535,Greek,Male,Personal name
5786,3163,Greek,Male,Parent name
5786,3163,Greek,Male,Personal name
5108,2535,Greek,Male,Personal name
5108,2535,Greek,Male,Parent name
5108,2535,Roman,Male,Personal name
14463,14461,Greek,Male,Parent name
14463,14461,Greek,Male,Personal name
6431,6425,Greek,Male,Personal name
6431,6425,Greek,Male,Parent name
5728,3520,Greek,Male,Parent name
5728,3520,Greek,Male,Personal name
9621,9620,Greek,Male,Parent name
9621,9620,Greek,Male,Personal name
5784,3163,Greek,Female,Personal name
5784,3163,Greek,Male,Parent name
15486,14884,Greek,Male,Parent name
15486,14884,Greek,Male,Personal name
5150,2921,Greek,Male,Personal name
5150,2921,Greek,Male,Parent name
5150,2921,Roman,Male,Personal name
12163,12141,Greek,Male,Parent name
12163,12141,Greek,Male,Personal name
5207,2936,Greek,Female,Parent name
5207,2936,Greek,Female,Personal name
5207,2936,Roman,Male,Personal name
5207,2936,Roman,Male,Personal name
5554,2916,Greek,Male,Personal name
5554,2916,Greek,Male,Parent name
11278,11275,Greek,Male,Personal name
11278,11275,Greek,Male,Parent name
5135,2921,Greek,Female,Personal name
5135,2921,Greek,Male,Parent name
5135,2921,Roman,Male,Personal name
11758,11757,Greek,Male,Personal name
11758,11757,Greek,Male,Parent name
12283,12145,Greek,Male,Parent name
12283,12145,Greek,Male,Personal name
15438,14850,Greek,Male,Parent name
15438,14850,Greek,Male,Personal name
8208,8193,Greek,Male,Personal name
8208,8193,Greek,Male,Parent name
5234,2936,Greek,Male,Personal name
5234,2936,Greek,Male,Parent name
5234,2936,Roman,Male,Personal name
9631,9630,Greek,Male,Parent name
9631,9630,Greek,Male,Personal name
9631,9630,Roman,Male,Grandparent name
5563,2916,Greek,Male,Parent name
5563,2916,Greek,Male,Personal name
8841,8840,Greek,Female,Personal name
8841,8840,Greek,Male,Parent name
4724,3204,Greek,Male,Personal name
4724,3204,Greek,Male,Parent name
4273,2712,Greek,Male,Personal name
4273,2712,Greek,Male,Parent name
15250,14773,Greek,Male,Parent name
15250,14773,Greek,Female,Personal name
14443,14441,Greek,Male,Personal name
14443,14441,Greek,Male,Parent name
15740,15730,Greek,Female,Personal name
15740,15730,Greek,Male,Parent name
5520,2788,Greek,Male,Parent name
5520,2788,Greek,Male,Personal name
5661,2978,Greek,Male,Parent name
5661,2978,Greek,Male,Personal name
4111,2527,Greek,Male,Parent name
4111,2527,Greek,Male,Personal name
5883,3381,Greek,Male,Parent name
5883,3381,Greek,Male,Partner name
5883,3381,Greek,Female,Personal name
7503,7496,Greek,Male,Personal name
7503,7496,Greek,Male,Parent name
14997,14609,Greek,Male,Parent name
14997,14609,Greek,Male,Personal name
14401,14398,Greek,Male,Parent name
14401,14398,Greek,Female,Personal name
15230,14763,Greek,Female,Personal name
15230,14763,Greek,Male,Parent name
12194,12145,Greek,Male,Personal name
12194,12145,Greek,Male,Parent name
4133,2552,Greek,Male,Parent name
4133,2552,Greek,Male,Personal name
4449,2812,Greek,Male,Personal name
4449,2812,Greek,Male,Parent name
14022,14002,Greek,Male,Personal name
14022,14002,Greek,Male,Parent name
15698,15691,Greek,Male,Personal name
15698,15691,Greek,Male,Parent name
4289,6035,Greek,Male,Parent name
4289,6035,Greek,Male,Personal name
5457,3596,Greek,Male,Personal name
5457,3596,Greek,Female,Partner name
5457,3596,Greek,Male,Parent name
14388,14387,Greek,Male,Parent name
14388,14387,Greek,Male,Personal name
4295,2712,Greek,Male,Parent name
4295,2712,Greek,Male,Personal name
5866,3371,Greek,Male,Partner name
5866,3371,Greek,Male,Parent name
5866,3371,Greek,Female,Personal name
7781,7601,Greek,Male,Parent name
7781,7601,Greek,Male,Personal name
5766,3163,Greek,Male,Personal name
5766,3163,Greek,Male,Parent name
15006,14612,Greek,Male,Parent name
15006,14612,Greek,Female,Personal name
11637,11624,Greek,Male,Parent name
11637,11624,Greek,Male,Personal name
15507,14895,Greek,Male,Personal name
15507,14895,Greek,Male,Parent name
7251,7246,Greek,Male,Personal name
7251,7246,Greek,Male,Parent name
8863,8861,Greek,Male,Parent name
8863,8861,Greek,Male,Personal name
15490,14887,Greek,Female,Personal name
15490,14887,Greek,Male,Parent name
14548,14545,Greek,Male,Parent name
14548,14545,Greek,Male,Personal name
4269,2854,Greek,Male,Parent name
4269,2854,Greek,Male,Personal name
4374,3099,Greek,Male,Parent name
4374,3099,Greek,Male,Personal name
5253,2936,Roman,Male,Personal name
5253,2936,Greek,Male,Parent name
5253,2936,Greek,Male,Personal name
14028,14002,Greek,Male,Personal name
14028,14002,Greek,Male,Parent name
15272,14784,Greek,Male,Parent name
15272,14784,Greek,Female,Personal name
7900,7601,Greek,Male,Parent name
7900,7601,Greek,Male,Personal name
15837,15832,Greek,Male,Parent name
15837,15832,Greek,Male,Personal name
5256,2936,Greek,Female,Personal name
5256,2936,Greek,Male,Grandparent name
5256,2936,Roman,Male,Personal name
5256,2936,Greek,Male,Parent name
15234,14764,Greek,Male,Personal name
15234,14764,Greek,Male,Parent name
14492,14490,Greek,Male,Personal name
14492,14490,Greek,Male,Parent name
12280,12145,Greek,Male,Personal name
12280,12145,Greek,Male,Parent name
5012,2916,Greek,Male,Parent name
5012,2916,Greek,Male,Personal name
6421,6420,Greek,Male,Personal name
6421,6420,Greek,Male,Parent name
4368,2758,Greek,Male,Parent name
4368,2758,Greek,Female,Personal name
12399,12380,Greek,Male,Parent name
12399,12380,Greek,Male,Partner name
12399,12380,Greek,Female,Personal name
12207,12145,Greek,Male,Personal name
12207,12145,Greek,Male,Parent name
5448,3601,Greek,Male,Parent name
5448,3601,Greek,Male,Personal name
15436,14849,Greek,Male,Personal name
15436,14849,Greek,Ambiguous,Parent name
4731,3209,Greek,Female,Personal name
4731,3209,Greek,Male,Parent name
11982,11970,Greek,Male,Personal name
11982,11970,Greek,Male,Parent name
11117,11095,Greek,Male,Personal name
11117,11095,Roman,Male,Personal name
11117,11095,Greek,Male,Parent name
15288,14789,Greek,Male,Personal name
15288,14789,Greek,Male,Parent name
15753,15752,Greek,Male,Parent name
15753,15752,Greek,Male,Personal name
5635,3163,Greek,Male,Parent name
5635,3163,Greek,Male,Personal name
4989,3651,Greek,Male,Personal name
4989,3651,Greek,Male,Parent name
8265,8193,Greek,Male,Parent name
8265,8193,Greek,Male,Personal name
5601,2969,Greek,Male,Parent name
5601,2969,Greek,Male,Personal name
15192,14744,Greek,Male,Personal name
15192,14744,Greek,Male,Parent name
11911,11907,Greek,Male,Parent name
11911,11907,Greek,Male,Personal name
3880,2318,Greek,Male,Personal name
3880,2318,Greek,Male,Parent name
4281,2712,Greek,Male,Parent name
4281,2712,Greek,Male,Personal name
4258,2712,Greek,Male,Personal name
4258,2712,Greek,Male,Parent name
12440,12437,Roman,Female,Partner name
12440,12437,Roman,Male,Personal name
12440,12437,Greek,Male,Personal name
12440,12437,Greek,Male,Parent name
14335,14327,Greek,Male,Parent name
14335,14327,Greek,Male,Personal name
15008,14613,Greek,Female,Personal name
15008,14613,Greek,Male,Parent name
4973,3746,Greek,Male,Personal name
4973,3746,Greek,Male,Parent name
5449,3600,Greek,Male,Personal name
5449,3600,Thracian,Female,Partner name
5449,3600,Greek,Male,Parent name
5623,3306,Greek,Male,Parent name
5623,3306,Greek,Male,Personal name
5778,3163,Greek,Male,Parent name
5778,3163,Greek,Male,Personal name
15031,14629,Greek,Ambiguous,Personal name
15031,14629,Greek,Male,Parent name
5279,2936,Greek,Male,Parent name
5279,2936,Greek,Male,Personal name
5279,2936,Roman,Male,Personal name
15270,14784,Greek,Male,Parent name
15270,14784,Greek,Female,Personal name
4296,2712,Greek,Male,Parent name
4296,2712,Greek,Male,Personal name
14310,14308,Greek,Male,Parent name
14310,14308,Greek,Male,Personal name
15268,14784,Greek,Male,Personal name
15268,14784,Greek,Male,Parent name
15173,14736,Greek,Male,Personal name
15173,14736,Greek,Ambiguous,Parent name
5565,2916,Greek,Female,Personal name
5565,2916,Greek,Male,Parent name
15737,15733,Greek,Male,Parent name
15737,15733,Greek,Male,Personal name
4711,3154,Greek,Male,Parent name
4711,3154,Greek,Male,Personal name
5089,2535,Greek,Male,Personal name
5089,2535,Greek,Male,Parent name
5089,2535,Roman,Male,Personal name
7997,7996,Greek,Female,Personal name
7997,7996,Greek,Male,Parent name
15231,14763,Greek,Male,Parent name
15231,14763,Greek,Male,Personal name
5432,3609,Greek,Male,Parent name
5432,3609,Greek,Male,Personal name
5709,3505,Greek,Male,Personal name
5709,3505,Greek,Male,Parent name
4179,2616,Greek,Male,Parent name
4179,2616,Greek,Male,Personal name
14956,14585,Greek,Male,Parent name
14956,14585,Greek,Female,Personal name
5216,2936,Greek,Male,Parent name
5216,2936,Greek,Male,Personal name
5216,2936,Roman,Male,Personal name
5216,2936,Roman,Male,Personal name
16420,16410,Greek,Female,Personal name
16420,16410,Greek,Female,Parent name
15485,14883,Greek,Female,Personal name
15485,14883,Greek,Male,Parent name
12425,12387,Greek,Female,Parent name
12425,12387,Greek,Male,Personal name
15323,14805,Greek,Male,Personal name
15323,14805,Greek,Male,Parent name
4120,2540,Greek,Male,Parent name
4120,2540,Greek,Female,Personal name
12715,12701,Roman,Male,Personal name
12715,12701,Greek,Male,Personal name
12715,12701,Greek,Male,Parent name
12715,12701,Roman,Female,Partner name
10693,10689,Greek,Male,Parent name
10693,10689,Greek,Female,Personal name
10693,10689,Roman,Male,Partner name
10693,10689,Roman,Female,Personal name
4090,2505,Greek,Male,Personal name
4090,2505,Greek,Male,Parent name
12185,12145,Greek,Male,Personal name
12185,12145,Greek,Male,Parent name
5559,2916,Greek,Male,Personal name
5559,2916,Greek,Male,Parent name
6449,6447,Greek,Male,Parent name
6449,6447,Greek,Male,Personal name
14452,14451,Greek,Male,Parent name
14452,14451,Greek,Male,Personal name
12248,12145,Greek,Male,Parent name
12248,12145,Greek,Male,Personal name
13753,13752,Greek,Male,Personal name
13753,13752,Greek,Male,Parent name
16257,16233,Greek,Male,Parent name
16257,16233,Greek,Male,Personal name
15199,14749,Greek,Male,Parent name
15199,14749,Greek,Female,Personal name
5489,3571,Greek,Male,Personal name
5489,3571,Greek,Male,Parent name
5489,3571,Thracian,Female,Partner name
14942,14577,Greek,Male,Parent name
14942,14577,Greek,Male,Personal name
5411,3625,Greek,Male,Parent name
5411,3625,Greek,Female,Personal name
10501,12634,Greek,Male,Personal name
10501,12634,Greek,Male,Parent name
10501,12634,Roman,Male,Personal name
14962,14587,Greek,Male,Parent name
14962,14587,Greek,Female,Personal name
11888,11886,Greek,Male,Personal name
11888,11886,Greek,Male,Parent name
4210,2692,Greek,Male,Parent name
4210,2692,Greek,Male,Personal name
5569,2916,Greek,Male,Parent name
5569,2916,Greek,Male,Personal name
15028,14628,Greek,Male,Parent name
15028,14628,Greek,Female,Personal name
15790,15782,Greek,Female,Personal name
15790,15782,Greek,Male,Parent name
14405,14402,Greek,Female,Parent name
14405,14402,Greek,Male,Personal name
3876,2304,Greek,Male,Parent name
3876,2304,Greek,Male,Personal name
4573,2878,Greek,Male,Parent name
4573,2878,Greek,Female,Personal name
12424,12387,Greek,Female,Personal name
12424,12387,Greek,Male,Parent name
12424,12387,Roman,Male,Personal name
12242,12145,Greek,Male,Personal name
12242,12145,Greek,Male,Parent name
3915,2386,Greek,Male,Parent name
3915,2386,Greek,Female,Personal name
11704,11703,Greek,Male,Parent name
11704,11703,Greek,Male,Personal name
11704,11703,Thracian,Female,Partner name
4352,2745,Greek,Male,Personal name
4352,2745,Greek,Male,Parent name
14278,14274,Greek,Male,Parent name
14278,14274,Greek,Male,Personal name
5097,2535,Greek,Male,Personal name
5097,2535,Roman,Male,Personal name
5097,2535,Greek,Male,Parent name
11657,11655,Greek,Male,Parent name
11657,11655,Greek,Male,Personal name
12170,12145,Greek,Male,Personal name
12170,12145,Greek,Male,Parent name
11484,11486,Greek,Female,Parent name
11484,11486,Greek,Ambiguous,Personal name
15016,14865,Greek,Male,Parent name
15016,14865,Greek,Female,Personal name
5266,2936,Greek,Male,Parent name
5266,2936,Greek,Male,Personal name
5266,2936,Roman,Male,Personal name
15434,14848,Greek,Male,Personal name
15434,14848,Greek,Male,Parent name
6069,6067,Greek,Male,Personal name
6069,6067,Greek,Male,Parent name
5570,2916,Greek,Male,Parent name
5570,2916,Greek,Male,Personal name
4571,2877,Greek,Male,Parent name
4571,2877,Greek,Male,Personal name
14410,14409,Greek,Male,Personal name
14410,14409,Greek,Female,Parent name
11468,11491,Greek,Female,Personal name
11468,11491,Greek,Male,Parent name
5833,3484,Greek,Male,Parent name
5833,3484,Greek,Male,Personal name
6092,6091,Greek,Male,Parent name
6092,6091,Greek,Male,Personal name
11279,11275,Greek,Female,Personal name
11279,11275,Greek,Male,Parent name
11279,11275,Greek,Male,Grandparent name
6395,6394,Greek,Male,Personal name
6395,6394,Greek,Male,Parent name
4277,2712,Greek,Male,Personal name
4277,2712,Greek,Male,Parent name
8757,8756,Greek,Male,Personal name
8757,8756,Greek,Male,Parent name
14290,14287,Greek,Male,Parent name
14290,14287,Greek,Male,Personal name
5809,3306,Greek,Male,Parent name
5809,3306,Greek,Male,Personal name
13783,13781,Greek,Male,Personal name
13783,13781,Greek,Male,Parent name
4260,2712,Greek,Male,Personal name
4260,2712,Greek,Male,Parent name
5810,7496,Greek,Male,Parent name
5810,7496,Greek,Male,Personal name
8694,8689,Greek,Male,Personal name
8694,8689,Greek,Male,Parent name
14529,14528,Greek,Male,Parent name
14529,14528,Greek,Male,Personal name
6160,6155,Greek,Male,Parent name
6160,6155,Greek,Male,Personal name
5775,3163,Greek,Male,Parent name
5775,3163,Greek,Male,Personal name
5293,2936,Greek,Male,Parent name
5293,2936,Greek,Male,Personal name
5293,2936,Roman,Male,Personal name
11908,11907,Greek,Male,Personal name
11908,11907,Greek,Male,Parent name
15599,15597,Greek,Female,Personal name
15599,15597,Greek,Male,Parent name
15103,14662,Greek,Male,Parent name
15103,14662,Greek,Female,Personal name
14035,14002,Greek,Male,Parent name
14035,14002,Greek,Male,Personal name
6933,6905,Greek,Male,Personal name
6933,6905,Greek,Male,Parent name
5209,2936,Greek,Female,Parent name
5209,2936,Greek,Male,Personal name
5209,2936,Roman,Male,Personal name
5209,2936,Roman,Male,Personal name
4983,3659,Greek,Male,Parent name
4983,3659,Greek,Male,Personal name
4983,3659,Greek,Male,Personal name
5498,3557,Greek,Male,Personal name
5498,3557,Greek,Male,Parent name
5468,3587,Greek,Male,Parent name
5468,3587,Greek,Male,Personal name
5468,3587,Thracian,Female,Partner name
5319,2654,Greek,Male,Parent name
5319,2654,Greek,Male,Personal name
6073,6072,Greek,Male,Parent name
6073,6072,Greek,Male,Personal name
12392,12378,Greek,Male,Partner name
12392,12378,Greek,Female,Personal name
12392,12378,Greek,Male,Parent name
5811,3306,Greek,Male,Parent name
5811,3306,Greek,Male,Personal name
15742,15728,Greek,Male,Parent name
15742,15728,Greek,Male,Personal name
10320,10317,Greek,Male,Parent name
10320,10317,Greek,Male,Personal name
5461,3593,Greek,Female,Personal name
5461,3593,Greek,Male,Parent name
5461,3593,Roman,Male,Partner name
5525,2916,Greek,Male,Parent name
5525,2916,Greek,Male,Personal name
9888,9887,Greek,Male,Personal name
9888,9887,Greek,Male,Parent name
9098,9097,Greek,Male,Parent name
9098,9097,Greek,Male,Partner name
9098,9097,Greek,Male,Personal name
12292,12145,Greek,Male,Personal name
12292,12145,Greek,Male,Parent name
11640,11624,Greek,Male,Personal name
11640,11624,Greek,Male,Parent name
4127,2549,Greek,Male,Personal name
4127,2549,Greek,Male,Parent name
15188,14743,Greek,Male,Personal name
15188,14743,Greek,Male,Parent name
5519,3539,Greek,Male,Parent name
5519,3539,Greek,Female,Personal name
14100,14095,Greek,Male,Parent name
14100,14095,Greek,Ambiguous,Personal name
5515,3544,Greek,Female,Personal name
5515,3544,Greek,Male,Partner name
5515,3544,Greek,Male,Parent name
4676,3069,Greek,Male,Parent name
4676,3069,Greek,Female,Personal name
9648,9646,Greek,Male,Personal name
9648,9646,Greek,Male,Parent name
9648,9646,Greek,Male,Personal name
4702,3143,Thracian,Male,Grandparent name
4702,3143,Roman,Male,Personal name
4702,3143,Greek,Male,Parent name
4702,3143,Greek,Male,Personal name
15508,14895,Greek,Male,Personal name
15508,14895,Greek,Male,Parent name
11769,11757,Greek,Male,Personal name
11769,11757,Greek,Male,Parent name
9373,14293,Greek,Male,Personal name
9373,14293,Greek,Female,Parent name
5711,3506,Greek,Male,Parent name
5711,3506,Greek,Male,Personal name
6183,6182,Greek,Male,Personal name
6183,6182,Greek,Male,Parent name
14943,14577,Greek,Male,Personal name
14943,14577,Greek,Male,Parent name
5445,3601,Greek,Male,Personal name
5445,3601,Greek,Male,Parent name
5445,3601,Uncertain,Female,Partner name
7835,7834,Greek,Male,Personal name
7835,7834,Greek,Male,Parent name
7835,7834,Roman,Male,Personal name
5971,5969,Greek,Male,Personal name
5971,5969,Greek,Male,Parent name
5091,2535,Greek,Male,Parent name
5091,2535,Greek,Male,Personal name
5091,2535,Roman,Male,Personal name
4309,2712,Greek,Male,Personal name
4309,2712,Greek,Male,Parent name
15501,14893,Greek,Male,Parent name
15501,14893,Greek,Male,Personal name
13751,13748,Greek,Male,Personal name
13751,13748,Greek,Male,Parent name
8215,8193,Greek,Male,Personal name
8215,8193,Greek,Male,Parent name
11105,11095,Greek,Female,Personal name
11105,11095,Greek,Male,Parent name
11105,11095,Roman,Female,Personal name
8368,8367,Greek,Female,Parent name
8368,8367,Greek,Male,Personal name
15381,14834,Greek,Male,Parent name
15381,14834,Greek,Female,Personal name
14018,14002,Greek,Male,Personal name
14018,14002,Greek,Male,Parent name
5289,2936,Greek,Male,Personal name
5289,2936,Roman,Male,Personal name
5289,2936,Greek,Male,Parent name
5797,3500,Greek,Male,Parent name
5797,3500,Greek,Male,Grandparent name
5797,3500,Greek,Female,Personal name
5182,2921,Greek,Male,Parent name
5182,2921,Greek,Male,Personal name
5182,2921,Roman,Male,Personal name
12870,12847,Greek,Male,Personal name
12870,12847,Greek,Male,Parent name
12870,12847,Greek,Female,Partner name
14333,14327,Greek,Male,Personal name
14333,14327,Greek,Male,Parent name
4248,2712,Greek,Male,Parent name
4248,2712,Greek,Male,Personal name
5261,2936,Greek,Male,Parent name
5261,2936,Roman,Male,Personal name
5261,2936,Greek,Male,Personal name
4118,2538,Greek,Male,Personal name
4118,2538,Greek,Male,Parent name
5698,2988,Greek,Male,Personal name
5698,2988,Greek,Male,Parent name
4532,2845,Greek,Male,Personal name
4532,2845,Greek,Male,Parent name
4203,2680,Greek,Male,Parent name
4203,2680,Greek,Male,Personal name
15809,15805,Greek,Male,Personal name
15809,15805,Greek,Male,Parent name
4138,2555,Greek,Male,Personal name
4138,2555,Greek,Male,Parent name
5867,3372,Greek,Male,Personal name
5867,3372,Greek,Male,Parent name
5363,2766,Greek,Male,Parent name
5363,2766,Greek,Male,Personal name
5541,2916,Greek,Male,Personal name
5541,2916,Greek,Male,Parent name
15726,15709,Greek,Male,Personal name
15726,15709,Greek,Male,Parent name
5820,3491,Greek,Male,Parent name
5820,3491,Greek,Male,Personal name
4407,2805,Greek,Male,Partner name
4407,2805,Greek,Female,Personal name
4407,2805,Greek,Male,Grandparent name
4407,2805,Greek,Male,Parent name
15260,14780,Greek,Male,Parent name
15260,14780,Greek,Male,Personal name
5299,2936,Greek,Male,Parent name
5299,2936,Greek,Male,Personal name
5299,2936,Roman,Male,Personal name
4256,2712,Greek,Male,Parent name
4256,2712,Greek,Male,Personal name
12231,12147,Greek,Male,Personal name
12231,12147,Greek,Male,Parent name
15016,14617,Greek,Male,Parent name
15016,14617,Greek,Female,Personal name
5727,3520,Greek,Male,Personal name
5727,3520,Greek,Male,Parent name
15143,14722,Greek,Male,Personal name
15143,14722,Greek,Male,Parent name
4209,3163,Greek,Male,Parent name
4209,3163,Greek,Male,Personal name
9884,9870,Greek,Male,Parent name
9884,9870,Greek,Male,Personal name
5195,2921,Greek,Male,Personal name
5195,2921,Roman,Male,Personal name
5195,2921,Greek,Male,Parent name
9269,9266,Greek,Male,Grandparent name
9269,9266,Greek,Male,Parent name
9269,9266,Greek,Male,Personal name
5863,3366,Greek,Male,Parent name
5863,3366,Greek,Male,Personal name
5423,3519,Greek,Female,Personal name
5423,3519,Greek,Male,Parent name
12836,12827,Greek,Male,Parent name
12836,12827,Greek,Male,Personal name
7332,7328,Greek,Male,Parent name
7332,7328,Greek,Male,Personal name
5542,3499,Greek,Male,Personal name
5542,3499,Greek,Male,Parent name
4971,3749,Greek,Male,Parent name
4971,3749,Greek,Male,Personal name
13915,14881,Greek,Male,Personal name
13915,14881,Greek,Male,Parent name
6005,6003,Greek,Male,Parent name
6005,6003,Greek,Male,Personal name
5258,2936,Greek,Male,Parent name
5258,2936,Greek,Male,Personal name
5258,2936,Roman,Male,Personal name
12348,12322,Greek,Male,Personal name
12348,12322,Greek,Male,Parent name
15705,15688,Greek,Male,Parent name
15705,15688,Greek,Male,Personal name
6711,2441,Greek,Male,Personal name
6711,2441,Greek,Male,Parent name
8066,8065,Greek,Male,Parent name
8066,8065,Greek,Male,Personal name
5529,2791,Greek,Male,Parent name
5529,2791,Greek,Male,Personal name
14375,14374,Greek,Female,Personal name
14375,14374,Greek,Male,Parent name
15244,14768,Greek,Male,Parent name
15244,14768,Greek,Male,Personal name
4720,3196,Greek,Male,Personal name
4720,3196,Greek,Male,Parent name
15347,14816,Greek,Male,Parent name
15347,14816,Roman,Male,Personal name
15347,14816,Greek,Male,Personal name
15318,14802,Greek,Male,Parent name
15318,14802,Greek,Female,Personal name
15286,14789,Greek,Male,Personal name
15286,14789,Greek,Male,Parent name
5160,2921,Greek,Male,Personal name
5160,2921,Greek,Male,Parent name
5160,2921,Roman,Male,Personal name
15384,14837,Greek,Male,Parent name
15384,14837,Greek,Female,Personal name
9099,9097,Greek,Male,Partner name
9099,9097,Greek,Male,Parent name
9099,9097,Greek,Female,Personal name
5433,3608,Greek,Male,Personal name
5433,3608,Greek,Female,Partner name
5433,3608,Greek,Male,Parent name
4743,3220,Greek,Male,Parent name
4743,3220,Greek,Male,Personal name
3900,2370,Greek,Male,Personal name
3900,2370,Greek,Male,Parent name
5858,3362,Greek,Male,Parent name
5858,3362,Greek,Female,Personal name
3901,2373,Greek,Male,Parent name
3901,2373,Greek,Male,Personal name
3903,2375,Greek,Male,Parent name
3903,2375,Greek,Male,Personal name
15386,14837,Greek,Male,Parent name
15386,14837,Greek,Female,Personal name
12118,12105,Roman,Male,Personal name
12118,12105,Roman,Male,Personal name
12118,12105,Greek,Male,Parent name
12118,12105,Greek,Male,Personal name
5625,2972,Greek,Male,Parent name
5625,2972,Greek,Male,Personal name
6222,6217,Greek,Male,Parent name
6222,6217,Greek,Male,Personal name
6220,6217,Greek,Male,Personal name
6220,6217,Greek,Male,Parent name
11818,11817,Greek,Male,Personal name
11818,11817,Greek,Male,Parent name
12086,12071,Greek,Female,Personal name
12086,12071,Greek,Male,Parent name
15086,14655,Greek,Male,Personal name
15086,14655,Greek,Male,Parent name
15650,15648,Greek,Male,Parent name
15650,15648,Greek,Male,Personal name
15739,15731,Greek,Male,Personal name
15739,15731,Greek,Male,Parent name
16549,16544,Greek,Male,Personal name
16549,16544,Greek,Male,Parent name
4351,2746,Greek,Female,Personal name
4351,2746,Greek,Male,Parent name
12175,12145,Greek,Male,Personal name
12175,12145,Greek,Male,Parent name
5451,3599,Greek,Male,Parent name
5451,3599,Greek,Male,Personal name
5451,3599,Roman,Female,Partner name
12266,12145,Greek,Male,Personal name
12266,12145,Greek,Male,Parent name
4541,2854,Greek,Male,Personal name
4541,2854,Greek,Male,Parent name
4165,2575,Greek,Male,Parent name
4165,2575,Greek,Male,Personal name
8749,8748,Greek,Male,Parent name
8749,8748,Greek,Male,Personal name
9661,9658,Greek,Male,Personal name
9661,9658,Roman,Male,Personal name
9661,9658,Greek,Male,Parent name
16280,16275,Greek,Female,Personal name
16280,16275,Greek,Male,Parent name
4269,2712,Greek,Male,Parent name
4269,2712,Greek,Male,Personal name
11760,11757,Greek,Male,Personal name
11760,11757,Greek,Male,Parent name
5245,2936,Greek,Male,Parent name
5245,2936,Roman,Male,Personal name
5245,2936,Greek,Male,Personal name
8486,8485,Greek,Male,Parent name
8486,8485,Greek,Male,Personal name
8843,8842,Greek,Male,Parent name
8843,8842,Greek,Male,Personal name
4721,3198,Greek,Female,Personal name
4721,3198,Greek,Male,Parent name
14419,14417,Greek,Female,Parent name
14419,14417,Greek,Male,Personal name
5252,11095,Greek,Male,Parent name
5252,11095,Greek,Male,Personal name
5252,11095,Roman,Male,Personal name
11152,11095,Greek,Male,Parent name
11152,11095,Greek,Male,Personal name
15971,15969,Greek,Male,Parent name
15971,15969,Greek,Male,Personal name
