personkey,inscriptionkey,ethnicity,gender,class
11045,11043,Greek,Male,Personal name
11045,11043,Roman,Male,Personal name
11851,11850,Greek,Male,Personal name
11851,11850,Roman,Male,Personal name
5142,2921,Greek,Male,Personal name
5142,2921,Greek,Male,Parent name
5142,2921,Roman,Male,Personal name
11125,11095,Greek,Female,Personal name
11125,11095,Roman,Female,Personal name
9644,9642,Greek,Male,Personal name
9644,9642,Roman,Male,Personal name
8700,8698,Greek,Male,Personal name
8700,8698,Roman,Male,Personal name
10968,10966,Greek,Female,Personal name
10968,10966,Roman,Female,Personal name
10968,10966,Greek,Male,Partner name
15344,14815,Roman,Male,Personal name
15344,14815,Greek,Male,Personal name
11099,11095,Greek,Male,Personal name
11099,11095,Roman,Male,Personal name
7705,7704,Greek,Male,Personal name
7705,7704,Roman,Male,Personal name
7705,7704,Roman,Male,Personal name
15405,14839,Greek,Male,Personal name
15405,14839,Roman,Male,Parent name
15405,14839,Roman,Male,Personal name
6771,6769,Greek,Male,Personal name
6771,6769,Roman,Male,Personal name
6771,6769,Roman,Male,Personal name
9894,9889,Roman,Male,Personal name
9894,9889,Greek,Male,Personal name
5181,2921,Greek,Male,Personal name
5181,2921,Roman,Male,Personal name
5181,2921,Thracian,Male,Parent name
13501,13499,Greek,Male,Personal name
13501,13499,Roman,Male,Personal name
7414,7413,Greek,Male,Personal name
7414,7413,Roman,Female,Parent name
7414,7413,Roman,Male,Personal name
6689,6691,Greek,Male,Personal name
6689,6691,Roman,Male,Personal name
6689,6691,Roman,Male,Parent name
5137,2921,Greek,Male,Personal name
5137,2921,Roman,Male,Personal name
5137,2921,Greek,Male,Parent name
11108,11095,Greek,Male,Personal name
11108,11095,Roman,Male,Personal name
6781,6776,Greek,Male,Parent name
6781,6776,Greek,Male,Personal name
6781,6776,Roman,Male,Personal name
4792,7983,Greek,Male,Personal name
4792,7983,Roman,Male,Personal name
4792,7983,Roman,Male,Personal name
5228,2936,Greek,Male,Parent name
5228,2936,Greek,Male,Personal name
5228,2936,Roman,Male,Personal name
8084,8082,Greek,Male,Parent name
8084,8082,Greek,Male,Personal name
8084,8082,Roman,Male,Personal name
13949,13947,Greek,Male,Personal name
13949,13947,Roman,Male,Personal name
13949,13947,Roman,Male,Personal name
16025,16020,Thracian,Male,Parent name
16025,16020,Greek,Female,Personal name
16025,16020,Roman,Male,Personal name
5154,2921,Greek,Male,Personal name
5154,2921,Roman,Male,Personal name
5154,2921,Greek,Male,Parent name
12486,12474,Roman,Female,Personal name
12486,12474,Roman,Male,Partner name
12486,12474,Greek,Female,Personal name
5286,2936,Greek,Male,Personal name
5286,2936,Roman,Male,Personal name
5286,2936,Roman,Male,Parent name
10077,10076,Greek,Male,Personal name
10077,10076,Roman,Male,Personal name
13082,13055,Roman,Male,Personal name
13082,13055,Roman,Male,Personal name
13082,13055,Roman,Male,Personal name
13082,13055,Greek,Male,Personal name
13017,12997,Roman,Female,Personal name
13017,12997,Greek,Female,Personal name
16508,16501,Greek,Male,Personal name
16508,16501,Roman,Male,Personal name
16508,16501,Roman,Male,Personal name
4706,3148,Thracian,Male,Parent name
4706,3148,Greek,Male,Personal name
4706,3148,Thracian,Male,Grandparent name
4706,3148,Roman,Male,Personal name
5098,2535,Greek,Male,Parent name
5098,2535,Greek,Male,Personal name
5098,2535,Roman,Male,Personal name
9660,16206,Greek,Male,Personal name
9660,16206,Roman,Male,Personal name
5114,2535,Greek,Male,Personal name
5114,2535,Roman,Male,Personal name
5114,2535,Greek,Male,Parent name
5183,2921,Greek,Male,Personal name
5183,2921,Roman,Male,Personal name
5183,2921,Greek,Male,Parent name
4017,2473,Greek,Male,Personal name
4017,2473,Roman,Male,Personal name
16362,16359,Greek,Female,Personal name
16362,16359,Roman,Female,Personal name
8003,8001,Greek,Male,Personal name
8003,8001,Roman,Male,Personal name
8003,8001,Roman,Male,Personal name
5333,2655,Greek,Male,Personal name
5333,2655,Roman,Male,Personal name
12366,12327,Greek,Female,Personal name
12366,12327,Roman,Male,Partner name
12366,12327,Roman,Female,Personal name
12366,12327,Roman,Female,Personal name
3937,2410,Greek,Male,Personal name
3937,2410,Roman,Male,Personal name
3937,2410,Roman,Male,Personal name
10930,10928,Roman,Male,Personal name
10930,10928,Roman,Male,Personal name
10930,10928,Greek,Male,Personal name
13117,13116,Greek,Male,Personal name
13117,13116,Roman,Male,Personal name
13117,13116,Roman,Male,Personal name
5238,2936,Greek,Male,Personal name
5238,2936,Roman,Male,Personal name
5238,2936,Roman,Male,Parent name
7703,7699,Greek,Female,Personal name
7703,7699,Roman,Female,Personal name
13973,13970,Roman,Male,Personal name
13973,13970,Greek,Male,Personal name
12372,12329,Greek,Male,Personal name
12372,12329,Roman,Male,Personal name
12372,12329,Roman,Male,Personal name
12372,12329,Roman,Female,Partner name
5254,2936,Greek,Male,Personal name
5254,2936,Greek,Male,Parent name
5254,2936,Roman,Male,Personal name
7933,7928,Greek,Male,Personal name
7933,7928,Uncertain,Male,Personal name
7933,7928,Roman,Male,Personal name
15412,14841,Greek,Male,Parent name
15412,14841,Greek,Male,Personal name
15412,14841,Roman,Male,Personal name
4792,8113,Greek,Male,Personal name
4792,8113,Roman,Male,Personal name
4792,8113,Roman,Male,Personal name
8533,13772,Greek,Female,Personal name
8533,13772,Roman,Male,Personal name
5241,2936,Greek,Male,Personal name
5241,2936,Roman,Male,Personal name
5241,2936,Greek,Male,Parent name
12468,12448,Roman,Female,Personal name
12468,12448,Roman,Male,Partner name
12468,12448,Greek,Female,Personal name
11093,11090,Roman,Male,Personal name
11093,11090,Greek,Male,Personal name
6055,6053,Roman,Male,Personal name
6055,6053,Greek,Male,Personal name
4589,2891,Greek,Female,Partner name
4589,2891,Roman,Male,Personal name
4589,2891,Greek,Male,Personal name
9664,9662,Greek,Female,Personal name
9664,9662,Roman,Female,Personal name
5136,2921,Greek,Male,Personal name
5136,2921,Greek,Male,Parent name
5136,2921,Roman,Male,Personal name
12774,12735,Greek,Female,Personal name
12774,12735,Roman,Female,Personal name
12774,12735,Roman,Male,Partner name
15401,14839,Greek,Male,Parent name
15401,14839,Roman,Female,Personal name
15401,14839,Greek,Female,Personal name
15401,14839,Greek,Female,Personal name
4988,3656,Greek,Male,Personal name
4988,3656,Roman,Male,Personal name
4988,3656,Roman,Female,Partner name
5117,2535,Greek,Male,Personal name
5117,2535,Roman,Male,Personal name
12297,12295,Greek,Male,Personal name
12297,12295,Roman,Male,Personal name
3962,2415,Greek,Female,Personal name
3962,2415,Roman,Female,Personal name
5159,2921,Greek,Male,Parent name
5159,2921,Roman,Male,Personal name
5159,2921,Greek,Male,Personal name
12708,12699,Greek,Female,Partner name
12708,12699,Greek,Male,Personal name
12708,12699,Roman,Male,Personal name
12708,12699,Greek,Female,Parent name
7107,7104,Greek,Male,Parent name
7107,7104,Greek,Male,Personal name
7107,7104,Roman,Male,Personal name
11124,11095,Greek,Female,Personal name
11124,11095,Roman,Female,Personal name
15423,14844,Greek,Male,Personal name
15423,14844,Roman,Male,Personal name
5213,12032,Greek,Male,Personal name
5213,12032,Roman,Male,Personal name
5213,12032,Roman,Male,Personal name
5213,12032,Greek,Male,Parent name
6231,6230,Greek,Male,Parent name
6231,6230,Greek,Male,Personal name
6231,6230,Roman,Male,Personal name
12752,12728,Greek,Female,Personal name
12752,12728,Greek,Male,Partner name
12752,12728,Roman,Female,Personal name
12599,12570,Roman,Female,Personal name
12599,12570,Greek,Male,Partner name
12599,12570,Greek,Female,Personal name
