Heurist ID,Creator of the record,Checked,Corpus name,Corpus ID Number,Corpus ID numeric,SEG Number,Modern Location,Ancient Site,Ancient Site -  Region,Location >,Geolocation,Position certainty,Geography notes,Reuse,Archaeological context,Mound,Material category,Stone,Origin of stone,Object category,Preservation,Decoration,Relief Decoration,Architectural Relief,Figural Relief,Decoration notes,Visual record availability,Start Year,End Year,Relative Date,Century,6BC and more,5BC,4BC,3BC,2BC,1BC,1AD,2AD,3AD,4AD,5AD and more,Relative Roman,Undated,Dialect,Latin,Language form,Script,Layout,Document typology,Public documents,Private documents,Document typology notes,Extent of lines,Administrative keywords,Formulaic keywords,Honorific keywords,Religious keywords,Epithet,Context epithet,Collective group names,Collective Identity Type,Collective identity Ethnicity,Geographic names,Total Geographic names,Imperial titulature,Currency,Person,Total people,Total names,Context Names,Community Context,
3463,"Janouchova, Petra *",Yes,I Aeg Thrace,484,10484,,Museum Komotini,,,3830,POINT(25.4035234 41.1208102),4 Uncertain,,No,N/A,No,Stone,Marble,,Stele,2 Slightly damaged,4 N/A,,,,,Yes,1,99,Roman,1,,,,,,,1,,,,,,,,No,Prose,,Irregular,Private,,Funerary,gladiator,1,,,,,,,"Thrakes,",Tribe,Thracian,,,No,No,,0,0,No Name,,
3472,"Janouchova, Petra *",Yes,I Aeg Thrace,493,10493,,Komotini?,,,3832,POINT(25.4022789 41.1198404),2 Vicinity,,No,N/A,No,Stone,Marble,,Architectural feature,4 Almost destroyed,1 Relief,2 Figural,Other > notes,Standing person,sarcophagus,Yes,1,99,Roman,1,,,,,,,1,,,,,,,,Yes,Undistinguishable,,Irregular,Private,,Funerary,,3,,,,,,,,None,,,,No,No,,0,0,No Name,,
6256,"Ctibor, Jan * Kobierska, Marketa *",Yes,IG Bulg 1(2),"322, 5098",20322,,Nesebar,Mesambria,Mesambria,6172,POINT(27.7350712 42.6592748),3 Region,"Built in the walls of a mosque, that was later destroyed. ",Yes,Secondary,No,Stone,Marble,,Stele,7 Drawing,4 N/A,,,,,Yes,41,54,Roman,1,,,,,,,1,,,,,,,,No,Prose,,Irregular,Public,Honorary decrees,,,4,"Autokrator, Kaisar, Gymnasiarches,","Anetheken,",,"Hermes, Heracles,",,,,None,,,,Yes,No,"Tiberios, Klaudios, Kaisar, Germanikos, child of, partner of, grandchild of, Gnaios, child of Gnaios, partner of, grandchild of,",2,2,Roman only,,
6935,"Kobierska, Marketa *",Yes,IG Bulg 2,"743, 5263",30743,,Razgrad,Abritus,Abritus,6937,POINT(26.5466595 43.5261486),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,3 Heavily damaged,1 Relief,,,,,Yes,19,26,Roman,1,,,,,,,1,,,,,,,,No,Prose,,Irregular,Public,Honorary decrees,,,7,"Basileus,","Anetheken,",,"bomos,",,,"Thrakes,",Tribe,Thracian,"Anchialos, Rysike, Selletike,",3,No,No,"Roimetalkes (Roimetalkas), child of Kotys, partner of, grandchild of, Reskouporis, child of, partner of, grandchild of, Apollonios, Eptaikenthos, child of, partner of, grandchild of,",3,4,Greek and Thracian,,
7994,"Ctibor, Jan * Kobierska, Marketa *",Yes,IG Bulg 1(2),"378, 5135",20378,,Burgas,,Anchilaos,7986,POINT(27.4529457 42.5234829),2 Vicinity,"Found in suburb called formerly Athanasovo, later Kvartal Izgrev.",No,N/A,No,Stone,Marble,,Stele,3 Heavily damaged,4 N/A,,,,,Yes,19,100,Roman,1,,,,,,,1,,,,,,,,No,Prose,,Irregular,Private,,Dedicatory,after 19 AD,11,"Strategos, Basileus,","Anetheken,",,"Apollo, Theos megalos, bomos,","Karsenos,",Subregional,"Thrakes,",Tribe,Thracian,"Rysike, Selletike, Anchialos,",3,No,No,"Apollonios, child of Eptaikenthos, partner of Leonto, Bizyenos, grandchild of, Roimetalkes (Roimetalkas), child of, partner of, grandchild of,",2,4,Greek and Thracian,,
8191,"Ctibor, Jan * Kobierska, Marketa *",Yes,IG Bulg 1(2),"400, 5141",20400,,Sozopol,Apollonia,Apollonia,8044,POINT(27.6930141 42.4207004),3 Region,"Formerly built in the walls of the church of st. George. According to inhabitants of Sozopol, found in an underground canal.",Yes,Secondary,No,Stone,Marble,,Stele,1 Intact,4 N/A,,,,,Yes,1,200,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,,Irregular,Public,Religious/Ritual,Dedicatory,,5,"Polis,",,,"Apollo,","Iatros,",Regional,,None,,,,No,No,"Metokos, child of Taroulas, partner of, grandchild of,",1,1,Thracian only,,
8289,"Ctibor, Jan * Kobierska, Marketa * Janouchova, Petra *",Yes,IG Bulg 1(2),"402, 5142",20402,,Sozopol,Apollonia,Apollonia,8044,POINT(27.6949453 42.4239634),2 Vicinity,"refound again in 1967, original context unknown",No,N/A,No,Stone,Marble,,Architectural feature,2 Slightly damaged,4 N/A,,,,Column,Yes,19,100,Roman,1,,,,,,,1,,,,,,,,No,Prose,,Irregular,Private,,Dedicatory,,9,"Strategos,","Charisterion,",,"Zeus,","Patroos,",Regional,,None,,,,No,No,"Leonto, child of Aulouzenis, partner of Apollonios, grandchild of,",1,2,Greek and Thracian,,
9601,"Janouchova, Petra * Kobierska, Marketa *",Yes,"IG Bulg 3,1","1115, 5478",41115,,Batkun,,Philippopolis,8895,POINT(24.1738701 42.1403686),1 Certain,Asclepius sanctuary,No,Religious/Ritual,No,Stone,Marble,,Stele,3 Heavily damaged,4 N/A,,,,,Yes,97,117,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,Roman style,Irregular,Private,,Dedicatory,,10,"Patris, Autokrator,","Agalma, Anetheken,",,"kyrios, Asklepius, theos,","Zylmyzdrienos,",Subregional,,None,,,,Yes,No,"Neroua, Traianos, child of, partner of, grandchild of,",1,1,Roman only,,
9603,"Janouchova, Petra * Kobierska, Marketa *",Yes,"IG Bulg 3,1","1116, 5479",41116,,Batkun,,Philippopolis,8895,POINT(24.1727543 42.139223),1 Certain,Asclepius sanctuary,No,Religious/Ritual,No,Stone,Marble,,Architectural feature,4 Almost destroyed,1 Relief,1 Architectural / Ornamental,Architectural moulding,,,Yes,98,117,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,,Irregular,Private,,Dedicatory,soldier dedication,5,"Strategos,",,,,,,,None,,,,No,No,"Dizalas, child of Kotys, partner of, grandchild of,",1,1,Thracian only,,
10028,"Kobierska, Marketa *",Yes,"IG Bulg 3,1","1410, 5520 bis",41410,,Branipole,,Philippopolis,10029,POINT(24.7553086 42.0790022),1 Certain,,No,Religious/Ritual,No,Stone,Other >,,Stele,9 Undeterminable,2 Painted,,,,,Yes,76,76,Roman,1,,,,,,,1,,,,,,,,Yes,Prose,,Irregular,Private,,Dedicatory,,7,,"Doron,",,"theos,",,,,None,,,,Yes,No,"C., Minutius, Laetus, child of, partner of, grandchild of, Vespasianus, child of, partner of, grandchild of, Antiocheos, child of, partner of, grandchild of,",3,4,Mixed names,,
11505,"Ctibor, Jan * Kobierska, Marketa *",Yes,IG Bulg 4,"2318, 5920",62318,,Melnik,,Vallis Strimonis medii,11357,POINT(23.3914804 41.5234874),2 Vicinity,Found in the ruins of the church of St. Nicolas near Melnik,No,N/A,No,Stone,Marble,,Stele,4 Almost destroyed,1 Relief,2 Figural,,Dionysus|Animal|Horse rider|Other > notes,"The horse-rider Asdulos, Dionysos & panter, Pan holding syrinx, Silenos; wine-grape, 2 boys...",Yes,97,117,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,,Irregular,Public,Honorary decrees,,,3,"Autokrator, Kaisar,",,,,,,,None,,,,Yes,No,"(emperor Traianus), child of, partner of, grandchild of,",1,1,Roman only,,
11525,"Ctibor, Jan * Kobierska, Marketa *",Yes,IG Bulg 4,"2338, 5928",62338,,Garmen (Gotse Delchev),Nicopolis ad Nestum,Nicopolis ad Nestum,11365,POINT(23.8032532 41.5981145),2 Vicinity,Now probably lost,No,N/A,No,Stone,,,Stele,5 Squeeze,4 N/A,,,,,Yes,75,100,Roman,1,,,,,,,1,,,,,,,,No,Prose,,Irregular,Private,,Dedicatory,,23,"Strategos,","Agathe tyche, Anetheken,",,"kyria, Artemis, hieron, thysia, xoanon,",,,,None,,"Olynthia (strategia), Roimeletike (strategia), Dresapaike (strategia), Thoukysidantike (strategia), Zraike (strategia), Bioletike (strategia), Seletike (strategia), Athioutike (strategia), Keirpara,",9,No,No,"Flabios (Flaouios, Flavios), Dizalas, child of Ezbenis, partner of Reptaterkos, grandchild of Amatokos, Reptaterkos, child of Herakleides, partner of Flabios (Flaouios, Flavios), grandchild of, Aidezyris, child of Flabios (Flaouios, Flavios), partner of, grandchild of, Ezbenis, child of Teros, partner of, grandchild of,",4,5,Thracian and Roman,,
11596,"Janouchova, Petra *",Yes,IG Bulg 5,5653,75653,47:1054,Bliznak,,Anchialos,11597,POINT(27.3051023 42.1606677),2 Vicinity,"Lower part of a marble plate with relief representation of three Nymphs found in 1969 at Bliznak (near Bizye), Ed.pr, in IGBulg V 5653 (ph.):",No,N/A,No,Stone,Marble,,Stele,3 Heavily damaged,4 N/A,,,,cippus,Yes,1,199,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,Roman style,Irregular,Private,,Dedicatory,Dedication made by Roman.,1,,,,,,,,None,,,,No,No,"Tiberios, Klaudios, Preimion, child of, partner of, grandchild of,",1,1,Roman only,,
11988,"Ctibor, Jan *",Yes,Perinthos-Herakleia,5,80005,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9598618 40.9659004),2 Vicinity,,No,N/A,No,Stone,,,N/A,9 Undeterminable,4 N/A,,,,Base of a statue,No,19,38,Roman,1,,,,,,,1,,,,,,,,No,Prose,,Irregular,Public,Honorary decrees,,,2,"Demos,",,"Euergetes, Soter,",,,,,None,,,,No,No,"(king Rhoimetalkas II), child of (king Rhaskuporis I), partner of (queen Pythodoris II), grandchild of Kotys,",1,2,Thracian and Uncertain,,
11990,"Ctibor, Jan *",Yes,Perinthos-Herakleia,6,80006,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9586172 40.9651227),2 Vicinity,"Found ""south of the acropolis (of Perinthos), near the millhouses""",No,N/A,No,Stone,Marble,,Architectural feature,1 Intact,4 N/A,,,,,Yes,76,79,Roman,1,,,,,,,1,,,,,,,,Yes,Prose,Roman style,Irregular,Public,Honorary decrees,,,6,,,,,,,,None,,,,Yes,No,"(emperor Titus), child of, partner of, grandchild of,",1,1,Roman only,,
12030,"Ctibor, Jan *",Yes,Perinthos-Herakleia,26,80026,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9587674 40.9701616),1 Certain,In the harbour,No,N/A,No,N/A,,,N/A,9 Undeterminable,4 N/A,,,,,No,1,200,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,,Irregular,Public,Honorary decrees,,,4,"Demos, Agoranomos,",,,,,,,None,,,,No,No,"Poplios, Kosinios, Kapiton, child of Poplios, partner of, grandchild of,",1,1,Roman only,,
12072,"Ctibor, Jan *",Yes,Perinthos-Herakleia,43,80043,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9559994 40.967067),1 Certain,Found in a sarcophagus near the western walls of the city,No,N/A,No,Metal,,,Other,9 Undeterminable,4 N/A,,,,,No,1,200,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,,Irregular,Private,,Dedicatory,,4,,,,"Zeus, Sarapis / Serapis,",,,,None,,,,No,No,,0,0,No Name,,
12073,"Ctibor, Jan *",Yes,Perinthos-Herakleia,44,80044,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9626083 40.9673911),2 Vicinity,,No,N/A,No,Stone,,,N/A,9 Undeterminable,1 Relief,2 Figural,,Horse rider,"Marble stele, broken in two pieces",No,88,90,Roman,1,,,,,,,1,,,,,,,,No,Prose,,Irregular,Private,,Dedicatory,,11,"Autokrator, Kaisar, Hypatos, Trierchos,",,,"Zeus,","Zbelsourdos,",Subregional,,None,,"Thrake, Perinthos,",2,Yes,No,"(emperor Domitianus), child of, partner of, grandchild of, Kouintos (Quintos), Ouettidios, Bassos, child of, partner of, grandchild of, Tiberios, Klaudios, Zenas, child of, partner of, grandchild of, Klaudios, child of Maximos, partner of Tiberios, grandchild of, Klaudios, Sabinos / Sabeinos, child of Tiberios, partner of, grandchild of, Klaudios, Loupos, child of Tiberios, partner of, grandchild of, Klaudios, Foutouros, child of Tiberios, partner of, grandchild of,",7,10,Mixed names,,
12104,"Ctibor, Jan *",Yes,Perinthos-Herakleia,48,80048,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9598618 40.9669374),2 Vicinity,,No,N/A,No,Stone,,,N/A,9 Undeterminable,4 N/A,,,,base of a statue; the same object as the 49B,No,1,200,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,,Irregular,Private,,Dedicatory,,4,,"Euchen,",,"Zeus,","Lofeites,",Regional,,None,,,,No,No,"Ouatinos, Kallimachos, child of, partner of, grandchild of,",1,2,Greek and Roman,,
12105,"Ctibor, Jan *",Yes,Perinthos-Herakleia,49 A,80049.1,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9605484 40.967067),2 Vicinity,,No,N/A,No,Stone,Marble,,Architectural feature,9 Undeterminable,1 Relief,1 Architectural / Ornamental|2 Figural,Naiskos,Other > notes,Apollo holding a phiale and axe; next to him two wolfs,Yes,1,200,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,,Irregular,Public,Religious/Ritual,Dedicatory,,12,,"Doron,",,"bomos,",,,,None,,,,No,No,"Markos, Pompeios, Komikos, child of Komikos, partner of, grandchild of, Gaios, Ioulios, Balens (Valens), child of, partner of, grandchild of,",2,4,Greek and Roman,,
12127,"Ctibor, Jan *",Yes,Perinthos-Herakleia,54,80054,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9596901 40.9673911),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,4 N/A,,,,Altar,No,1,200,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,,Irregular,Private,,Dedicatory,,2,,,,,,,,None,,"Thrake, Perinthos,",2,No,No,"Unknown, child of Bassos, partner of, grandchild of,",1,2,Thracian and Uncertain,,
12143,"Ctibor, Jan *",Yes,Perinthos-Herakleia,59,80059,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9604626 40.9673263),2 Vicinity,,No,N/A,No,Stone,Marble,,Architectural feature,4 Almost destroyed,4 N/A,,,,small altar,Yes,1,200,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,,Irregular,Private,,Dedicatory,,5,,"Agathe tyche, Anetheken,",,,,,,None,,,,No,No,"Drakon, child of, partner of, grandchild of, Chrestos, child of Chrestos, partner of, grandchild of, Sokrates, child of Meniskos, partner of, grandchild of,",3,3,Greek only,,
12295,"Ctibor, Jan *",Yes,Perinthos-Herakleia,64,80064,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9623508 40.9675207),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,1 Intact,1 Relief,1 Architectural / Ornamental,Geometric motive,,a column,Yes,1,100,Roman,1,,,,,,,1,,,,,,,,No,Prose,,Irregular,Public,Accounts/Lists,,,6,,,,,,,,None,,,,No,No,"Titos, Flabios (Flaouios, Flavios), Aristainetos, child of, partner of, grandchild of, Flabios (Flaouios, Flavios), Apollonios, child of, partner of, grandchild of, Papas, child of Papas, partner of, grandchild of, Diodotos, child of Papias, partner of, grandchild of,",4,6,Greek and Roman,,
12319,"Ctibor, Jan *",Yes,Perinthos-Herakleia,68,80068,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9514718 40.9718141),1 Certain,"Found in the place called Kalekapi, near the NW corner of the city wals",No,N/A,No,Stone,Marble,,Architectural feature,9 Undeterminable,1 Relief,1 Architectural / Ornamental,Floral motive,,"""Funereal stele with anthemion""
12321;""1 Relief",No,1,200,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,,Irregular,Public,Other > notes,,Endowment,6,,,,,,,,None,,,,No,Yes,"Kyntios (Quintius), Hermogenes, child of, partner of, grandchild of,",1,2,Greek and Roman,,
12323,"Ctibor, Jan *",Yes,Perinthos-Herakleia,72,80072,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9705155 40.9834618),1 Certain,Kameradere,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,Standing person,Standing centurion,No,1,100,Roman,1,,,,,,,1,,,,,,,,Yes,Prose,,Irregular,Private,,Funerary,,5,"Polis,","Mnemeion,",,"archiereus,",,,,None,,,,No,No,"Titos, Flabios (Flaouios, Flavios), Mikkalos, child of Mikkalos, partner of Claudia, grandchild of, Claudia, child of Mak[?], partner of, grandchild of,",2,4,Greek and Roman,,
12327,"Ctibor, Jan *",Yes,Perinthos-Herakleia,88,80088,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9537678 40.9716359),1 Certain,Near the NW corner of the city walls,No,N/A,No,Stone,Marble,,Other,9 Undeterminable,4 N/A,,,,Sarcophagus,No,1,100,Roman,1,,,,,,,1,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,7,"Tameion,",,,,,,,None,,,,No,Yes,"Markellos, child of Markos, partner of Valeria (Oualeria), grandchild of, Valeria (Oualeria), Loukia, Kleopatra, child of, partner of Markellos, grandchild of,",2,3,Greek and Roman,,
12328,"Ctibor, Jan *",Yes,Perinthos-Herakleia,89,80089,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9538965 40.9725108),1 Certain,Near the NW corner of the city walls,No,N/A,No,Stone,Marble,,Other,1 Intact,4 N/A,,,,Sarcophagus,No,1,200,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,Roman style,Irregular,Private,,Funerary,,7,"Kaisar, Polis, Fiskos,","Etheke, Chairete,",,,,,,None,,,,No,Yes,"Gaios, Ioulios, Ioulianos, child of, partner of, grandchild of, Ioulianos, child of Ioulianos, partner of, grandchild of, Aiterniane, child of Ioulianos, partner of, grandchild of,",3,3,Roman only,,
12329,"Ctibor, Jan *",Yes,Perinthos-Herakleia,90,80090,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9591108 40.9673748),1 Certain,Found in the town park of Marmara Ereglisi,No,N/A,No,Stone,Marble,,Other,9 Undeterminable,1 Relief,2 Figural|1 Architectural / Ornamental,Geometric motive|Floral motive,Other > notes,"Sarcophagus; in the relief: girlands, heads of Meduse, Hermes Psychopompos",No,1,200,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,,Irregular,Private,,Funerary,,3,,,,,,,,None,,,,No,No,"Titos, Terentios, Theagenes, child of, partner of Aimilia, grandchild of, Aimilia, Italia, child of, partner of Theagenes, grandchild of,",2,3,Greek and Roman,,
12375,"Ctibor, Jan *",Yes,Perinthos-Herakleia,91,80091,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9578876 40.9674559),2 Vicinity,,No,N/A,No,Stone,,,Other,9 Undeterminable,4 N/A,,,,,No,1,200,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,,Irregular,Private,,Funerary,,4,,"Chaire, Parodita,Parodeita, Etheke,",,,,,,None,,,,No,No,"Titos, Flabios (Flaouios, Flavios), Sekoundos, child of, partner of, Perinthioi, grandchild of,",1,1,Roman only,,
12378,"Ctibor, Jan *",Yes,Perinthos-Herakleia,92,80092,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9574585 40.9659004),2 Vicinity,"""1/2 hour east of Eregli"" ",No,N/A,No,Stone,Marble,,Other,7 Drawing,1 Relief,1 Architectural / Ornamental,Floral motive,,Sarcophagus,Yes,1,200,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,,Irregular,Private,,Funerary,,11,"Polis,","Etheke, Chaire, Parodita,Parodeita,",,,,,,None,,,,No,Yes,"Damas, child of Damas, partner of Theodora, grandchild of, Theodora, child of Papias, partner of Damas, grandchild of, Krispos, child of Papias, partner of, grandchild of,",3,4,Greek and Roman,,
12379,"Ctibor, Jan *",Yes,Perinthos-Herakleia,93,80093,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9542828 40.9715387),1 Certain,Near the NW corner of the city walls,No,N/A,No,Stone,Marble,,Other,1 Intact,4 N/A,,,,Sarchophagus,No,1,200,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,Roman style,Irregular,Private,,Funerary,,8,,"Etheke, Chaire, Parodita,Parodeita,",,,,,,None,,,,No,No,"Chrestos, child of Agathodoros, partner of Kosmia, grandchild of, Kosmia, child of Apollonios, partner of Chrestos, grandchild of,",2,2,Greek only,,
12380,"Ctibor, Jan *",Yes,Perinthos-Herakleia,94,80094,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9549694 40.9711499),1 Certain,Near the NW corner of the city walls,No,N/A,No,Stone,Marble,,Other,9 Undeterminable,4 N/A,,,,Sarcophagus,No,1,200,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,,Irregular,Private,,Funerary,,11,,"Etheke, Chaire, Parodita,Parodeita,",,,,,,None,,,,No,No,"Chrestos, child of Agathodoros, partner of Moschis, grandchild of, Moschis, child of Alexandros, partner of Chrestos, grandchild of,",2,2,Greek only,,
12381,"Ctibor, Jan *",Yes,Perinthos-Herakleia,95,80095,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9542828 40.9716683),1 Certain,Near the NW corner of the city walls,No,N/A,No,Stone,Marble,,Other,1 Intact,1 Relief,1 Architectural / Ornamental,Floral motive,,Sarcophagus,No,1,200,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,Roman style,Irregular,Private,,Funerary,,10,"Polis, Fiskos,","Etheke, Chaire,",,,,,,None,,,,No,Yes,"Markos, Ioulios, Severos (Seueros, Seberos, Seoueros), child of, partner of Foulbia, grandchild of, Markos, Ioulios, Satorneinos, child of Severos (Seueros, Seberos, Seoueros), partner of, grandchild of, Foulbia, Satorneina, child of, partner of Severos (Seueros, Seberos, Seoueros), grandchild of,",3,3,Roman only,,
12382,"Ctibor, Jan *",Yes,Perinthos-Herakleia,96,80096,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9596043 40.9677799),1 Certain,Found in the city park,No,N/A,No,Stone,Marble,,Other,1 Intact,1 Relief,1 Architectural / Ornamental,Floral motive,,Sarcophagus,No,1,200,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,Roman style,Irregular,Private,,Funerary,,7,,"Etheke, Chaire, Parodita,Parodeita,",,,,,,None,,,,No,No,"Gaios, Naimonios, Elpideforos, child of, partner of Tertia, grandchild of, Tertia, child of Gauros, partner of Elpideforos, grandchild of,",2,3,Greek and Roman,,
12383,"Ctibor, Jan *",Yes,Perinthos-Herakleia,97,80097,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9541111 40.972122),1 Certain,Near the NW corner of the city walls,No,N/A,No,Stone,Marble,,Other,1 Intact,1 Relief,1 Architectural / Ornamental,Floral motive,,Sarcophagus,No,1,200,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,Roman style,Irregular,Private,,Funerary,,8,,"Charin,",,"theoi katachthoneioi,",,,,None,,,,No,No,"Soterichos, child of Heras, partner of Epiktesis, grandchild of, Epiktesis, child of Heroxenos, partner of Soterichos, grandchild of Menekrates,",2,2,Greek only,,
12384,"Ctibor, Jan *",Yes,Perinthos-Herakleia,98,80098,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9525661 40.9725108),1 Certain,cca 200m NW of city walls,No,N/A,No,Stone,Marble,,Other,1 Intact,1 Relief,1 Architectural / Ornamental,Floral motive,,Sarcophagus,No,1,200,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,Roman style,Irregular,Private,,Funerary,,5,,"Etheke, Chaire, Parodita,Parodeita,",,,,,,None,,,,No,No,"Trophimos, child of Maxima, partner of, grandchild of Tyrannis, Tyrannis, child of, partner of, grandchild of,",2,4,Greek and Roman,,
12385,"Ctibor, Jan *",Yes,Perinthos-Herakleia,99,80099,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9589176 40.9677151),2 Vicinity,,No,N/A,No,Stone,Marble,,Other,9 Undeterminable,4 N/A,,,,,No,1,200,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,,Irregular,Private,,Funerary,,6,,"Chaire, Parodita,Parodeita,",,,,,,None,,,,No,No,"Bolosia, Drosis, child of, partner of Unknown, grandchild of,",1,2,Roman and Uncertain,,
12442,"Ctibor, Jan *",Yes,Perinthos-Herakleia,106,80106,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9584885 40.9675855),2 Vicinity,,No,N/A,No,Stone,Marble,,Other,3 Heavily damaged,4 N/A,,,,Fragment of a sarcophagus,Yes,1,200,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,,Irregular,Private,,Funerary,,4,,,,,,,,None,,,,No,No,"Serbeilios (Servilius), Maximos, child of Maxima, partner of, grandchild of,",1,1,Roman only,,
12443,"Ctibor, Jan *",Yes,Perinthos-Herakleia,107,80107,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9584885 40.9675855),2 Vicinity,,No,N/A,No,Stone,,,Other,9 Undeterminable,4 N/A,,,,fragment of a sarcophagus,No,1,200,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,,Irregular,Private,,Funerary,,3,,"Etheke,",,,,,,None,,,,No,No,"Valeria (Oualeria), Eutychiane, child of, partner of, grandchild of,",1,2,Greek and Roman,,
12444,"Ctibor, Jan *",Yes,Perinthos-Herakleia,108,80108,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9584885 40.9675855),2 Vicinity,,No,N/A,No,Stone,Marble,,Other,7 Drawing,4 N/A,,,,Fragment of a sarcophagus,Yes,1,200,Roman,1|2,,,,,,,0.5,0.5,,,,,,,Yes,Prose,,Irregular,Private,,Funerary,,5,,,,,,,,None,,,,No,No,"Ioulia, Archidia, Iouliane, child of, partner of Oulpios, grandchild of, Oulpios, Balerianos (Valerianos, Oualerianos), child of, partner of Ioulia, grandchild of,",2,3,Greek and Roman,,
12445,"Ctibor, Jan *",Yes,Perinthos-Herakleia,110,80110,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9584885 40.9675855),2 Vicinity,,No,N/A,No,Stone,Marble,,Other,9 Undeterminable,4 N/A,,,,Sarcophagus,No,1,200,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,,Irregular,Private,,Funerary,,3,"Fyle,",,,,,,,None,,,,No,No,"Ailios, Faust[?], child of, partner of, grandchild of,",1,1,Roman only,,
