Heurist ID,Creator of the record,Checked,Corpus name,Corpus ID Number,Corpus ID numeric,SEG Number,Modern Location,Ancient Site,Ancient Site -  Region,Location >,Geolocation,Position certainty,Geography notes,Reuse,Archaeological context,Mound,Material category,Stone,Origin of stone,Object category,Preservation,Decoration,Relief Decoration,Architectural Relief,Figural Relief,Decoration notes,Visual record availability,Start Year,End Year,Relative Date,Century,6BC and more,5BC,4BC,3BC,2BC,1BC,1AD,2AD,3AD,4AD,5AD and more,Relative Roman,Undated,Dialect,Latin,Language form,Script,Layout,Document typology,Public documents,Private documents,Document typology notes,Extent of lines,Administrative keywords,Formulaic keywords,Honorific keywords,Religious keywords,Epithet,Context epithet,Collective group names,Collective Identity Type,Collective identity Ethnicity,Geographic names,Total Geographic names,Imperial titulature,Currency,Person,Total people,Total names,Context Names,Community Context,
3715,"Kobierska, Marketa *",Yes,IG Bulg 2,633,30633,,Nikyup,Nikopolis ad Istrum,Nikopolis ad Istrum,3870,POINT(25.5895185 43.2450152),1 Certain,,No,N/A,No,Stone,Limestone,,Architectural feature,9 Undeterminable,1 Relief,1 Architectural / Ornamental,Base,,,Yes,212,212,Roman,3,,,,,,,,,1,,,,,,No,Prose,Roman style,Irregular,Public,Honorary decrees,,,10,"Autokrator, Kaisar, Demos,","Anestesen,",,"thea,",,,"Romaioi,",City,Roman,,,Yes,No,"Ioulia, Domna, child of, partner of, grandchild of, Markos, Aurelios, Severos (Seueros, Seberos, Seoueros), Antoneinos, child of, partner of, grandchild of, Markos, Iounios, Loukianos, child of, partner of, grandchild of, Oulpia, Agrippeina, child of, partner of, grandchild of,",4,4,Roman only,Roman,
3717,"Kobierska, Marketa *",Yes,IG Bulg 2,634,30634,,Nikyup,Nikopolis ad Istrum,Nikopolis ad Istrum,3870,POINT(25.5895185 43.2450152),1 Certain,,No,N/A,No,Stone,Limestone,,Architectural feature,9 Undeterminable,1 Relief,1 Architectural / Ornamental,Base,,,No,212,212,Roman,3,,,,,,,,,1,,,,,,No,Prose,,Irregular,Public,Honorary decrees,,,5,"Autokrator, Kaisar, Demos,",,,"thea,",,,"Romaioi,",City,Roman,,,Yes,No,"Ioulia, Domna, child of, partner of, grandchild of, Markos, Aurelios, Severos (Seueros, Seberos, Seoueros), Antoneinos, child of, partner of, grandchild of,",2,2,Roman only,Roman,
3720,"Kobierska, Marketa *",Yes,IG Bulg 2,637,30637,,Nikyup,Nikopolis ad Istrum,Nikopolis ad Istrum,3870,POINT(25.5895185 43.2450152),1 Certain,,No,N/A,No,Stone,Limestone,,Architectural feature,2 Slightly damaged,1 Relief,,,,,Yes,222,235,Roman,3,,,,,,,,,1,,,,,,No,Prose,Roman style,Irregular,Public,Honorary decrees,,,5,"Autokrator, Kaisar, Boule, Demos, Polis,","Agathe tyche,",,"theos,",,,,None,,"Nikopolis / Neikopolis pros Istro,",1,Yes,No,"Markos, Aurelios, Severos (Seueros, Seberos, Seoueros), Alexandros, (Severus Alexander), child of, partner of, grandchild of, Antoneinos, child of, partner of, grandchild of, Severos (Seueros, Seberos, Seoueros), child of, partner of, grandchild of,",3,4,Greek and Roman,,
3721,"Kobierska, Marketa *",Yes,IG Bulg 2,638,30638,,Nikyup,Nikopolis ad Istrum,Nikopolis ad Istrum,3870,POINT(25.5895185 43.2450152),1 Certain,Found in the forum.,No,Commercial,No,Stone,Limestone,,Architectural feature,3 Heavily damaged,1 Relief,1 Architectural / Ornamental,Base,,,Yes,236,238,Roman,3,,,,,,,,,1,,,,,,No,Prose,Roman style,Irregular,Public,Honorary decrees,,,13,"Kaisar, Polis, Hypatos, Presbeutes kai antistrategos,","Agathe tyche, Anestesen,",,,,,,None,,"Nikopolis / Neikopolis pros Istro,",1,Yes,No,"Gaios, Ioulios, Maximos, child of, partner of, grandchild of, Flabios (Flaouios, Flavios), Loukillianos, child of, partner of, grandchild of,",2,2,Roman only,,
3723,"Kobierska, Marketa *",Yes,IG Bulg 2,639,30639,,Nikyup,Nikopolis ad Istrum,Nikopolis ad Istrum,3870,POINT(25.5895185 43.2450152),1 Certain,Found in the forum.,No,Commercial,No,Stone,Limestone,,Architectural feature,3 Heavily damaged,1 Relief,,,,,Yes,232,232,Roman,3,,,,,,,,,1,,,,,,No,Prose,Roman style,Irregular,Uncertain,,,,4,,,,,,,,None,,,,No,No,"Loppos, child of, partner of, grandchild of, Maximos, child of, partner of, grandchild of,",2,2,Roman only,,
3725,"Kobierska, Marketa *",Yes,IG Bulg 2,"640, 5208",30640,,Nikyup,Nikopolis ad Istrum,Nikopolis ad Istrum,3870,POINT(25.5895185 43.2450152),1 Certain,Found in the forum.,No,Commercial,No,Stone,Limestone,,Architectural feature,2 Slightly damaged,1 Relief,,,,,Yes,234,234,Roman,3,,,,,,,,,1,,,,,,No,Prose,Roman style,Irregular,Public,Honorary decrees,,,7,"Autokrator, Boule, Demos, Polis, Hypatos,","Agathe tyche, Anestesen,",,"thea,",,,,None,,"Nikopolis / Neikopolis pros Istro,",1,Yes,No,"Markos, Aurelios, Severos (Seueros, Seberos, Seoueros), Alexandros, (Severus Alexander), child of, partner of, grandchild of, Ioulia, Mamaia, child of, partner of, grandchild of, Gaios, Messios, Kuintos, Traianos, Dekkios, child of, partner of, grandchild of, Aurelios, Theodotos, Nisbenos, child of, partner of, grandchild of,",4,8,Mixed names,,
3730,"Kobierska, Marketa *",Yes,IG Bulg 2,"641, 5209",30641,,Nikyup,Nikopolis ad Istrum,Nikopolis ad Istrum,3870,POINT(25.58952 43.24502),1 Certain,Found in the forum.,No,Commercial,No,Stone,Limestone,,Architectural feature,1 Intact,1 Relief,1 Architectural / Ornamental,Base,,,Yes,239,240,Roman,3,,,,,,,,,1,,,,,,No,Prose,Roman style,Irregular,Public,Honorary decrees,,,10,"Autokrator, Kaisar, Hypatos, Boule, Demos, Polis, Presbeutes kai antistrategos,","Agathe tyche,","Filotimos,","archiereus,",,,,None,,"Nikopolis / Neikopolis pros Istro,",1,Yes,No,"Markos, Antonios, Gordianos, child of, partner of, grandchild of, Tyllios, Menofilos, child of, partner of, grandchild of, Antonios, Felix, child of, partner of, grandchild of,",3,4,Greek and Roman,,
3733,"Kobierska, Marketa *",Yes,IG Bulg 2,"642, 5209",30642,,Nikyup,Nikopolis ad Istrum,Nikopolis ad Istrum,3870,POINT(25.5895185 43.2450152),1 Certain,,No,N/A,No,Stone,Limestone,,Architectural feature,1 Intact,1 Relief,1 Architectural / Ornamental,Base,,,Yes,238,241,Roman,3,,,,,,,,,1,,,,,,No,Prose,Roman style,Irregular,Public,Honorary decrees,,,11,"Autokrator, Kaisar, Boule, Demos, Polis, Hypatos, Presbeutes kai antistrategos,","Agathe tyche,","Filotimos,","archiereus,",,,,None,,"Nikopolis / Neikopolis pros Istro,",1,Yes,No,"Markos, Antonios, Gordianos, child of, partner of, grandchild of, Toullios / Tullios, Menofilos, child of, partner of, grandchild of, Ioulios, Ioulianos, child of, partner of, grandchild of, Poplios, Ailios, Menianos, child of, partner of, grandchild of,",4,5,Greek and Roman,,
3737,"Kobierska, Marketa *",Yes,IG Bulg 2,"644, 5210",30644,,Resen,Nikopolis ad Istrum,Nikopolis ad Istrum,3871,POINT(25.56995 43.22025),2 Vicinity,,No,N/A,No,Stone,,,N/A,7 Drawing,1 Relief,,,,,Yes,241,244,Roman,3,,,,,,,,,1,,,,,,No,Prose,Roman style,Irregular,Public,Honorary decrees,,,11,"Autokrator, Kaisar, Boule, Demos, Polis, Hypatos, Presbeutes kai antistrategos,","Anestesen,",,,,,,None,,"Nikopolis / Neikopolis pros Istro,",1,Yes,No,"Markos, Antonios, Gordianos, child of, partner of, grandchild of, Sabinia, Trankylleina, child of, partner of, grandchild of, Prosios, Tertoullianos, child of, partner of, grandchild of,",3,3,Roman only,,
3740,"Kobierska, Marketa *",Yes,IG Bulg 2,"645, 5211",30645,,Dolna Lipnitsa,Nikopolis ad Istrum,Nikopolis ad Istrum,3872,POINT(25.4603004 43.3169351),2 Vicinity,,No,N/A,No,Stone,Limestone,,Architectural feature,7 Drawing,1 Relief,1 Architectural / Ornamental,Base,,,Yes,275,300,Roman,3,,,,,,,,,1,,,,,,No,Prose,Roman style,Irregular,Public,,,,14,"Boule, Demos, Polis, Hypatos, Presbeutes kai antistrategos,","Anestesen,",,,,,,None,,"Nikopolis / Neikopolis pros Istro,",1,No,No,"Klaudios, Natalianos, child of, partner of, grandchild of, Asklepiodoros, Asklepiades, child of, partner of, grandchild of, Persikos, child of, partner of, grandchild of,",3,3,Mixed names,,
5042,"Kobierska, Marketa *",Yes,IG Bulg 2,646,30646,,Polikraishte,Nikopolis ad Istrum,Nikopolis ad Istrum,5043,POINT(25.621233 43.1848396),2 Vicinity,,No,N/A,No,Stone,,,Architectural feature,7 Drawing,1 Relief,2 Figural,Altar,,,Yes,201,300,Roman,3,,,,,,,,,1,,,,,,No,Prose,Roman style,Irregular,Public,Honorary decrees,,,10,"Kaisar, Hypatos, Presbeutes kai antistrategos,","Anestesen,","Filotimia,",,,,,None,,,,No,No,"Ouitennios, Ioubenios/Iouvenios, child of, partner of, grandchild of, Ioulios, Eutyches, child of, partner of, grandchild of,",2,3,Greek and Roman,,
5933,"Ctibor, Jan *",Yes,IG Bulg 1(2),251,20251,,Varna,Odessos,Odessos,3846,POINT(27.8489685 43.2281945),2 Vicinity,"Found cca 4km west of Varna, by the road leading to Marcianopolis",No,N/A,No,Stone,Limestone,,Stele,1 Intact,4 N/A,,,,,Yes,255,260,Roman,3,,,,,,,,,1,,,,,,No,Prose,Roman style,Irregular,Public,Other > notes,,milestone,12,"Kaisar, Boule, Demos,","Agathe tyche,",,,,,"Odessitai,",City,Greek,,,Yes,No,"Pouplios, Ailios, Likinnios, Balerianos (Valerianos, Oualerianos), child of, partner of, grandchild of, Gallienos, child of, partner of, grandchild of, Kornelios, Balerianos (Valerianos, Oualerianos), child of, partner of, grandchild of, Kornelia, Salonina, child of, partner of, grandchild of,",4,4,Roman only,,
5942,"Ctibor, Jan *",Yes,IG Bulg 1(2),252b,20252.2,,Varna,Odessos,Odessos,3846,POINT(27.9024464 43.2285697),3 Region,,No,N/A,No,Stone,Other >,,Stele,9 Undeterminable,4 N/A,,,,,Yes,275,276,Roman,3,,,,,,,,,1,,,,,,Yes,Prose,,Irregular,Private,Honorary decrees,,The same object as 252b. The greek inscription was erased and replaced with the latin one.,4,,,,,,,,None,,,,Yes,No,"Marcus, Claudius, Tacitus, child of, partner of, grandchild of,",1,1,Roman only,,
6230,"Ctibor, Jan *",Yes,IG Bulg 1(2),317,20317,,Nesebar,Mesambria,Mesambria,6172,POINT(27.7358437 42.6593379),3 Region,Built in the wall of a greek church,Yes,Secondary,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,Other > notes,"Hermes with spears, weights and metres",No,200,250,Roman,3,,,,,,,,,1,,,,,,No,Prose,Roman style,Irregular,Public,State decrees,,,8,"Agoranomos, Polis, Bouleutes, Nomos,","Agathe tyche,",,,,,"Mesambrianoi,",City,Greek,,,No,No,"Aurelios, Asklepiades, child of Asklepiades, partner of, grandchild of, Aurelios, Demosthenes, child of Tatas, partner of, grandchild of,",2,4,Greek and Roman,,
6357,"Kobierska, Marketa *",Yes,IG Bulg 2,669,30669,,Nikyup,Nikopolis ad Istrum,Nikopolis ad Istrum,3870,POINT(25.5866646 43.2131677),2 Vicinity,,No,N/A,No,Stone,Limestone,,Stele,2 Slightly damaged,1 Relief,1 Architectural / Ornamental,Altar,,,Yes,233,233,Roman,3,,,,,,,,,1,,,,,,No,Prose,Roman style,Irregular,Private,,Dedicatory,,6,"Polis, Hypatos,","Agathe tyche,",,"Zeus,","Keraunios,",Regional,,None,,,,No,No,"Augoustos, Maximos, child of, partner of, grandchild of, Paternos, child of, partner of, grandchild of,",2,2,Roman only,,
6650,"Ctibor, Jan *",Yes,IG Bulg 1(2),369,20369,,Pomorie,Anchilaos,Anchilaos,6651,POINT(27.6369667 42.5621844),3 Region,Found built in the wall of church called Charitomenes.,Yes,Secondary,No,Stone,Marble,,Architectural feature,2 Slightly damaged,4 N/A,,,,Only base of a statue,Yes,213,217,Roman,3,,,,,,,,,1,,,,,,No,Prose,,Irregular,Public,Honorary decrees,,,4,"Autokrator, Kaisar, Boule, Demos,",,,,,,,None,,,,Yes,No,"Markos, Aurelios, Antoneinos, (Caracalla), child of, partner of, grandchild of, Flabios (Flaouios, Flavios), Klaudianos, child of, partner of, grandchild of,",2,2,Roman only,,
6654,"Ctibor, Jan *",Yes,IG Bulg 1(2),369 bis,20369,,Pomorie,Anchilaos,Anchilaos,6651,POINT(27.5890732 42.5798197),1 Certain,Found in the place called Paleokastro - Aheloj,No,N/A,No,Stone,Marble,,Architectural feature,1 Intact,4 N/A,,,,Base of a statue,Yes,222,235,Roman,3,,,,,,,,,1,,,,,,No,Prose,,Irregular,Public,Honorary decrees,,,5,"Autokrator, Demos, Boule,","Agathe tyche,",,,,,"Oulpianoi Anchialeoi,",City,From area of Thrace,,,Yes,No,"Markos, Aurelios, Severos (Seueros, Seberos, Seoueros), child of, partner of, grandchild of, Markos, Aurelios, Sebastianos, child of, partner of, grandchild of,",2,2,Roman only,,
6684,"Janouchova, Petra *",Yes,"IG Bulg 3,2",1555,51555,,Stara Zagora,Augusta Traiana,Augusta Traiana,6671,POINT(25.6261683 42.4266244),1 Certain,,No,N/A,No,Stone,Limestone,,Architectural feature,2 Slightly damaged,1 Relief,1 Architectural / Ornamental,Altar,,,Yes,210,213,Roman,3,,,,,,,,,1,,,,,,No,Prose,Roman style,Irregular,Public,Honorary decrees,,,9,"Boule, Demos, Archon,","Agathe tyche,",,,,,"Traianeoi,",City,From area of Thrace,,,Yes,No,"Markos, Aurelios, Antoneinos, child of, partner of, grandchild of, Titos, Flabios (Flaouios, Flavios), Apollodoros, child of, partner of, grandchild of,",2,3,Greek and Roman,,
6706,"Janouchova, Petra *",Yes,"IG Bulg 3,2",1561,51561,,Stara Zagora,Augusta Traiana,Augusta Traiana,6671,POINT(25.6267905 42.4266877),3 Region,"Halite, Les Halles.",Yes,Secondary,No,Stone,Limestone,,Stele,3 Heavily damaged,4 N/A,,,,,Yes,222,222,Roman,3,,,,,,,,,1,,,,,,No,Prose,Roman style,Irregular,Public,Honorary decrees,,,9,"Boule, Demos,",,,,,,"Thrakes,",Tribe,Thracian,,,Yes,No,"Ioulia, Mamaia, child of, partner of, grandchild of, Ioulios, Proseios, child of, partner of, grandchild of,",2,3,Roman and Uncertain,,
6709,"Janouchova, Petra *",Yes,"IG Bulg 3,2",1562,51562,,Stara Zagora,Augusta Traiana,Augusta Traiana,6671,POINT(25.6335282 42.4266085),2 Vicinity,,No,N/A,No,Stone,Limestone,,Architectural feature,2 Slightly damaged,1 Relief,1 Architectural / Ornamental,Architectural moulding,,,Yes,222,235,Roman,3,,,,,,,,,1,,,,,,No,Prose,Roman style,Irregular,Public,Honorary decrees,,,7,"Boule, Demos, Archon,","Agathe tyche,","Andrias,",,,,"Traianeoi,",City,From area of Thrace,,,Yes,No,"Markos, Aurelios, Severos (Seueros, Seberos, Seoueros), Alexandros, (Severus Alexander), child of, partner of, grandchild of, Aurelios, Ingenous, Keler, child of, partner of, grandchild of,",2,4,Mixed names,,
6719,"Janouchova, Petra *",Yes,"IG Bulg 3,2",1563,51563,,Stara Zagora,Augusta Traiana,Augusta Traiana,6671,POINT(25.6333566 42.4264026),2 Vicinity,,No,N/A,No,Stone,,,N/A,8 Lost,4 N/A,,,,only transcript available,No,236,238,Roman,3,,,,,,,,,1,,,,,,No,Prose,,Irregular,Public,Other > notes,,milestone,10,"Polis,","Agathe tyche,",,,,,"Traianeoi,",City,From area of Thrace,,,Yes,No,"Gaios, Ioulios, Oueros, Maximinos, child of, partner of, grandchild of,",1,1,Roman only,,
6720,"Janouchova, Petra *",Yes,"IG Bulg 3,2",1564,51564,,Stara Zagora,Augusta Traiana,Augusta Traiana,6671,POINT(25.6344644 42.4257769),3 Region,in the s. Bogoroditsa church,Yes,Secondary,No,Stone,,,Stele,5 Squeeze,4 N/A,,,,,Yes,238,241,Roman,3,,,,,,,,,1,,,,,,No,Prose,Roman style,Irregular,Public,Honorary decrees,,,12,"Polis,",,,,,,"Traianeoi, Thrakes,",Mixed,Mixed,,,Yes,No,"Markos, Antonios, Gordianos, child of, partner of, grandchild of, Loukios, Ouettios, Ioubenos, child of, partner of, grandchild of,",2,2,Roman only,,
6723,"Janouchova, Petra *",Yes,"IG Bulg 3,2",1565,51565,,Stara Zagora,Augusta Traiana,Augusta Traiana,6671,POINT(25.633657 42.4261967),2 Vicinity,,No,N/A,No,Stone,Limestone,,Architectural feature,2 Slightly damaged,1 Relief,1 Architectural / Ornamental,Altar,,,Yes,238,244,Roman,3,,,,,,,,,1,,,,,,No,Prose,Roman style,Irregular,Public,Honorary decrees,,,18,"Boule, Demos, Arche,","Agathe tyche,",,,,,"Traianeoi, Thrakes,",Mixed,Mixed,,,Yes,No,"Markos, Antonios, Gordianos, child of, partner of, grandchild of, Kointos, Attios, Keler, child of, partner of, grandchild of, Aurelios, Kointos, child of, partner of, grandchild of,",3,3,Roman only,,
6727,"Janouchova, Petra *",Yes,"IG Bulg 3,2",1566,51566,,Stara Zagora,Augusta Traiana,Augusta Traiana,6671,POINT(25.6336355 42.4264818),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,4 Almost destroyed,4 N/A,,,,,Yes,244,249,Roman,3,,,,,,,,,1,,,,,,No,Prose,,Irregular,Public,Honorary decrees,,,8,,,,,,,,None,,,,Yes,No,,0,0,No Name,,
6748,"Janouchova, Petra *",Yes,"IG Bulg 3,2",1567,51567,,Stara Zagora,Augusta Traiana,Augusta Traiana,6671,POINT(25.6260395 42.426561),3 Region,in mosque Eschidzami,Yes,Secondary,No,Stone,,,Stele,8 Lost,4 N/A,,,,only transcription available,No,260,268,Roman,3,,,,,,,,,1,,,,,,No,Prose,Roman style,Irregular,Public,Honorary decrees,,,7,"Archon, Polis, Boule, Demos, Arche,",,"Andrias,",,,,"Traianeoi,",City,From area of Thrace,,,Yes,No,"Poplios, Likinnios, Gallienos, child of, partner of, grandchild of, Septimios, Markianos / Markeianos, child of, partner of, grandchild of,",2,2,Roman only,,
6754,"Janouchova, Petra *",Yes,"IG Bulg 3,2",1568,51568,,Stara Zagora,Augusta Traiana,Augusta Traiana,6671,POINT(25.633893 42.4270837),2 Vicinity,,No,N/A,No,Stone,Limestone,,Architectural feature,1 Intact,1 Relief,1 Architectural / Ornamental,Altar,,,Yes,266,268,Roman,3,,,,,,,,,1,,,,,,No,Prose,,Irregular,Public,Honorary decrees,,,9,,"Agathe tyche,","Euergetes,",,,,,None,,,,No,No,"Aurelios, Heraklianos / Herakleianos, Moukianos, child of, partner of, grandchild of,",1,3,Mixed names,,
6758,"Janouchova, Petra * Kobierska, Marketa *",Yes,"IG Bulg 3,2","1569, 5558",51569,,Stara Zagora,Augusta Traiana,Augusta Traiana,6671,POINT(25.6332493 42.4266719),2 Vicinity,,No,N/A,No,Stone,Limestone,,Architectural feature,3 Heavily damaged,1 Relief,1 Architectural / Ornamental,Altar,,,Yes,266,268,Roman,3,,,,,,,,,1,,,,,,No,Prose,,Irregular,Public,Honorary decrees,,,9,,"Agathe tyche,",,,,,,None,,,,No,No,"Markos, Aurelios, Apollinarios, child of, partner of, grandchild of, Moukianos, child of, partner of, grandchild of,",2,2,Thracian and Roman,,
6764,"Janouchova, Petra * Kobierska, Marketa *",Yes,"IG Bulg 3,2","1570, 5559",51570,,Stara Zagora,Augusta Traiana,Augusta Traiana,6671,POINT(25.6336355 42.4262442),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,3 Heavily damaged,4 N/A,,,,3 fragments,Yes,268,285,Roman,3,,,,,,,,,1,,,,,,No,Prose,Roman style,Irregular,Public,Honorary decrees,,,28,"Strategos, Patris,",,,,,,,None,,"Thrake,",1,No,No,"Traianos, Moukianos, child of, partner of, grandchild of,",1,2,Thracian and Roman,,
6782,"Janouchova, Petra *",Yes,"IG Bulg 3,2","1574, 5561",51574,,Stara Zagora,Augusta Traiana,Augusta Traiana,6671,POINT(25.632863 42.4266244),1 Certain,"Roman tower, in modern theatre",No,N/A,No,Stone,Marble,,Architectural feature,2 Slightly damaged,1 Relief,1 Architectural / Ornamental,Architectural moulding|Base,,,Yes,253,257,Roman,3,,,,,,,,,1,,,,,,No,Prose,Roman style,Irregular,Public,Honorary decrees,,atheltic victor,13,"Dogma, Patris, Boule, Demos,","Agathe tyche, Anestesen,",,,,,,None,,,,No,No,"Aurelios, Fronton, Diofanes, child of, partner of, grandchild of, Aurelios, Menandros, child of Menandros, partner of, grandchild of, Kotos, child of, partner of, grandchild of,",3,5,Mixed names,,
6803,"Janouchova, Petra *",Yes,"IG Bulg 3,2",1580,51580,,Stara Zagora,Augusta Traiana,Augusta Traiana,6671,POINT(25.6336355 42.4265135),2 Vicinity,,No,N/A,No,Stone,Marble,,Architectural feature,1 Intact,4 N/A,1 Architectural / Ornamental,Base|Floral motive,,,Yes,250,251,Roman,3,,,,,,,,,1,,,,,,No,Prose,,Irregular,Public,Honorary decrees,,,3,"Polis,","Agathe tyche,",,,,,,None,,,,No,No,"Aspar, child of, partner of, grandchild of,",1,1,Uncertain,,
6806,"Janouchova, Petra *",Yes,"IG Bulg 3,2",1581,51581,,Stara Zagora,Augusta Traiana,Augusta Traiana,6671,POINT(25.6259966 42.4223478),1 Certain,Old Christian cemetery,No,N/A,No,Stone,Marble,,Stele,5 Squeeze,4 N/A,,,,,Yes,211,217,Roman,3,,,,,,,,,1,,,,,,No,Prose,Roman style,Irregular,Public,Other > notes,,letters,33,"Grammata, Epistole, Polis, Boule, Demos,",,,,,,,None,,,,No,No,"Atrios, Klonios, child of, partner of, grandchild of, Antoneinos, child of, partner of, grandchild of,",2,2,Roman only,,
6832,"Janouchova, Petra *",Yes,"IG Bulg 3,2","1588, 1668",51588,49:870,Karanovo,,Augusta Traiana,6833,POINT(25.9123707 42.5116843),2 Vicinity,"probably from Augusta Traiana,GBulg III 1588; IGR I 744. After autopsy of the stone D.Boteva in Atti XI Congresso II 513-515, points out that the name of Caracalla in L. 3 was written over a rasura. The original text must have been ἐπὶ Αὐτοκράτορος Λ. Σεπτιμίου Σευήρου [Σεβαστοῦ καὶ [Δ. Κλωδίου Ἀλ]βίνου⟧ Καίσαρος ὑπάτων; consequently, the temple was built in 194 A.D. (not 202 A.D.). Albinus’ name was probably erased in 195 A.D., when Septimius Severus and Caracalla, already a Καῖσαρ, visited Thrace.",No,N/A,No,Stone,Marble,,Stele,3 Heavily damaged,1 Relief,1 Architectural / Ornamental,Architectural moulding,,,Yes,202,202,Roman,3,,,,,,,,,1,,,,,,No,Prose,Roman style,Irregular,Public,Honorary decrees,,,6,"Basileus,","Agathe tyche,",,"Zeus,","Sebazius, Arselenos,",Mixed,"Thrakes,",Tribe,Thracian,,,Yes,No,"Loukios, Septimios, Severos (Seueros, Seberos, Seoueros), child of, partner of, grandchild of, Markos, Aurelios, Antoneinos, child of, partner of, grandchild of,",2,2,Roman only,,
6837,"Janouchova, Petra *",Yes,"IG Bulg 3,2",1589,51589,,Stara Zagora,Augusta Traiana,Augusta Traiana,6671,POINT(25.6282282 42.4208429),3 Region,Jewish cemetery,Yes,Secondary,No,Stone,Limestone,,Architectural feature,3 Heavily damaged,1 Relief,1 Architectural / Ornamental,Architectural moulding,,,Yes,222,235,Roman,3,,,,,,,,,1,,,,,,No,Prose,Roman style,Irregular,Public,Honorary decrees,,,6,"Demos,",,,,,,"Romaioi, Thrakes,",Mixed,Mixed,,,No,No,"Markos, Aurelios, Severos (Seueros, Seberos, Seoueros), Alexandros, (Severus Alexander), child of, partner of, grandchild of, Markos, Oulpios, Senekion, Satorneios, child of, partner of, grandchild of, Ioulia, Mamaia, child of, partner of, grandchild of,",3,5,Mixed names,,
6843,"Janouchova, Petra *",Yes,"IG Bulg 3,2","1590, 1678",51590,,Stamovo (Asparuhovo),,Augusta Traiana,6844,POINT(25.8374405 42.4251672),1 Certain,Iuppiter Dolichenus sanctuary,No,N/A,No,Stone,Marble,,Stele,3 Heavily damaged,,,,,,Yes,222,235,Roman,3,,,,,,,,,1,,,,,,No,Prose,Roman style,Irregular,Public,Honorary decrees,,,14,"Boule, Demos, Nomos, Bouleutes,","Agathe tyche,",,"theos, hiereus, naos,","Dolichenos,",Regional,"Romaioi,",City,Roman,"Augusta Traiana (Beroe), Porolissum, Dakia,",3,No,No,"Markos, Aurelios, Severos (Seueros, Seberos, Seoueros), Alexandros, (Severus Alexander), child of, partner of, grandchild of, Ioulia, Mamaia, child of, partner of, grandchild of, Aurelios, Sabinos / Sabeinos, Theiofilos, Syros, child of, partner of, grandchild of, Aurelios, Primos, child of, partner of, grandchild of,",4,7,Mixed names,,
6846,"Kobierska, Marketa *",Yes,IG Bulg 2,730,30730,,Gostilitsa,Discoduraterae,Discoduraterae,6768,POINT(25.36872 43.02388),2 Vicinity,,No,N/A,No,Stone,Limestone,,Architectural feature,3 Heavily damaged,1 Relief,1 Architectural / Ornamental,Base,,,Yes,218,222,Roman,3,,,,,,,,,1,,,,,,No,Prose,Roman style,Irregular,Public,Honorary decrees,,,11,"Autokrator, Kaisar, Boule, Demos, Polis,","Agathe tyche, Anestesen,",,"theos,",,,,None,,"Augusta Traiana (Beroe),",1,Yes,No,"Markos, Aurelios, child of, partner of, grandchild of, Severos (Seueros, Seberos, Seoueros), child of, partner of, grandchild of, Antoneinos, child of, partner of, grandchild of, Aurelios, Dinedinis, child of, partner of, grandchild of,",4,5,Thracian and Roman,,
6856,"Kobierska, Marketa *",Yes,IG Bulg 2,731,30731,,Gostilitsa,Discoduraterae,Discoduraterae,6768,POINT(25.3687191 43.0238825),2 Vicinity,,No,N/A,No,Stone,Limestone,,Architectural feature,9 Undeterminable,1 Relief,1 Architectural / Ornamental,Base,,,No,235,238,Roman,3,,,,,,,,,1,,,,,,No,Prose,Roman style,Irregular,Public,Honorary decrees,,,10,"Autokrator, Demos, Boule,","Agathe tyche,",,,,,"Thrakes,",Tribe,Thracian,"Augusta Traiana (Beroe), Discodouraterae,",2,Yes,No,"Gaios, Ioulios, Oueros, Maximinos, child of, partner of, grandchild of, Titos, Klaudios, Satorneinos / Satourninos, child of, partner of, grandchild of, Balerios (Valerios, Oualerios), Skeles, child of, partner of, grandchild of,",3,4,Thracian and Roman,,
6859,"Kobierska, Marketa *",Yes,IG Bulg 2,"732, 5254",30732,,Gostilitsa,Discoduraterae,Discoduraterae,6768,POINT(25.3687191 43.0238825),2 Vicinity,,No,N/A,No,Stone,Limestone,,Architectural feature,9 Undeterminable,4 N/A,1 Architectural / Ornamental,Base,,,No,244,249,Roman,3,,,,,,,,,1,,,,,,No,Prose,Roman style,Irregular,Public,Honorary decrees,,,7,"Demos, Boule,","Agathe tyche,",,,,,"Thrakes,",Tribe,Thracian,"Augusta Traiana (Beroe), Discodouraterae,",2,No,No,"Otakillia, Seura, child of, partner of, grandchild of, Koresnios, Markellos, child of, partner of, grandchild of,",2,3,Roman and Uncertain,,
6865,"Kobierska, Marketa *",Yes,IG Bulg 2,733,30733,,Gostilitsa,Discoduraterae,Discoduraterae,6768,POINT(25.3687191 43.0238825),2 Vicinity,,No,N/A,No,Stone,Marble,,N/A,7 Drawing,4 N/A,,,,,Yes,270,275,Roman,3,,,,,,,,,1,,,,,,No,Prose,Roman style,Irregular,Public,Honorary decrees,,,2,"Boule, Demos, Polis,",,,,,,,None,,"Augusta Traiana (Beroe), Discodouraterae,",2,No,No,,0,0,No Name,,
